scaffold,mean_shap
O=C1CC(c2ccco2)CC(=O)C1C=NCCN1CCNCC1,0.00017131577
O=C(NN1C(=O)C(=Cc2nc3ccccc3[nH]2)SC1=S)c1ccccc1,0.00056135876
c1ccc(CN2CCCCC2)cc1,-0.0006079856
O=C(CCc1nc(-c2ccccc2)no1)NCC1CCCO1,-0.0008576263
O=C(CCc1nc(-c2ccccc2)no1)Nc1ccccc1,-0.00046213725
c1ccc2nc(-n3cccn3)c(N3CCCC3)nc2c1,0.00021394626
c1ccc(-c2cnn3c(N4CCN(C5CCCC5)CC4)ccnc23)cc1,-0.00041214284
O=c1c2[nH]c3ccccc3c2ncn1CCN1CCNCC1,-0.000566697
c1ccc(C2Oc3ccccc3C3=Nc4ncnn4C(c4cccs4)C32)cc1,0.00026303332
O=C(CN1CCN(C2CCCCC2)CC1)Nc1cccc2[nH]ccc12,-0.00065246446
O=C(COC(=O)c1ccc(OCc2cnoc2)cc1)Nc1ccc2ccccc2c1,-0.00044487455
O=C(c1ccccc1)c1cnc2oncc2c1,0.00030622433
O=c1c2ccccc2nc(SCc2cnoc2)n1-c1ccccc1,5.0612754e-05
c1ccc(-n2cnnn2)cc1,-0.0003261407
S=c1[nH]nc(-c2ccccc2)n1-c1ccccc1,0.00025980402
O=S(=O)(NCc1cccnc1)c1cccs1,-0.00022994964
O=C(Cn1cccn1)NN=Cc1ccccc1,0.001635462
O=c1cnc2ccccc2[nH]1,0.00012903128
O=C(ON=C1CCCc2occc21)c1ccccc1,3.4280412e-05
O=C(NNc1cnnc(-c2ccccc2)n1)c1ccccc1,8.9708206e-05
c1ccc(-c2nccnn2)cc1,0.00015940063
O=c1ccccn1Cc1ccccc1,0.0005837816
c1ccn2ccnc2c1,8.4485095e-05
O=C(N=CCc1c2ccccc2cc2ccccc12)c1ccccc1,0.0003206896
O=C(COC(=O)c1ccsn1)NCc1ccc2c(c1)OCO2,-0.00026124794
O=C(CSc1nnc2ccc3ccccc3n12)N1CCN(c2ccccc2)CC1,-0.00071848196
O=C(Nc1ccccc1)C(=O)c1cccn1-c1ccnn1-c1ccccc1,-0.00030396171
c1ccc(CNc2cnccn2)cc1,-0.00014875125
N=C1C(=O)N(Cc2ccccc2)c2ccccc21,0.0006878659
O=C(N=CNOCc1ccccc1)c1cccnc1Oc1ccccc1,0.0009875062
c1ccn2cnnc2c1,-0.0006770743
O=S(=O)(Cc1ccnc(-c2ccccc2)n1)c1ccccc1,0.00086044456
