ID,scaffold,mean_shap_full,mean_shap_test,mean_shap,effect_test
pos672,O=C(Nc1cccc(C#Cc2cncc(-c3cn[nH]c3)c2)c1)c1ccccc1,0.000209286,0.000209286,0.000209286,positive
pos673,O=C(Nc1cccc(-c2cn3cccnc3n2)c1)c1conc1-c1ccccc1,0.000209134,0.000209134,0.000209134,positive
pos674,O=C1CCCCC1C=Nc1ccc2c(c1)OCO2,0.000205667,0.000205667,0.000205667,positive
pos675,O=C(Nc1ccc(N2CCCC2)c(S(=O)(=O)Nc2ccccc2)c1)c1ccncc1,0.000205369,0.000205369,0.000205369,positive
pos676,c1ccc(-c2ccccn2)cc1,0.000203938,0.000203938,0.000203938,positive
pos677,O=C(c1cc(-c2ccccc2)nc2ccccc12)N1CCC=N1,0.000203653,0.000203653,0.000203653,positive
pos678,O=C(Nc1ccccc1)Nc1cccnc1,0.000202859,0.000202859,0.000202859,positive
pos679,c1ccc(C2=NN=C(c3cccs3)Nc3ccccc32)cc1,0.000202569,0.000202569,0.000202569,positive
pos680,O=C(C1CC1)N1CCC(Nc2ccccc2)CC1,0.000202199,0.000202199,0.000202199,positive
pos681,O=C(NCCc1c[nH]c2ccccc12)c1ccccc1,0.000198633,0.000198633,0.000198633,positive
pos682,c1ccc(-n2ccc3nc4ccccc4nc32)cc1,0.000196128,0.000196128,0.000196128,positive
pos683,O=S(=O)(Nc1c[nH]c2ccccc12)c1cccs1,0.000195672,0.000195672,0.000195672,positive
pos684,O=C(CN1CCNCC1)Nc1ccccc1C(=O)Nc1ccccc1,0.000194057,0.000194057,0.000194057,positive
pos685,O=C(Nc1ccncc1)c1ccccc1,0.000193648,0.000193648,0.000193648,positive
pos686,O=C(Nc1ccccc1)c1cccc(Nc2cnccn2)c1,0.000193252,0.000193252,0.000193252,positive
pos687,N=c1[nH]c(-c2ccccc2)cs1,0.000192938,0.000192938,0.000192938,positive
pos688,O=S(=O)(Nc1ccccc1)c1coc2ccccc12,0.000191978,0.000191978,0.000191978,positive
pos689,O=C(NCCSc1ccccc1)c1ccccc1,0.000191146,0.000191146,0.000191146,positive
pos690,O=C(NCc1ccccc1)c1cnc2ccccc2c1,0.000190792,0.000190792,0.000190792,positive
pos691,O=C(NC1CCCC1)Oc1cccc(-c2ccccc2)c1,0.000187671,0.000187671,0.000187671,positive
pos692,O=C(NCCNc1ccnc2ccccc12)c1ccccc1,0.000186669,0.000186669,0.000186669,positive
pos693,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(NC(=O)c2cccc3[nH]ccc23)c1,0.000185631,0.000185631,0.000185631,positive
pos694,c1csc(-c2nc(CNCc3cccc4cnccc34)co2)c1,0.000185084,0.000185084,0.000185084,positive
pos695,O=C(NC(=S)NC1CCNCC1)C12CC3CC(CC(C3)C1)C2,0.000183877,0.000183877,0.000183877,positive
pos696,O=C(c1c[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc2c1=O)N1CCCCC1,0.000183229,0.000183229,0.000183229,positive
pos697,O=C1C(=O)N(CCN2CCOCC2)C(c2ccccc2)C1C(=O)c1ccc2c(c1)CCO2,0.000181666,0.000181666,0.000181666,positive
pos698,c1ccc(-c2nc3ccccc3[nH]2)cc1,0.000181625,0.000181625,0.000181625,positive
pos699,O=C1N=CC(C(=O)OCc2ccccc2)C(c2ccccc2)N1,0.000179592,0.000179592,0.000179592,positive
pos700,c1ccc2cc(OCc3cscn3)ccc2c1,0.000179556,0.000179556,0.000179556,positive
pos701,S=C(Nc1ccccc1)N1CCCCC1,0.000179481,0.000179481,0.000179481,positive
pos702,c1ccc(C(Nc2ccccn2)c2ccc3cccnc3c2)cc1,0.00017793,0.00017793,0.00017793,positive
pos703,c1ccc(-c2ccn3c(c2)nc2ccccc23)cc1,0.000176541,0.000176541,0.000176541,positive
pos704,O=C(NCc1c[nH]cn1)c1cnc2ccccc2c1,0.000172604,0.000172604,0.000172604,positive
pos705,O=C(NC1CNC1=O)OCCCCc1ccccn1,0.000172027,0.000172027,0.000172027,positive
pos706,O=C(NCCN1CCCC1)C1CCN(C(=O)NCc2ccccc2)CC1,0.000171315,0.000171315,0.000171315,positive
pos707,O=C(Nc1cnccn1)c1cc2ccccc2[nH]c1=O,0.000171024,0.000171024,0.000171024,positive
pos708,O=C(Nc1ccccc1)N1CCCCN2CC(c3ccccc3)C2C1,0.000169157,0.000169157,0.000169157,positive
pos709,c1ccc(Oc2cccnc2)cc1,0.000169107,0.000169107,0.000169107,positive
pos710,c1ccc(-c2cc[nH]n2)cc1,0.000167858,0.000167858,0.000167858,positive
pos711,O=S(=O)(c1ccccc1)N1CCc2ccccc21,0.000161828,0.000161828,0.000161828,positive
pos712,O=c1[nH]cnc2c1ccn2-c1ccccc1,0.000161556,0.000161556,0.000161556,positive
pos713,O=C(COc1ncnc2ccccc12)NCCc1ccccc1,0.000160814,0.000160814,0.000160814,positive
pos714,O=C(CCS(=O)(=O)c1ccccc1)NCc1ccco1,0.000157386,0.000157386,0.000157386,positive
pos715,c1ccc(CC2CCN(c3ccccc3)CC2)cc1,0.000154158,0.000154158,0.000154158,positive
pos716,O=C1CC(c2ccccc2)c2ccccc2N1,0.000153649,0.000153649,0.000153649,positive
pos717,O=C(c1ccccc1)C12CNCN(CNC1)C2,0.000152052,0.000152052,0.000152052,positive
pos718,c1ccc(Nc2ncnc3[nH]cnc23)cc1,0.000145026,0.000145026,0.000145026,positive
pos719,O=C(Nc1ccccc1)c1cccc(C#Cc2cncc(-c3cn[nH]c3)c2)c1,0.000144112,0.000144112,0.000144112,positive
pos720,S=C(Nc1ccccc1)Nc1ccc2c[nH]nc2c1,0.000141095,0.000141095,0.000141095,positive
pos721,c1cnc(Sc2ncncn2)nc1,0.000140092,0.000140092,0.000140092,positive
pos722,O=C(Nc1ccccc1)C(Sc1ccccc1)c1ccccc1,0.000139687,0.000139687,0.000139687,positive
pos723,O=C(c1ccccc1)c1coc2ccccc12,0.000138382,0.000138382,0.000138382,positive
pos724,C(#Cc1conc1-c1ccccc1)c1ccccc1,0.000137625,0.000137625,0.000137625,positive
pos725,O=c1ccccn1Cc1ccccc1,0.000136176,0.000136176,0.000136176,positive
pos726,O=S(=O)(CC(CN1CCCCC1)N1CCCCC1)c1ccccc1,0.000135078,0.000135078,0.000135078,positive
pos727,O=C1CCCCC1C=Nc1ccccn1,0.00013384,0.00013384,0.00013384,positive
pos728,O=c1cccnn1Cc1nnc(-c2ccccc2)o1,0.000133676,0.000133676,0.000133676,positive
pos729,c1nc(C2CCOCC2)cs1,0.000133045,0.000133045,0.000133045,positive
pos730,O=C(CCS(=O)(=O)c1ccccc1)Nc1ccc2c(c1)OCO2,0.0001328,0.0001328,0.0001328,positive
pos731,O=C(c1ccc2cc3c(nc2c1)CCCC3)N1CCN(c2ccccc2)CC1,0.000132112,0.000132112,0.000132112,positive
pos732,N=C1CC(c2cccs2)c2c[nH]nc2O1,0.0001315,0.0001315,0.0001315,positive
pos733,N=C1NC2=C(CCCC2)C2(CCCCC2)S1,0.000130735,0.000130735,0.000130735,positive
pos734,c1ccc(CCCn2cncn2)cc1,0.000129373,0.000129373,0.000129373,positive
pos735,O=c1c2ccccc2nc(-c2ccco2)n1-c1ccccn1,0.000127847,0.000127847,0.000127847,positive
pos736,O=C(OCc1cc(=O)n2c(n1)sc1ccccc12)c1ccccc1,0.000126965,0.000126965,0.000126965,positive
pos737,c1ccn2cc(-c3ccc4c(c3)OCCO4)nc2c1,0.000123284,0.000123284,0.000123284,positive
pos738,O=C1c2cccc(OCC(=O)N3CCCc4ccccc43)c2CCN1Cc1ccccc1,0.000118744,0.000118744,0.000118744,positive
pos739,O=c1nc(Nc2ccccc2)sc2ncccc12,0.000118522,0.000118522,0.000118522,positive
pos740,c1ccc(CNc2ncnc3scc(-c4cccs4)c23)nc1,0.000116997,0.000116997,0.000116997,positive
pos741,S=C1NC2=C(C(c3ccccc3)N1)N1CCC2CC1,0.000114178,0.000114178,0.000114178,positive
pos742,O=C(CSc1ccc(-c2nc3ccccc3[nH]2)cn1)N1CCc2ccccc21,0.000111171,0.000111171,0.000111171,positive
pos743,O=C(OCn1cncn1)c1ccccc1,0.000110466,0.000110466,0.000110466,positive
pos744,S=C(NCc1ccco1)Nc1ccccc1,0.000109813,0.000109813,0.000109813,positive
pos745,O=C(Nc1nc2ccccc2s1)C1=CN=C2CCCC(=O)C2C1c1ccccc1,0.000106737,0.000106737,0.000106737,positive
pos746,O=C1CC(OC2CCCCO2)CC(OC2CC(NCc3ccccc3-c3c[nH]nn3)CCO2)CCCCNCCCCO1,0.000106151,0.000106151,0.000106151,positive
pos747,c1ccc(Nc2ccnc(-c3cccs3)n2)cc1,0.000106134,0.000106134,0.000106134,positive
pos748,S=C(NCc1ccco1)Nc1ccccn1,0.000105728,0.000105728,0.000105728,positive
pos749,O=C1CC(CCC2CCCCC2=O)CC(=O)N1,0.000104358,0.000104358,0.000104358,positive
pos750,O=C(COc1ccccc1)Nc1ncc2c(n1)CCCC2=O,0.000103869,0.000103869,0.000103869,positive
pos751,O=C(Cc1cnc(N2CCCC2)s1)Nc1ccc(C(=O)NCc2ccccc2)cc1,0.00010275,0.00010275,0.00010275,positive
pos752,O=c1oc(-c2conc2-c2ccccc2)nc2ccccc12,0.000100768,0.000100768,0.000100768,positive
pos753,N=C1CC(c2ccoc2)C(C(=O)OCc2ccccc2)=CO1,0.000100528,0.000100528,0.000100528,positive
pos754,N=C1N(CCCC2CCCC2)CCN1CCN1CCCC1CN1C=NCC1Cc1ccccc1,1.00E-04,1.00E-04,1.00E-04,positive
pos755,c1ccc2c(Cc3ccc4c(c3)OCO4)nccc2c1,9.99E-05,9.99E-05,9.99E-05,positive
pos756,c1ccc(Nc2nc(-n3cccn3)nc(-n3cccn3)n2)cc1,9.77E-05,9.77E-05,9.77E-05,positive
pos757,c1coc(-c2nc3sc4c(N5CCNCC5)ncnc4c3c3c2CCC3)c1,9.74E-05,9.74E-05,9.74E-05,positive
pos758,O=c1cc(-c2ccc(OCCCN3CCNCC3)cc2)oc2ccccc12,9.48E-05,9.48E-05,9.48E-05,positive
pos759,S=P(c1ncc[nH]1)(c1ncc[nH]1)N1CCOCC1,9.38E-05,9.38E-05,9.38E-05,positive
pos760,O=C(NC1CC1)C1CCC(n2cnc3cncnc32)O1,9.35E-05,9.35E-05,9.35E-05,positive
pos761,O=C(NCCNC(=O)c1nc[nH]c1C(=O)Nc1ccccc1)c1nc[nH]c1C(=O)Nc1ccccc1,9.18E-05,9.18E-05,9.18E-05,positive
pos762,c1ccc(Cn2nnnc2-c2cccs2)cc1,9.11E-05,9.11E-05,9.11E-05,positive
pos763,C=c1sc(=Cc2ccc(Nc3ccccc3)cc2)c(=O)n1Cc1ccco1,8.98E-05,8.98E-05,8.98E-05,positive
pos764,O=C1CCCc2c1[nH]c1ccccc21,8.95E-05,8.95E-05,8.95E-05,positive
pos765,c1ccc(-c2csc3ncnc(N4CCNCC4)c23)cc1,8.91E-05,8.91E-05,8.91E-05,positive
pos766,O=C(Cn1sc2ncccc2c1=O)Nc1ccccc1,8.55E-05,8.55E-05,8.55E-05,positive
pos767,O=c1[nH]c2nc3ccccc3nc2c(=O)n1Cc1ccccc1,8.54E-05,8.54E-05,8.54E-05,positive
pos768,O=C(Nc1nc2ccccc2s1)c1cccc(S(=O)(=O)N2CCc3ccccc32)c1,8.53E-05,8.53E-05,8.53E-05,positive
pos769,c1ccc(Cc2cncs2)cc1,8.50E-05,8.50E-05,8.50E-05,positive
pos770,O=C(Nc1ccn[nH]1)c1cnc2ccccc2c1,8.40E-05,8.40E-05,8.40E-05,positive
pos771,O=S(=O)(Nc1ccccn1)c1cccc2ccccc12,8.27E-05,8.27E-05,8.27E-05,positive
pos772,O=C(c1ccccc1)c1c[nH]n(-c2ccccc2)c1=O,8.26E-05,8.26E-05,8.26E-05,positive
pos773,S=C1NCCS1,8.22E-05,8.22E-05,8.22E-05,positive
pos774,O=C(CC=NCCc1ccccc1)C1C(=O)CCCC1=O,8.13E-05,8.13E-05,8.13E-05,positive
pos775,O=C1CC(c2ccccc2)=CC(c2ccccc2)C1,8.11E-05,8.11E-05,8.11E-05,positive
pos776,C(Cc1nc(-c2ccccc2)cs1)=Nc1ccc2c(c1)OCCO2,7.97E-05,7.97E-05,7.97E-05,positive
pos777,c1cc2cc(c1)Oc1ccc(cc1)CC1NCCc3ccc4c(c31)Oc1c(ccc3c1C(C2)NCC3)O4,7.86E-05,7.86E-05,7.86E-05,positive
pos778,N=C(Nc1ccccc1)Nc1ccccc1,7.83E-05,7.83E-05,7.83E-05,positive
pos779,c1ccc(-c2[nH]nc3cccnc23)cc1,7.43E-05,7.43E-05,7.43E-05,positive
pos780,O=C(Nc1ccn(Cc2ccccc2)n1)c1cc(-c2ccccc2)on1,7.41E-05,7.41E-05,7.41E-05,positive
pos781,O=C1C2CC3COc4ccccc4C3N2C(=O)N1c1ccccc1,7.39E-05,7.39E-05,7.39E-05,positive
pos782,N=C(Cc1cccc2ccccc12)NOC(=O)c1ccco1,7.34E-05,7.34E-05,7.34E-05,positive
pos783,O=C1N(c2ccccc2)OC1(c1ccccc1)C1CCCCC1,7.32E-05,7.32E-05,7.32E-05,positive
pos784,O=C1c2ccccc2C(=O)N1c1ccc(-c2nc3ccccc3o2)cc1,7.31E-05,7.31E-05,7.31E-05,positive
pos785,O=C1CC(=NCCN2CCCCC2)C(=O)c2ccccc21,7.29E-05,7.29E-05,7.29E-05,positive
pos786,c1ccc2oc(Oc3ccc(OCCN4CCCCCC4)cc3)nc2c1,7.17E-05,7.17E-05,7.17E-05,positive
pos787,O=c1ccc2ccc(OCc3ccco3)cc2o1,7.05E-05,7.05E-05,7.05E-05,positive
pos788,O=C1C2C(c3ccccc3)C3COc4ccccc4C3N2C(=O)N1c1ccccc1,6.99E-05,6.99E-05,6.99E-05,positive
pos789,O=C(Nc1ccccc1)c1cccc(C#Cc2cccnc2)c1,6.84E-05,6.84E-05,6.84E-05,positive
pos790,c1ccc(C2C3CNCC2N3)cc1,6.59E-05,6.59E-05,6.59E-05,positive
pos791,O=C1NC(C(=O)NCc2ccccc2)C23C=CC(CC12)O3,6.48E-05,6.48E-05,6.48E-05,positive
pos792,O=C1C=C2C=CC3CC2(O1)C1CCCCN31,6.47E-05,6.47E-05,6.47E-05,positive
pos793,c1ccc(C2=NN(c3ccccc3)C(c3ccccc3)C2)cc1,6.46E-05,6.46E-05,6.46E-05,positive
pos794,O=C(Nc1ccccc1)c1cn2cc(-c3ccccc3)nc2s1,5.99E-05,5.99E-05,5.99E-05,positive
pos795,c1ccc2c(c1)Nc1ccccc1S2,5.86E-05,5.86E-05,5.86E-05,positive
pos796,O=C1N=C(Cc2ccccc2)C(=O)N1,5.85E-05,5.85E-05,5.85E-05,positive
pos797,C1=NCCc2c1[nH]c1ccccc21,5.78E-05,5.78E-05,5.78E-05,positive
pos798,c1ccc(CCNCC(Cc2cccc3ccccc23)NCCc2ccccc2)cc1,5.59E-05,5.59E-05,5.59E-05,positive
pos799,S=c1[nH]nc(-c2ccccc2)[nH]1,5.55E-05,5.55E-05,5.55E-05,positive
pos800,O=[PH](c1ccccc1)c1ccccc1,5.49E-05,5.49E-05,5.49E-05,positive
pos801,O=C(NCCC1=CCCCC1)c1cc(COc2ccccc2)on1,5.26E-05,5.26E-05,5.26E-05,positive
pos802,O=C1C(=NS(=O)(=O)c2ccccc2)C(N2CCNCC2)C(=O)c2ccccc21,5.15E-05,5.15E-05,5.15E-05,positive
pos803,c1cn[nH]c1,4.93E-05,4.93E-05,4.93E-05,positive
pos804,O=C(CCS(=O)(=O)c1ccccc1)NCCC1=CCCCC1,4.67E-05,4.67E-05,4.67E-05,positive
pos805,c1ccc(C2CC(c3ccco3)n3ncnc3N2)cc1,4.48E-05,4.48E-05,4.48E-05,positive
pos806,O=C(NCCCCCc1ccccc1)Oc1cccc(CNCCCOc2ccc3oc(=O)c(-c4ccccc4)cc3c2)c1,4.43E-05,4.43E-05,4.43E-05,positive
pos807,c1ccc(C2CCN(Cc3cccnc3)CC2)cc1,4.43E-05,4.43E-05,4.43E-05,positive
pos808,O=C(NC1CCCCC1)Oc1cccc(-c2ccccc2)c1,4.11E-05,4.11E-05,4.11E-05,positive
pos809,O=C(c1cn(C2CCCC2)c(=O)c2[nH]c3ccccc3c12)N1CCN(c2ccccc2)CC1,3.86E-05,3.86E-05,3.86E-05,positive
pos810,c1ccc(N=c2sccn2-c2ccccc2)cc1,3.86E-05,3.86E-05,3.86E-05,positive
pos811,c1ccc(OCCN2CCC(Oc3ccccc3)CC2)cc1,3.78E-05,3.78E-05,3.78E-05,positive
pos812,O=C(CC1CC2CCC1C2)N1CCc2ccccc2C1,3.71E-05,3.71E-05,3.71E-05,positive
pos813,c1cncc(C2NCCO2)c1,3.63E-05,3.63E-05,3.63E-05,positive
pos814,S=C(N=Nc1c[nH]c2ccccc12)NCC1CCCO1,3.58E-05,3.58E-05,3.58E-05,positive
pos815,c1ccc(Nc2ccn(-c3ccccc3)c2)cc1,3.44E-05,3.44E-05,3.44E-05,positive
pos816,O=C(ON=C1CCCc2occc21)c1ccccc1,3.43E-05,3.43E-05,3.43E-05,positive
pos817,O=C(Nc1nncs1)c1ccccc1,3.38E-05,3.38E-05,3.38E-05,positive
pos818,O=c1ccc2c3cc[nH]c4ccc(=O)n(c2c1)c43,3.13E-05,3.13E-05,3.13E-05,positive
pos819,C(#Cc1cc(-n2ccc3cncnc32)ccn1)Cc1nccs1,2.94E-05,2.94E-05,2.94E-05,positive
pos820,N=c1ccc2c(=O)n3ccccc3nc2[nH]1,2.85E-05,2.85E-05,2.85E-05,positive
pos821,O=C(NC1CCSC1=O)c1ccccc1,2.84E-05,2.84E-05,2.84E-05,positive
pos822,O=C(Nc1cnn(Cc2ccccc2)c1)c1cnn2ccc(-c3ccccc3)nc12,2.65E-05,2.65E-05,2.65E-05,positive
pos823,O=S(=O)(Nc1c[nH]c2ccccc12)c1ccccc1,2.32E-05,2.32E-05,2.32E-05,positive
pos824,S=c1[nH]ccs1,2.30E-05,2.30E-05,2.30E-05,positive
pos825,O=C(OCC(=O)N1CCOCC1)c1ccc[nH]1,2.18E-05,2.18E-05,2.18E-05,positive
pos826,O=C(COC(=O)c1ccccc1Sc1ccccc1)NC(=O)c1ccc[nH]1,1.78E-05,1.78E-05,1.78E-05,positive
pos827,O=C(COC(=O)c1cc2c([nH]c3ccccc32)s1)Nc1c[nH]n(-c2ccccc2)c1=O,1.76E-05,1.76E-05,1.76E-05,positive
pos828,c1ccc(-n2ncc3cncnc32)cc1,1.73E-05,1.73E-05,1.73E-05,positive
pos829,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1)c1cccnc1,1.64E-05,1.64E-05,1.64E-05,positive
pos830,O=C(Nc1ccccc1)c1cc(-c2ccco2)on1,1.63E-05,1.63E-05,1.63E-05,positive
pos831,O=C(NCc1ccccc1)N1CCCCC1,1.61E-05,1.61E-05,1.61E-05,positive
pos832,O=C(c1ccccc1)N1N=CCC1c1ccccc1,1.55E-05,1.55E-05,1.55E-05,positive
pos833,S=c1[nH]nc(COc2ccccc2)o1,1.28E-05,1.28E-05,1.28E-05,positive
pos834,c1ccc(-c2cnn3cccnc23)cc1,1.25E-05,1.25E-05,1.25E-05,positive
pos835,O=c1ccc2c(-c3ccccc3)n[nH]c2[nH]1,1.08E-05,1.08E-05,1.08E-05,positive
pos836,O=C1C(=C2Nc3ccccc3S2)SC(=NCc2ccccc2)N1c1ccccc1,9.98E-06,9.98E-06,9.98E-06,positive
pos837,O=c1cc[nH]c2[nH]n(-c3ccccc3)c(=O)c12,9.32E-06,9.32E-06,9.32E-06,positive
pos838,N=C(N=CNCCCCCCN=CN=CNc1ccccc1)Nc1ccccc1,9.04E-06,9.04E-06,9.04E-06,positive
pos839,O=C(c1cccs1)c1cc2c(SCCN3CCCCC3)snc2s1,4.46E-06,4.46E-06,4.46E-06,positive
pos840,O=C1CC(c2ccccc2)CC(=O)C1C=NCCc1c[nH]c2ccccc12,4.14E-06,4.14E-06,4.14E-06,positive
pos841,O=C(Nn1c(C2CCC2)nc2ccccc2c1=O)c1ccccc1,2.26E-06,2.26E-06,2.26E-06,positive
pos842,O=C1Nc2ccccc2C12NCc1cn(-c3ccccc3)cc12,1.35E-06,1.35E-06,1.35E-06,positive
