Index,Input_SMILES,canonical_smiles,corrosion_prob,corrosion_label,irritation_prob,irritation_label,sensitization_prob,sensitization_label,Summary,Assessment
6642,FC(F)(F)Oc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,FC(F)(F)Oc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,2.23E-05,0,0.143229499,0,0.001065117,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6649,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1,3.06E-05,0,0.01346115,0,0.000296568,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6651,FC(F)(F)c1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,FC(F)(F)c1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,3.33E-05,0,0.104760312,0,2.15E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6652,FC(F)(F)c1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Br)c1,FC(F)(F)c1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Br)c1,0.000139674,0,0.088651471,0,1.53E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6656,FC(F)(F)c1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,FC(F)(F)c1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,3.33E-05,0,0.104760312,0,1.12E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6666,FC(F)(F)c1cnc2c(-c3ccccc3)n[nH]c2c1,FC(F)(F)c1cnc2c(-c3ccccc3)n[nH]c2c1,0.132239178,0,0.908465445,1,0.037190359,0,"✅ Non-corrosive, ❌ Irritant, ✅ Non-sensitizer",non-safety
6682,FC(F)(F)c1nnc(-c2ccccc2)nc1Sc1ccc(Cl)cc1,FC(F)(F)c1nnc(-c2ccccc2)nc1Sc1ccc(Cl)cc1,0.000150355,0,0.521246672,1,0.01392698,0,"✅ Non-corrosive, ❌ Irritant, ✅ Non-sensitizer",non-safety
6685,Fc1ccc(-c2cc(C(F)(F)C(F)F)[nH]n2)cc1,Fc1ccc(-c2cc(C(F)(F)C(F)F)[nH]n2)cc1,0.020348037,0,0.673079312,1,0.999976754,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
6689,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,2.39E-05,0,0.113364451,0,0.99998337,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6694,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1C(F)(F)F,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1C(F)(F)F,3.73E-05,0,0.085201971,0,0.33659932,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6697,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1F,Fc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1F,2.34E-05,0,0.088092946,0,0.999938846,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6709,Fc1ccc2[nH]c3c(NCc4ccccc4)ncnc3c2c1,Fc1ccc2[nH]c3c(NCc4ccccc4)ncnc3c2c1,1.15E-05,0,0.010464108,0,0.999902189,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6720,Fc1cccc(Cl)c1-c1nc(-c2ccc(Br)cc2)n[nH]1,Fc1cccc(Cl)c1-c1nc(-c2ccc(Br)cc2)n[nH]1,0.010137209,0,0.13999173,0,0.999990284,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6728,Fc1cccc(Cl)c1-c1nc(-c2ccc(C#Cc3ccccc3)nc2)c(Br)[nH]1,Fc1cccc(Cl)c1-c1nc(-c2ccc(C#Cc3ccccc3)nc2)c(Br)[nH]1,0.001527172,0,0.049321659,0,2.26E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6737,Fc1cccc(Cl)c1-c1nc(-c2ccc(C#Cc3ccccc3)nc2)c(Cl)[nH]1,Fc1cccc(Cl)c1-c1nc(-c2ccc(C#Cc3ccccc3)nc2)c(Cl)[nH]1,0.000632081,0,0.025889887,0,1.79E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6739,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3ccc(Cl)cc3)nc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3ccc(Cl)cc3)nc2)[nH]1,0.000632081,0,0.025889887,0,0.000312358,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6742,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3cccc(Cl)c3)nc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3cccc(Cl)c3)nc2)[nH]1,0.000632081,0,0.025889887,0,0.015794713,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6748,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3ccccc3)nc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3ccccc3)nc2)[nH]1,0.000674778,0,0.022453668,0,0.936857641,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6756,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3ccccc3Cl)nc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3ccccc3Cl)nc2)[nH]1,0.000632081,0,0.025889887,0,0.000175263,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6758,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3cccnc3)nc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3cccnc3)nc2)[nH]1,0.000157659,0,0.017087929,0,0.989555299,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6759,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3nccs3)nc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(C#Cc3nccs3)nc2)[nH]1,2.44E-05,0,0.015401036,0,0.250167489,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6767,Fc1cccc(Cl)c1-c1ncc(-c2ccc(CCc3ccccc3)cc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(CCc3ccccc3)cc2)[nH]1,0.001350436,0,0.031363308,0,1.97E-05,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6771,Fc1cccc(Cl)c1-c1ncc(-c2ccc(Cc3ccccc3)cc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(Cc3ccccc3)cc2)[nH]1,0.001682987,0,0.039405584,0,0.365989506,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6776,Fc1cccc(Cl)c1-c1ncc(-c2ccc(Sc3ccccc3)cc2)[nH]1,Fc1cccc(Cl)c1-c1ncc(-c2ccc(Sc3ccccc3)cc2)[nH]1,0.000566359,0,0.038257796,0,0.559285164,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6777,Fc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1,Fc1cnc(Nc2ccc(-c3ccsc3)cn2)nc1Nc1cccc(C(F)(F)F)c1,2.30E-05,0,0.058588449,0,0.086436048,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6778,N#C/C(=C/c1ccc(-c2cc(C(=O)O)cc(C(=O)O)c2)o1)c1nc2ccccc2s1,N#C/C(=C/c1ccc(-c2cc(C(=O)O)cc(C(=O)O)c2)o1)c1nc2ccccc2s1,5.16E-05,0,0.033632502,0,1.52E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6781,N#C/C(=C/c1ccc(OCc2ccc(C(=O)O)cc2)c(Br)c1)c1cccc(F)c1,N#C/C(=C/c1ccc(OCc2ccc(C(=O)O)cc2)c(Br)c1)c1cccc(F)c1,3.65E-05,0,0.115390189,0,3.23E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6787,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2ccccn2)n1,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2ccccn2)n1,3.57E-05,0,0.067689925,0,0.99999845,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6804,N#C/C(=C\Nc1ccc2c(c1)OCCO2)c1nc(-c2ccccc2)cs1,N#C/C(=C\Nc1ccc2c(c1)OCCO2)c1nc(-c2ccccc2)cs1,5.94E-06,0,0.0078439,0,0.999999821,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6814,N#C/C(=C\c1cccc(NC(=O)c2ccccc2Cl)c1)C(=O)NCCc1ccccc1,N#C/C(=C\c1cccc(NC(=O)c2ccccc2Cl)c1)C(=O)NCCc1ccccc1,4.69E-05,0,0.032955982,0,0.000848847,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6815,N#C/C(=C\c1ccccc1)C(=O)N(c1ccccn1)C1CCCCC1,N#C/C(=C\c1ccccc1)C(=O)N(c1ccccn1)C1CCCCC1,1.43E-05,0,0.004817361,0,0.999077618,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6819,N#C/C(=N\Nc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1)C(N)=S,N#C/C(=N\Nc1ccc(S(=O)(=O)N2CCc3ccccc32)cc1)C(N)=S,1.32E-05,0,0.008509174,0,0.908617139,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6826,N#C/C(C(=O)Nc1ccc(Cl)cc1)=C(/S)Nc1ccccc1,N#C/C(C(=O)Nc1ccc(Cl)cc1)=C(/S)Nc1ccccc1,2.76E-05,0,0.015475527,0,1,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6829,N#CN1CC(COCc2ccc(-c3ccccc3)cc2)C1,N#CN1CC(COCc2ccc(-c3ccccc3)cc2)C1,6.25E-05,0,0.066581286,0,0.999998987,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6833,N#CN1CC(OCc2ccc(-c3ccc4c(c3)OCO4)cc2)(c2ccccc2)C1,N#CN1CC(OCc2ccc(-c3ccc4c(c3)OCO4)cc2)(c2ccccc2)C1,0.000212249,0,0.150882006,0,0.002261056,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6854,N#CSCC(=O)c1cccc2ccccc12,N#CSCC(=O)c1cccc2ccccc12,3.57E-05,0,0.018248526,0,0.999950826,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6855,N#C[C@@H]1[C@H](c2ccc(C#CC3CCCC3)cc2)[C@@H](CO)N1C(=O)Nc1ccc(F)cc1,N#C[C@@H]1[C@H](c2ccc(C#CC3CCCC3)cc2)[C@@H](CO)N1C(=O)Nc1ccc(F)cc1,1.29E-05,0,0.013841403,0,0.863066614,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6863,N#C[C@@H]1[C@H](c2ccc(C#CC3CCCCC3)cc2)[C@@H](CO)N1C(=O)Nc1ccc(F)cc1,N#C[C@@H]1[C@H](c2ccc(C#CC3CCCCC3)cc2)[C@@H](CO)N1C(=O)Nc1ccc(F)cc1,1.04E-05,0,0.011820748,0,4.70E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6867,N#C[C@@H]1[C@H](c2ccc(C#CC3CCCCC3)cc2)[C@H](CO)N1C(=O)Nc1ccc(F)cc1,N#C[C@@H]1[C@H](c2ccc(C#CC3CCCCC3)cc2)[C@H](CO)N1C(=O)Nc1ccc(F)cc1,1.04E-05,0,0.011820748,0,0.99989289,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6880,N#C[C@@H]1[C@H](c2ccc(C#Cc3ccc(F)cc3)cc2)[C@@H](CO)N1C(=O)C1CC1,N#C[C@@H]1[C@H](c2ccc(C#Cc3ccc(F)cc3)cc2)[C@@H](CO)N1C(=O)C1CC1,1.60E-05,0,0.024048382,0,2.90E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6882,N#C[C@@H]1[C@H](c2ccc(C#Cc3ccccc3F)cc2)[C@@H](CO)N1C(=O)C1CC1,N#C[C@@H]1[C@H](c2ccc(C#Cc3ccccc3F)cc2)[C@@H](CO)N1C(=O)C1CC1,1.65E-05,0,0.024697546,0,0.061913613,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6883,N#C[C@H]1[C@@H](c2ccc(C#CC3CCCCC3)cc2)[C@@H](CO)N1C(=O)Nc1ccc(F)cc1,N#C[C@H]1[C@@H](c2ccc(C#CC3CCCCC3)cc2)[C@@H](CO)N1C(=O)Nc1ccc(F)cc1,1.04E-05,0,0.011820748,0,9.45E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6885,N#C[C@H]1[C@@H](c2ccc(C#CC3CCCCC3)cc2)[C@H](CO)N1C(=O)Nc1ccc(F)cc1,N#C[C@H]1[C@@H](c2ccc(C#CC3CCCCC3)cc2)[C@H](CO)N1C(=O)Nc1ccc(F)cc1,1.04E-05,0,0.011820748,0,0.999856234,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6887,N#C[C@H]1[C@H](c2ccc(C#CC3CCCCC3)cc2)[C@@H](CO)N1C(=O)Nc1ccc(F)cc1,N#C[C@H]1[C@H](c2ccc(C#CC3CCCCC3)cc2)[C@@H](CO)N1C(=O)Nc1ccc(F)cc1,1.04E-05,0,0.011820748,0,0.001941058,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6891,N#C[C@H]1[C@H](c2ccc(C#CC3CCCCC3)cc2)[C@H](CO)N1C(=O)Nc1ccc(F)cc1,N#C[C@H]1[C@H](c2ccc(C#CC3CCCCC3)cc2)[C@H](CO)N1C(=O)Nc1ccc(F)cc1,1.04E-05,0,0.011820748,0,0.051810611,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6892,N#C[C@H]1[C@H](c2ccc(C#Cc3ccccc3F)cc2)[C@@H](CO)N1C(=O)C1CC1,N#C[C@H]1[C@H](c2ccc(C#Cc3ccccc3F)cc2)[C@@H](CO)N1C(=O)C1CC1,1.65E-05,0,0.024697546,0,0.066304132,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6904,N#C[C@H]1[C@H](c2ccc(C#Cc3ccccc3F)cc2)[C@H](CO)N1C(=O)C1CC1,N#C[C@H]1[C@H](c2ccc(C#Cc3ccccc3F)cc2)[C@H](CO)N1C(=O)C1CC1,1.65E-05,0,0.024697546,0,0.012466649,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6907,N#Cc1c(-c2ccccc2)cc(-c2ccco2)c(C#N)c1N,N#Cc1c(-c2ccccc2)cc(-c2ccco2)c(C#N)c1N,0.003049515,0,0.031403556,0,0.987108827,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6909,N#Cc1c(C#N)c(O)c2ccccc2c1O,N#Cc1c(C#N)c(O)c2ccccc2c1O,0.000344296,0,0.546254814,1,0.999999464,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
6916,N#Cc1c(SCC(N)=O)nc2c(c1-c1ccc(OCc3ccccc3)cc1)CCCC2,N#Cc1c(SCC(N)=O)nc2c(c1-c1ccc(OCc3ccccc3)cc1)CCCC2,2.10E-05,0,0.027387986,0,0.002088649,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6917,N#Cc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1,N#Cc1ccc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC(F)F)c(OCC3CC3)c2)cc1,2.37E-05,0,0.036355928,0,9.46E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6918,N#Cc1cccc(-c2ccc(C3[C@@H]4CN(C(=O)Nc5ccc(C(F)(F)F)cc5)C[C@H]3N4)cc2)c1,N#Cc1cccc(-c2ccc(C3[C@@H]4CN(C(=O)Nc5ccc(C(F)(F)F)cc5)C[C@H]3N4)cc2)c1,8.79E-05,0,0.022889825,0,5.01E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6921,N#Cc1cccc(NC(=O)COC(=O)c2ccccc2C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c1,N#Cc1cccc(NC(=O)COC(=O)c2ccccc2C(=O)c2ccc(Cl)c([N+](=O)[O-])c2)c1,2.32E-05,0,0.015517426,0,3.51E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6926,N/C(Cc1ccc([N+](=O)[O-])cc1)=N\OC(=O)COc1ccc2ccccc2c1,N/C(Cc1ccc([N+](=O)[O-])cc1)=N\OC(=O)COc1ccc2ccccc2c1,0.000120848,0,0.044236492,0,3.76E-06,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6939,N/C(Cc1cccc2ccccc12)=N\OC(=O)c1ccc(Br)o1,N/C(Cc1cccc2ccccc12)=N\OC(=O)c1ccc(Br)o1,2.68E-05,0,0.134772316,0,0.999999881,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6942,N=C1/C(=C/c2cccn2Cc2ccc(Cl)cc2)C(=O)N=C2SC=CN12,N=C1/C(=C/c2cccn2Cc2ccc(Cl)cc2)C(=O)N=C2SC=CN12,1.61E-05,0,0.027031539,0,0.999999404,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6949,N=C1/C(=C\c2ccc(SCc3ccco3)o2)C(=O)N=C2SC=NN12,N=C1/C(=C\c2ccc(SCc3ccco3)o2)C(=O)N=C2SC=NN12,8.09E-06,0,0.030588496,0,0.999588549,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6951,NC(=Nc1ccccc1)Nc1ccccc1,NC(=Nc1ccccc1)Nc1ccccc1,0.471254587,0,0.943044424,1,0.999999285,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
6963,NC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,NC(=O)C1CCN(C(=O)NCc2ccc(Cl)cc2Cl)CC1,2.46E-05,0,0.014497843,0,0.624380529,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6966,NC(=O)C1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,NC(=O)C1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0.000178996,0,0.045867026,0,0.999977767,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6974,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,NC(=O)c1cccc(-c2cccc(OC(=O)NC3CCCCC3)c2)c1,0.000323265,0,0.05536826,0,0.999999642,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6975,NS(=O)(=O)c1cc(C(=O)NC2CCSc3ccccc32)ccc1Cl,NS(=O)(=O)c1cc(C(=O)NC2CCSc3ccccc32)ccc1Cl,8.61E-06,0,0.022854241,0,0.99996686,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6979,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1OC1CCCCC1,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1OC1CCCCC1,1.83E-05,0,0.010417709,0,0.997290254,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6982,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cccc(-n2cnnc2)c1,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2Cl)ccc1Oc1cccc(-n2cnnc2)c1,1.17E-05,0,0.010996485,0,1.20E-07,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6984,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)cc1,NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)cc1,1.53E-05,0,0.021678178,0,0.996208191,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6985,NS(=O)(=O)c1ccc(N/N=C/c2cn(-c3ccccc3)nc2-c2cccs2)c([N+](=O)[O-])c1,NS(=O)(=O)c1ccc(N/N=C/c2cn(-c3ccccc3)nc2-c2cccs2)c([N+](=O)[O-])c1,4.90E-05,0,0.013583255,0,1.88E-08,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
6987,NS(=O)(=O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,NS(=O)(=O)c1ccc(N=Nc2c(O)ccc3ccccc23)cc1,6.37E-06,0,0.009123796,0,0.991640687,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6989,Nc1c(C(=O)c2cccs2)sc2nsc(SCCN3CCCCC3)c12,Nc1c(C(=O)c2cccs2)sc2nsc(SCCN3CCCCC3)c12,3.52E-05,0,0.23927848,0,0.999999821,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6998,Nc1cc2nc3ccccc3oc-2cc1=O,Nc1cc2nc3ccccc3oc-2cc1=O,0.00077876,0,0.090566389,0,0.996456623,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
6999,Nc1ccc(-c2nc3c(Cl)c(N)ccc3[nH]2)cc1,Nc1ccc(-c2nc3c(Cl)c(N)ccc3[nH]2)cc1,0.000115881,0,0.027997086,0,0.999993622,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7006,Nc1ccc(Br)cc1-c1nc2ccccc2[nH]c1=O,Nc1ccc(Br)cc1-c1nc2ccccc2[nH]c1=O,0.00010144,0,0.516649008,1,0.022339411,0,"✅ Non-corrosive, ❌ Irritant, ✅ Non-sensitizer",non-safety
7007,Nc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,Nc1ccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)cc1,5.85E-05,0,0.618960798,1,0.998587012,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
7020,Nc1ccc2nc(-c3ccc(N)c(Cl)c3)[nH]c2c1,Nc1ccc2nc(-c3ccc(N)c(Cl)c3)[nH]c2c1,7.95E-05,0,0.061923984,0,0.98718226,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7032,Nc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,Nc1cccc(Nc2nc(Nc3ccc(-c4ccsc4)cn3)ncc2Cl)c1,5.85E-05,0,0.618960798,1,0.975237727,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
7045,Nc1nc(O)c(N=Nc2ccc(S(N)(=O)=O)cc2)c(=O)[nH]1,Nc1nc(O)c(N=Nc2ccc(S(N)(=O)=O)cc2)c(=O)[nH]1,5.25E-05,0,0.007584534,0,0.590615869,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7052,Nc1nc2ccc(N(CCN3CCCCC3)C(=O)Nc3ccc(Cl)cc3)cc2s1,Nc1nc2ccc(N(CCN3CCCCC3)C(=O)Nc3ccc(Cl)cc3)cc2s1,1.30E-05,0,0.014084766,0,0.000185086,0,"✅ Non-corrosive, ✅ Non-irritant, ✅ Non-sensitizer",safety
7053,Nc1ncc2[nH]cc(-c3cccc(C#CC4(O)CCCC4)c3)c2n1,Nc1ncc2[nH]cc(-c3cccc(C#CC4(O)CCCC4)c3)c2n1,0.00066309,0,0.203601822,0,0.999999106,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7055,Nc1ncc2ccn(-c3ccnc(C#CC4(O)CCC4)c3)c2n1,Nc1ncc2ccn(-c3ccnc(C#CC4(O)CCC4)c3)c2n1,7.95E-05,0,0.166903615,0,0.999979198,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7063,Nc1ncc2ccn(-c3ccnc(C#CC4(O)CCCCCC4)c3)c2n1,Nc1ncc2ccn(-c3ccnc(C#CC4(O)CCCCCC4)c3)c2n1,2.27E-05,0,0.010793427,0,0.999993324,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7071,Nc1ncccc1OCc1ccc(Cl)c(Cl)c1,Nc1ncccc1OCc1ccc(Cl)c(Cl)c1,1.06E-05,0,0.041625168,0,0.999996603,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7089,Nc1ncnc(Sc2ccc(Cl)cc2)c1[N+](=O)[O-],Nc1ncnc(Sc2ccc(Cl)cc2)c1[N+](=O)[O-],0.000112386,0,0.023364322,0,0.999988675,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7092,Nc1ncnc(Sc2ccccc2)c1[N+](=O)[O-],Nc1ncnc(Sc2ccccc2)c1[N+](=O)[O-],0.000316809,0,0.032235011,0,0.998287082,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7093,Nc1ncnc2c1ncn2C1OC(C(=O)NC2CC2)C(O)C1O,Nc1ncnc2c1ncn2C1OC(C(=O)NC2CC2)C(O)C1O,1.19E-05,0,0.011735356,0,0.99932307,1,"✅ Non-corrosive, ✅ Non-irritant, ❌ Sensitizer",non-safety
7094,Nn1cnnc1N/N=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1,Nn1cnnc1N/N=C\c1ccc(-c2ccccc2[N+](=O)[O-])o1,0.000134605,0,0.828294635,1,0.9851861,1,"✅ Non-corrosive, ❌ Irritant, ❌ Sensitizer",non-safety
7095,O=C(/C=C/CCc1ccc(O)c(O)c1)/C=C/c1ccc(O)c(O)c1,O=C(/C=C/CCc1ccc(O)c(O)c1)/C=C/c1ccc(O)c(O)c1,0.000519706,0,0.637855589,1,0.106094405,0,"✅ Non-corrosive, ❌ Irritant, ✅ Non-sensitizer",non-safety
