ID,scaffold,mean_shap_full,mean_shap_test,mean_shap,effect_test
pos420,O=C(Nc1ccc(C2CCCCC2)cc1)c1cc[nH]n1,0.000649542,0.000649542,0.000649542,positive
pos421,O=C(COc1ccc(/C=N/NC(=O)C(=O)N2CCCCCC2)cc1)Nc1ccccc1,0.000647781,0.000647781,0.000647781,positive
pos422,C(=N/n1cnc2ccccc21)\c1ccccc1,0.000647442,0.000647442,0.000647442,positive
pos423,O=C(NCc1ccco1)n1ccc(=O)o1,0.000646296,0.000646296,0.000646296,positive
pos424,c1ccc(Cn2c(CCc3ccc(-c4cncnc4)cc3)nc3ccccc32)cc1,0.000645404,0.000645404,0.000645404,positive
pos425,O=C(Nc1ccc(/C=C/Nc2ccc(Oc3ccccc3)cc2)oc1=O)c1ccccc1,0.00064526,0.00064526,0.00064526,positive
pos426,O=C1CCC(c2ccccc2)=NN1Cc1ccc(CN2CCOCC2)cc1,0.000644426,0.000644426,0.000644426,positive
pos427,c1cc(-c2nc3ccccc3[nH]2)nc(-c2nc3ccccc3[nH]2)c1,0.000643209,0.000643209,0.000643209,positive
pos428,O=C1C=CCC(NC(=O)c2ccccc2)=C1,0.000641693,0.000641693,0.000641693,positive
pos429,O=C(COC(=O)c1ccccc1C(=O)c1ccccc1)Nc1ccccc1,0.00063973,0.00063973,0.00063973,positive
pos430,O=C(/C=C/c1ccco1)NCC(=O)Nc1ccccc1,0.000639605,0.000639605,0.000639605,positive
pos431,O=C(N/N=C/c1ccccc1)c1conc1-c1ccccc1,0.000639106,0.000639106,0.000639106,positive
pos432,c1cncc(-c2cccc3[nH]ccc23)c1,0.00063894,0.00063894,0.00063894,positive
pos433,c1ccc(-c2ccc3ncncc3c2)cc1,0.0006358,0.0006358,0.0006358,positive
pos434,O=C1NCCC1C#Cc1cccc(-c2c[nH]c3cncnc23)c1,0.000635644,0.000635644,0.000635644,positive
pos435,C(=C1Nc2ccccc2S1)c1ccnc(NCCn2ccc3ccccc32)n1,0.000633285,0.000633285,0.000633285,positive
pos436,O=C(CSc1ncnc2sccc12)Nc1cc(-c2ccccc2)cs1,0.000626849,0.000626849,0.000626849,positive
pos437,C1=C2[C@@H]3Cc4ccccc4[C@@]2(CCC1)CCN3,0.000625699,0.000625699,0.000625699,positive
pos438,O=C(COC(=O)c1ccccc1N1CCOCC1)c1ccccc1,0.000625492,0.000625492,0.000625492,positive
pos439,O=P(Cc1ccccc1)(c1ccccc1)c1ccccc1,0.000621244,0.000621244,0.000621244,positive
pos440,c1ccc2c(c1)CC1C3CCC(CN1C2)N3,0.000621127,0.000621127,0.000621127,positive
pos441,O=C1NC(=O)C(c2ccccc2)=C1Cc1ccc2c(c1)OCC2,0.000620808,0.000620808,0.000620808,positive
pos442,O=C(Nc1ccccc1)c1cn(-c2ccccc2)nc1-c1ccccc1,0.000616898,0.000616898,0.000616898,positive
pos443,O=C1NC(=O)C(=Cc2ccc(SC3CCCCC3)o2)C(=O)N1,0.000615245,0.000615245,0.000615245,positive
pos444,O=C(NC(c1ccccc1)c1cccc2ccccc12)c1ccccc1,0.000612945,0.000612945,0.000612945,positive
pos445,O=C1NC(c2ccccc2)N=C2Sc3ccccc3N12,0.000612781,0.000612781,0.000612781,positive
pos446,O=C1NC2CC(c3ccccc3O2)C1S(=O)(=O)c1ccccc1,0.000611916,0.000611916,0.000611916,positive
pos447,C(#Cc1c(-c2ccccc2)oc2ccc(-c3ccccc3)cc12)c1ccccn1,0.000605192,0.000605192,0.000605192,positive
pos448,O=c1ccc2sc3nc(-c4ccccc4)ccc3c2[nH]1,0.000604777,0.000604777,0.000604777,positive
pos449,O=C(COC(=O)c1ccccc1)Nc1ccccc1,0.000604349,0.000604349,0.000604349,positive
pos450,C=C1C(=O)O[C@H]2C3C(=O)CCC3CCC[C@@H]12,0.000602684,0.000602684,0.000602684,positive
pos451,O=C(Cn1cccn1)Nc1cc2c(s1)CCCC2,0.00060201,0.00060201,0.00060201,positive
pos452,O=C1CC[C@@H](CC[C@H]2CCC3C4=CCCC[C@@H]4CCC32)O1,0.000601853,0.000601853,0.000601853,positive
pos453,O=C1Cc2cc3n(c(=O)c2CO1)Cc1cc2ccccc2nc1-3,0.000601143,0.000601143,0.000601143,positive
pos454,O=c1oc2cc3c(cc2cc1-c1ccccc1)CCO3,0.000599505,0.000599505,0.000599505,positive
pos455,O=C1C2=C(NC=CC2c2ccccc2)c2ccccc21,0.000598741,0.000598741,0.000598741,positive
pos456,C1=C(c2ccccc2)Nn2cnnc2S1,0.000597194,0.000597194,0.000597194,positive
pos457,c1coc(-c2nc3sccc3c3c2COCC3)c1,0.000596994,0.000596994,0.000596994,positive
pos458,O=C(COC(=O)c1ccccc1NS(=O)(=O)c1ccccc1)c1ccccc1,0.00059423,0.00059423,0.00059423,positive
pos459,O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)c1cc[nH]n1,0.000591456,0.000591456,0.000591456,positive
pos460,O=C(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCN(Cc2ccccc2)CC1,0.000590596,0.000590596,0.000590596,positive
pos461,C(=C1Nc2ccccc2S1)c1ccncn1,0.000589923,0.000589923,0.000589923,positive
pos462,O=C1NC(=O)/C(=C\c2ccn(-c3ccccn3)c2)S1,0.000589184,0.000589184,0.000589184,positive
pos463,O=C(Cc1ccccc1)N1CC[C@H]2CNc3ccc(-c4ccccc4)cc3[C@H]21,0.000584497,0.000584497,0.000584497,positive
pos464,c1ccc(Cc2cc(Cc3ccccc3)c(CCc3ccccc3Cc3ccccc3)c(Cc3ccccc3)c2)cc1,0.000582944,0.000582944,0.000582944,positive
pos465,O=C1CN2C(=NN1)COc1ccc(NC3CNC3)cc12,0.000582301,0.000582301,0.000582301,positive
pos466,O=C(NC1C(=O)N2C=CCSC12)c1ccccc1,0.000582301,0.000582301,0.000582301,positive
pos467,S=C(Nc1ccccc1)Nc1cccc2cnccc12,0.000581955,0.000581955,0.000581955,positive
pos468,c1ccc(Nc2ccnc(Nc3cccc(-c4ccsc4)c3)n2)cc1,0.000581424,0.000581424,0.000581424,positive
pos469,C=C1C(=O)O[C@H]2[C@H]1CCC=CCCC1O[C@@H]12,0.000580196,0.000580196,0.000580196,positive
pos470,N=c1sccn1Cc1ccccc1,0.000579472,0.000579472,0.000579472,positive
pos471,c1ccc2c(-c3nc[nH]n3)cccc2c1,0.000577217,0.000577217,0.000577217,positive
pos472,O=C(Cc1ccccc1)NNC(=S)NC(=O)c1ccccc1,0.000574611,0.000574611,0.000574611,positive
pos473,c1ccc2ncncc2c1,0.000573677,0.000573677,0.000573677,positive
pos474,O=C(CCS(=O)(=O)c1ccccc1)NCCc1ccccc1,0.000573653,0.000573653,0.000573653,positive
pos475,O=C(N/N=C/c1cccc(Cn2cccn2)c1)c1ccccc1,0.000573425,0.000573425,0.000573425,positive
pos476,O=C(NC1CCNCC1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.000571712,0.000571712,0.000571712,positive
pos477,O=c1c2ccccc2sn1Cc1ccccc1,0.000569412,0.000569412,0.000569412,positive
pos478,O=C(Nc1ccccc1)Nc1nc2ccccc2s1,0.000569134,0.000569134,0.000569134,positive
pos479,O=C1NCCN/C1=C\C(=O)c1ccccc1,0.000569065,0.000569065,0.000569065,positive
pos480,O=C(/C=C/c1ccccc1)C1CCc2ccccc2C1=O,0.000568533,0.000568533,0.000568533,positive
pos481,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)n(-c2ccccc2)n1,0.000567814,0.000567814,0.000567814,positive
pos482,c1ccc(-c2cc3ccc4ccccc4c3[nH]2)cc1,0.000563016,0.000563016,0.000563016,positive
pos483,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12,0.000562659,0.000562659,0.000562659,positive
pos484,O=C1c2ccccc2S(=O)(=O)c2cc(N3CCNCC3)ccc21,0.00056251,0.00056251,0.00056251,positive
pos485,c1ccc(Sc2cnnc(-c3ccccc3)n2)cc1,0.000560941,0.000560941,0.000560941,positive
pos486,O=C(c1cccc(Nc2ncc3c(=O)ccn(-c4ccc5c(c4)CCC5)c3n2)c1)N1CCCCC1,0.000554467,0.000554467,0.000554467,positive
pos487,c1cncc(-c2cccc3[nH]c4c(c23)CNCC4)c1,0.000554027,0.000554027,0.000554027,positive
pos488,O=C(Cc1ccc2ccccc2c1)NCCOc1ccccc1,0.000553584,0.000553584,0.000553584,positive
pos489,O=C1/C(=C/c2ccccc2)Oc2cc(OCC(=O)N3CCCCC3)ccc21,0.000552322,0.000552322,0.000552322,positive
pos490,O=C1NCC[C@@H](CNCc2ccccc2)OCc2ccccc2-c2ccccc21,0.00054783,0.00054783,0.00054783,positive
pos491,O=C(NC1CCc2ccccc21)c1cnc2ccccc2c1,0.000547325,0.000547325,0.000547325,positive
pos492,O=S(=O)(Nc1cc(Sc2cccc3cccnc23)cc2ccccc12)c1ccccc1,0.000545883,0.000545883,0.000545883,positive
pos493,C(=[NH+]c1ccccc1)c1cccc2nsnc12,0.000545623,0.000545623,0.000545623,positive
pos494,O=C(c1ccccc1)c1cnc2oncc2c1,0.000544378,0.000544378,0.000544378,positive
pos495,O=C(NC[C@H]1CCNC(=O)c2[nH]c3ccccc3c2-c2ccccc2CO1)c1ccccc1,0.000544105,0.000544105,0.000544105,positive
pos496,O=C(NC1CCCCC1)c1cccc2c1C(=O)c1ccc(-c3ccccc3)cc1S2(=O)=O,0.00054267,0.00054267,0.00054267,positive
pos497,O=C1N(c2ccccc2)C[C@@H]2C[C@@H](c3cnn(-c4ccccc4)c3)N3CCC[C@@]123,0.000540612,0.000540612,0.000540612,positive
pos498,O=C(Nc1ccccc1)N(CCN1CCCCC1)c1ccc2ncsc2c1,0.000538082,0.000538082,0.000538082,positive
pos499,c1cc(-c2cc3c([nH]2)CCCC3)[nH]n1,0.000537594,0.000537594,0.000537594,positive
pos500,N=C1/C(=C\c2ccc(SCc3ccco3)o2)C(=O)N=C2SC=NN12,0.000535134,0.000535134,0.000535134,positive
pos501,O=C1N=CS/C1=C\c1cccs1,0.000532231,0.000532231,0.000532231,positive
pos502,O=c1ccc(/C=C/c2ccccc2)n[nH]1,0.000530832,0.000530832,0.000530832,positive
pos503,O=C(N/N=C/c1cccs1)c1ccon1,0.000530676,0.000530676,0.000530676,positive
pos504,O=C(c1cc(-c2ccco2)nc2ccccc12)N1CCCCC1,0.000529795,0.000529795,0.000529795,positive
pos505,O=C(NNC(=O)c1nn(-c2ccccc2)ccc1=O)c1ccccc1,0.00052898,0.00052898,0.00052898,positive
pos506,O=C(COc1ccccc1)NNC(=S)NC(=O)c1ccco1,0.000528337,0.000528337,0.000528337,positive
pos507,O=C(NC1CCCCC1)c1cccc(OCc2ccccc2)c1,0.000527251,0.000527251,0.000527251,positive
pos508,O=C(Cc1ccncc1)c1ccccc1,0.000525535,0.000525535,0.000525535,positive
pos509,O=C1Cc2cc(NS(=O)(=O)c3cnoc3)ccc2O[C@H](CNCc2ccc(Oc3ccccc3)cc2)CCN1,0.000519223,0.000519223,0.000519223,positive
pos510,c1ccc2nc(-c3ccc(-c4ccc(-c5ccc6ccccc6n5)cc4)cc3)ccc2c1,0.000519204,0.000519204,0.000519204,positive
pos511,C(=C1Nc2ccccc2S1)c1ccnc(NCc2ccncc2)n1,0.000515992,0.000515992,0.000515992,positive
pos512,C(=Cc1ccccc1)C1=NCCc2c1[nH]c1ccccc21,0.000510452,0.000510452,0.000510452,positive
pos513,C(#Cc1cncc(-n2ccc3cncnc32)c1)Cc1nccs1,0.000509878,0.000509878,0.000509878,positive
pos514,O=c1cccc2c1c1cc[nH]c3ccc(=O)n2c31,0.000509306,0.000509306,0.000509306,positive
pos515,O=c1cc(CSc2ccccc2)nc(N=CNc2cccc3ccccc23)[nH]1,0.000504845,0.000504845,0.000504845,positive
pos516,C(=C1Nc2ccccc2S1)c1ccnc(NCc2ccccc2)n1,0.000504689,0.000504689,0.000504689,positive
pos517,c1ccc(CN=c2ccn(Cc3ccccc3)c3ccccc23)cc1,0.000504498,0.000504498,0.000504498,positive
pos518,O=C1NCC[C@H](CNCc2ccc(Oc3ccccc3)cc2)OCc2ccccc2-c2ccccc21,0.000503505,0.000503505,0.000503505,positive
pos519,C(=C1Nc2ccccc2S1)c1ccnc(NCCc2cnc[nH]2)n1,0.00050186,0.00050186,0.00050186,positive
pos520,O=c1[nH]c(-c2ccccc2)nc2ccccc12,0.000501823,0.000501823,0.000501823,positive
pos521,c1ccc(-c2ccccc2-c2ccccc2)cc1,0.000499239,0.000499239,0.000499239,positive
pos522,c1ccc(-c2ccccc2-c2ccccn2)cc1,0.00049896,0.00049896,0.00049896,positive
pos523,O=C(c1ccc(NS(=O)(=O)/C=C/c2ccccc2)cc1)N1CCCCC1,0.000496999,0.000496999,0.000496999,positive
pos524,O=c1[nH]nc(-c2cccc(S(=O)(=O)Nc3ccccc3)c2)c2ccccc12,0.000496559,0.000496559,0.000496559,positive
pos525,c1ccc2c3c(ccc2c1)OC[C@H]1CON[C@@H]31,0.000496347,0.000496347,0.000496347,positive
pos526,O=C(COc1ncnc2scc(-c3ccccc3)c12)NC1CCS(=O)(=O)C1,0.000495406,0.000495406,0.000495406,positive
pos527,O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1,0.000494156,0.000494156,0.000494156,positive
pos528,O=C(Nc1nncs1)c1ccnc(S(=O)(=O)Cc2ccccc2)n1,0.00048894,0.00048894,0.00048894,positive
pos529,O=c1ccn([C@H]2CCCO2)c(=O)[nH]1,0.000488509,0.000488509,0.000488509,positive
pos530,O=C1NCC(c2ccccc2)C1C(=O)N/N=C/c1cccs1,0.000487934,0.000487934,0.000487934,positive
pos531,O=C(c1ccccc1)c1ccccc1N1CCCCC1,0.000487254,0.000487254,0.000487254,positive
pos532,O=C(OCCCN1CCC(c2ccccc2)(c2ccccc2)CC1)C1=CNC=C[C@@H]1c1ccccc1,0.000486366,0.000486366,0.000486366,positive
pos533,c1ccc2c(CCCOc3cncc(-c4ccc5n[nH]cc5c4)c3)c[nH]c2c1,0.000485519,0.000485519,0.000485519,positive
pos534,O=C(Oc1ccc2c(-c3ccccc3)cc(=O)oc2c1)C1CCCCC1,0.000485032,0.000485032,0.000485032,positive
pos535,c1ccc(Cc2nc3cc(-c4ncon4)ccc3n2Cc2ccccc2)cc1,0.000484824,0.000484824,0.000484824,positive
pos536,C(#Cc1ccc(-n2ccc3cncnc32)cc1)Cc1nccs1,0.000483331,0.000483331,0.000483331,positive
pos537,c1ccc(Nc2nc3ccccc3o2)cc1,0.000482273,0.000482273,0.000482273,positive
pos538,O=c1[nH][nH]cc1C=Nc1ccccc1,0.000480556,0.000480556,0.000480556,positive
pos539,O=C(NC1CCOCC1)c1cnc2ccccc2c1,0.000480363,0.000480363,0.000480363,positive
pos540,O=C(Nc1ccccc1)c1nc[nH]c1C(=O)NCCCCNC(=O)c1[nH]cnc1C(=O)Nc1ccccc1,0.000480149,0.000480149,0.000480149,positive
pos541,O=C1C=CC(=Cc2cn3nc(CC(=O)N4CCCC4)sc3nc2=O)C=C1,0.000479423,0.000479423,0.000479423,positive
pos542,O=C1OCCN1C1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,0.000479381,0.000479381,0.000479381,positive
pos543,O=C1CCc2ccc(S(=O)(=O)c3ccccc3)cc21,0.000477974,0.000477974,0.000477974,positive
pos544,O=C(NC1CCC(Oc2ccccc2)CC1)NC12CC3CC(CC(C3)C1)C2,0.000476477,0.000476477,0.000476477,positive
pos545,O=C1/C(=C/c2ccccc2)CC/C1=C\c1ccccc1,0.000476334,0.000476334,0.000476334,positive
pos546,N=C1/C(=C\c2ccn(Cc3ccccc3)c2)C(=O)N=C2SN=C(SCc3ccccc3)N12,0.000474409,0.000474409,0.000474409,positive
pos547,c1cncc(CNc2ncnc3ccccc23)c1,0.000473273,0.000473273,0.000473273,positive
pos548,O=C1N[C@@H](Cc2ccccc2)[C@@H]2CC3O[C@H]3[C@@H]3/C=C/CCCC/C=C/C[C@]132,0.000473124,0.000473124,0.000473124,positive
pos549,O=C(Cc1nc(COC(=O)c2ccccc2)cs1)Nc1ccccc1,0.000471488,0.000471488,0.000471488,positive
pos550,c1ccc(Nc2ccnc(Nc3ccc(-c4cccs4)cn3)n2)cc1,0.000470599,0.000470599,0.000470599,positive
pos551,O=S(=O)(Nc1cccc2cccnc12)c1ccccc1,0.000470302,0.000470302,0.000470302,positive
pos552,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(Nc3ccc(CCN4CCNCC4)cc3)ncc12,0.000468993,0.000468993,0.000468993,positive
pos553,c1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,0.000467871,0.000467871,0.000467871,positive
pos554,O=C(NC[C@H]1CCCN1)c1ccc2c(c1)NC(=O)c1ccccc1S2,0.000467553,0.000467553,0.000467553,positive
pos555,O=C(C1CC1)N1C[C@@H]2N[C@H](C1)C2c1ccc(-c2ccncc2)cc1,0.000467497,0.000467497,0.000467497,positive
pos556,O=C1CCCC(=O)C1C(c1ccccc1)C1C(=O)CCCC1=O,0.00046624,0.00046624,0.00046624,positive
pos557,c1ccc(CNc2ncnc3ccc(-c4ccccc4)cc23)cc1,0.000465696,0.000465696,0.000465696,positive
pos558,O=C(c1ccccc1)c1cc2cccnc2s1,0.000464473,0.000464473,0.000464473,positive
pos559,O=C(Nc1nc(-c2ccccc2)cs1)c1ccn[nH]1,0.000462428,0.000462428,0.000462428,positive
pos560,O=S(=O)(c1cnoc1/C=C\c1ccccc1)N1CCCCC1,0.000461899,0.000461899,0.000461899,positive
pos561,O=C(Nc1cccc2ccccc12)c1ccc2ccccc2c1,0.00045673,0.00045673,0.00045673,positive
pos562,O=C(NCc1ccccc1)c1coc2c1C(=O)c1ccccc1C2=O,0.000455722,0.000455722,0.000455722,positive
pos563,O=C1S/C(=C\c2ccc(N3CCOCC3)o2)C(=O)N1Cc1ccccc1,0.000455541,0.000455541,0.000455541,positive
pos564,c1ccc(-c2ccc3ncc(-c4ccccc4)n3c2)cc1,0.000451468,0.000451468,0.000451468,positive
pos565,O=C1CC(c2ccccc2)CC=C1C=NCCc1c[nH]c2ccccc12,0.000450925,0.000450925,0.000450925,positive
pos566,c1ccc(-c2ccn(-c3ccccc3)n2)cc1,0.00045078,0.00045078,0.00045078,positive
pos567,O=C(NCC1CCCCC1)c1ccccc1,0.000449133,0.000449133,0.000449133,positive
pos568,O=C(Cc1ccccc1Nc1ccccc1)NCCCCOc1ccccc1,0.000449099,0.000449099,0.000449099,positive
pos569,c1ccc(-c2ccccc2)cc1,0.000446869,0.000446869,0.000446869,positive
pos570,C(#Cc1ccc(-c2cnc(-c3ccccc3)[nH]2)cn1)C1=CCCCC1,0.000446746,0.000446746,0.000446746,positive
pos571,O=C(Cc1cccs1)NNC(=S)NC(=O)c1ccccc1,0.00044372,0.00044372,0.00044372,positive
pos572,C(=C1Nc2ccccc2N1)c1ccncn1,0.000443234,0.000443234,0.000443234,positive
pos573,N=c1ccc(C(=O)c2ccccc2)co1,0.000442246,0.000442246,0.000442246,positive
pos574,O=C1C=CC(=O)c2ccccc21,0.000440708,0.000440708,0.000440708,positive
pos575,O=C(/C=C/c1ccc[nH]c1=S)c1ccccc1,0.000437652,0.000437652,0.000437652,positive
pos576,c1cc(Nc2nc(C34CC5CC(CC(C5)C3)C4)cs2)ncn1,0.000437592,0.000437592,0.000437592,positive
pos577,O=c1c(-c2ccc3c(c2)OCO3)coc2cc3occc3cc12,0.000431871,0.000431871,0.000431871,positive
pos578,c1ccc(Sc2ccc(-c3cnc(-c4ccccc4)[nH]3)cc2)cc1,0.000429566,0.000429566,0.000429566,positive
pos579,S=C(Nc1ccccc1)N1CCNCC1,0.000429386,0.000429386,0.000429386,positive
pos580,O=S(=O)(Nc1ccc(OCCOc2ccccc2)cc1)c1ccccc1,0.000428657,0.000428657,0.000428657,positive
pos581,O=C(Nc1cccc(-c2nc3ccccc3[nH]2)c1)c1cccc2c1C(=O)NC2,0.000427457,0.000427457,0.000427457,positive
pos582,O=c1ccoc2c1OC=CC2c1cccs1,0.000426024,0.000426024,0.000426024,positive
pos583,O=c1nc(Nc2ccccc2)sc2ncccc12,0.00042564,0.00042564,0.00042564,positive
pos584,O=c1ccccn1Cc1ccccc1,0.00041711,0.00041711,0.00041711,positive
pos585,O=C(Cc1ccc2ccccc2c1)NCCc1ccccc1,0.000416903,0.000416903,0.000416903,positive
pos586,O=C(NC1=C(NC2CCS(=O)(=O)C2)C(=O)c2ccccc2C1=O)c1ccccc1,0.000416546,0.000416546,0.000416546,positive
pos587,O=C1c2ccccc2Cc2ccccc21,0.000415606,0.000415606,0.000415606,positive
pos588,O=C(Nc1ccccc1)c1snc2c(=O)[nH]cnc12,0.00041472,0.00041472,0.00041472,positive
pos589,O=C(Nc1ccc(CN2CCNCC2)cc1)c1cccc(NC(=O)c2cccc3[nH]ccc23)c1,0.000414321,0.000414321,0.000414321,positive
pos590,O=C1N=c2ccccc2=C1c1cn(CCc2ccccc2)c(=S)s1,0.000412805,0.000412805,0.000412805,positive
pos591,O=S(c1ccccc1)c1cccc2nonc12,0.000412776,0.000412776,0.000412776,positive
pos592,c1ccc(-c2csc(Nc3ccnc(SCc4cccc5ccccc45)n3)n2)cc1,0.000408195,0.000408195,0.000408195,positive
pos593,N=C(Nc1ccccc1)c1ccccc1,0.00040556,0.00040556,0.00040556,positive
pos594,C(=C1Nc2ccccc2S1)c1ccnc(NCCN2CCCCC2)n1,0.000405491,0.000405491,0.000405491,positive
pos595,O=C(NC1CCNCC1)c1ccc(N2CCOCC2)nc1,0.000404581,0.000404581,0.000404581,positive
pos596,c1ccc2c(c1)ccn2C1CCCCO1,0.000401647,0.000401647,0.000401647,positive
pos597,O=C1CC(=O)C2[C@@H](CCC3C4=CCC5CCCC[C@H]5C4CC[C@@H]32)C1,0.000398802,0.000398802,0.000398802,positive
pos598,O=C1NC(=S)S/C1=C\C=C1/Nc2c(ccc3ccccc23)S1,0.000397611,0.000397611,0.000397611,positive
pos599,c1ccc(Cn2cncc2Sc2nc3ccccc3[nH]2)cc1,0.000397137,0.000397137,0.000397137,positive
pos600,O=C(CN1C(=O)N/C(=C/c2cccn2-c2ccccc2)C1=O)Nc1ccccc1,0.000395732,0.000395732,0.000395732,positive
pos601,O=C1NCCc2c1ccc1ccccc21,0.000395666,0.000395666,0.000395666,positive
pos602,O=C1CC(c2ccco2)C=C2SCN(c3ccccc3)CN12,0.00039332,0.00039332,0.00039332,positive
pos603,O=C(COc1ccccc1)NNC(=S)NC(=O)c1ccccc1,0.000391033,0.000391033,0.000391033,positive
pos604,O=C1[C@H]2CCC=C[C@@H]2[C@H](c2ccc3ccccc3c2-c2ccccc2)N1Cc1ccccc1,0.000390842,0.000390842,0.000390842,positive
pos605,C=C1C[C@H](Cc2ccccc2)N(Cc2ccccc2)S1(=O)=O,0.000390185,0.000390185,0.000390185,positive
pos606,c1ccc(-c2ccccc2-c2cccnc2)cc1,0.000389645,0.000389645,0.000389645,positive
pos607,S=c1sccc2c1CN(Cc1ccccc1)CC2,0.000388168,0.000388168,0.000388168,positive
pos608,c1ccc(-n2cnc3ccccc32)nc1,0.000386894,0.000386894,0.000386894,positive
pos609,N=C1C(=O)OCC1c1ccccc1NC(=O)Nc1ccccc1,0.000386338,0.000386338,0.000386338,positive
pos610,O=C(Nc1c[nH]n(-c2ccccc2)c1=O)c1cc(-c2ccccc2)nc2ccccc12,0.000385871,0.000385871,0.000385871,positive
pos611,O=C1C=C2OCO[C@@]23Oc2cc4c(cc2[C@H]2CCC[C@H]1[C@H]23)OCO4,0.000384807,0.000384807,0.000384807,positive
pos612,O=C(NCCC(c1ccccc1)c1ccccc1)c1cccnc1,0.000381514,0.000381514,0.000381514,positive
pos613,O=C(NCc1ccccc1)N1CCN(c2ccccn2)CC1,0.000381369,0.000381369,0.000381369,positive
pos614,C=C1C(=O)O[C@H]2CC[C@@H]3CC(=O)C=C3C[C@H]12,0.000380479,0.000380479,0.000380479,positive
pos615,O=C(NC(=S)N1CCNCC1)c1cccnc1,0.00037784,0.00037784,0.00037784,positive
pos616,O=C1/C(=N\S(=O)(=O)c2ccccc2)C(n2cc[nH+]c2)=Cc2ccccc21,0.00037549,0.00037549,0.00037549,positive
pos617,c1ccc(Nc2ccnc(Nc3ccc(-c4ccsc4)cn3)n2)cc1,0.000374522,0.000374522,0.000374522,positive
pos618,S=c1sc(/C=C/C=C/C=Nc2ccccc2)cn1Cc1ccccc1,0.0003744,0.0003744,0.0003744,positive
pos619,O=C(COc1cccnc1)c1ccn(Cc2ccco2)c1,0.000372815,0.000372815,0.000372815,positive
pos620,O=C1C=C(c2ccccc2)C(=O)N1Nc1ccccc1,0.000372522,0.000372522,0.000372522,positive
pos621,C(=N/N1CCN(c2ccccc2)CC1)\c1cccs1,0.000371444,0.000371444,0.000371444,positive
pos622,O=C(NC1CCSc2ccccc21)c1ccccc1,0.000369942,0.000369942,0.000369942,positive
pos623,O=C(Nc1nc2ccccc2s1)c1ccco1,0.000369049,0.000369049,0.000369049,positive
pos624,c1coc(-c2nc3sc4c(N5CCNCC5)ncnc4c3c3c2CCC3)c1,0.000368882,0.000368882,0.000368882,positive
pos625,O=C1[C@H]2CCC=C[C@@H]2[C@H](c2ccc3ccccc3c2)N1Cc1ccccc1,0.000368359,0.000368359,0.000368359,positive
pos626,c1csc(-c2csc(CCn3cccn3)n2)c1,0.000367582,0.000367582,0.000367582,positive
pos627,O=c1[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc2[nH]c1=O,0.00036624,0.00036624,0.00036624,positive
pos628,O=C1Nc2ccccc2/C1=c1\sc2n(c1=O)C(c1ccccc1)C=CN=2,0.000366163,0.000366163,0.000366163,positive
pos629,N=C1S/C(=C\c2cn[nH]c2-c2ccccc2)C(=O)N1c1ccccc1,0.000361223,0.000361223,0.000361223,positive
pos630,c1ccc(-c2cc(-c3ccccc3)c3ccccc3n2)cc1,0.000360908,0.000360908,0.000360908,positive
pos631,O=C(NCc1ccccc1)N1CCC(NS(=O)(=O)c2ccccc2)CC1,0.000360194,0.000360194,0.000360194,positive
pos632,O=C(Nc1nc2ccccc2c(=O)s1)c1ccccc1,0.000357798,0.000357798,0.000357798,positive
pos633,O=c1[nH]sc2ncccc12,0.000357623,0.000357623,0.000357623,positive
pos634,S=c1[nH]cc(-c2ccc(-c3ccccc3)cc2)[nH]1,0.000357478,0.000357478,0.000357478,positive
pos635,O=c1s[nH]c2ccc(S(=O)(=O)NC3CC3)cc12,0.000356654,0.000356654,0.000356654,positive
pos636,O=C1/C(=C\c2ccccc2)CCC/C1=C\c1ccccc1,0.000354251,0.000354251,0.000354251,positive
pos637,O=C(Nc1cccs1)c1cc(-c2ccccc2)on1,0.000353762,0.000353762,0.000353762,positive
pos638,O=C1NC[C@@]2(C=CCCC2)c2cc3c(cc21)OCO3,0.000350311,0.000350311,0.000350311,positive
pos639,c1coc(-c2c3c(nc4sccc24)CCC3)c1,0.000350167,0.000350167,0.000350167,positive
pos640,O=c1cc(-c2cccs2)ccc2cocc12,0.000349164,0.000349164,0.000349164,positive
pos641,O=C(Oc1cccc2cccnc12)c1ccccc1,0.000347228,0.000347228,0.000347228,positive
pos642,O=C1C2C(C(=O)N1/N=C/c1ccc(N3CCCCC3)o1)C1C=CC2C12CC2,0.000345944,0.000345944,0.000345944,positive
pos643,C(=NOc1ncnc2[nH]ncc12)c1ccccc1,0.000345159,0.000345159,0.000345159,positive
pos644,O=c1cc[nH]c(=S)[nH]1,0.000344779,0.000344779,0.000344779,positive
