ID,scaffold_smiles,mean_shap,effect,tsne_x,tsne_y
Train: Pos 2519,O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccccn1,0.000283802,positive,-42.624073,5.4102926
Train: Pos 2520,O=C(COc1ccccc1)NC(=S)NNC(=O)c1ccoc1,0.000283456,positive,16.748466,-49.80074
Train: Pos 2521,c1cc2c3c(c(N4CCCCC4)nc2s1)CCCC3,0.000282796,positive,-0.8643773,23.33561
Train: Pos 2522,O=C(Nc1ccccc1)c1sccc1OCc1ccccc1,0.000282752,positive,8.612391,-8.203839
Train: Pos 2523,c1ccc(-[n+]2ccon2)cc1,0.00028264,positive,0.2524471,3.1939187
Train: Pos 2524,O=C(Nc1cc(-c2ccccc2)[nH]n1)c1cnc2ccccc2c1,0.000280934,positive,-61.274685,-17.583057
Train: Pos 2525,O=C(c1ccc(S(=O)(=O)c2ccccc2)cc1)N1CCCCCC1,0.00028064,positive,-7.673178,-27.450972
Train: Pos 2526,c1ccc2sc(Cc3ccnc(NCCCn4cccn4)n3)nc2c1,0.000280584,positive,-56.141033,3.075255
Train: Pos 2527,O=C1CC2(C(=O)Nc3ccccc3)CCC1C2,0.000280304,positive,10.334918,-38.76122
Train: Pos 2528,O=C(Nc1ccc2ncsc2c1)c1ccccc1,0.000279301,positive,-7.5338793,-44.75496
Train: Pos 2529,O=c1cccco1,0.000279228,positive,-0.59756994,12.485243
Train: Pos 2530,O=S1(=O)CCC(NC(=S)SCCOc2ccccc2)C1,0.000279012,positive,3.1952126,-6.7660046
Train: Pos 2531,O=C(OCc1ccccc1)c1ccccc1N1CCOCC1,0.000278978,positive,34.563755,-14.91544
Train: Pos 2532,O=C(N=c1[nH]c2ccccc2s1)c1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1,0.000278875,positive,-28.480284,6.510194
Train: Pos 2533,O=C1COC(=O)C2CCCN2C(=O)C(Cc2ccccc2)NC(=O)C2CCCN2C(=O)C(Cc2ccccc2)N1,0.00027886,positive,19.273594,11.509666
Train: Pos 2534,c1ccc(N=c2cnss2)nc1,0.000278526,positive,-18.159893,12.449923
Train: Pos 2535,O=C(CCS(=O)(=O)c1nccc(-c2ccccc2)n1)Nc1ccon1,0.00027839,positive,-10.549657,-11.43945
Train: Pos 2536,O=C1NNC1c1ccccc1,0.000277424,positive,10.418371,9.661975
Train: Pos 2537,O=C(NNC(=O)c1ccc[nH]1)c1cccc(S(=O)(=O)Nc2ccccc2)c1,0.00027705,positive,-15.302502,-49.148067
Train: Pos 2538,O=C(NCC1CCCN1)c1ccc2c(c1)NC(=O)c1ccccc1S2,0.000276342,positive,18.063725,16.66104
Train: Pos 2539,c1ccc2[nH]c(Cc3ccncn3)nc2c1,0.000275638,positive,-36.869415,8.223427
Train: Pos 2540,O=C(NC1CCN(c2nnn[nH]2)CC1)c1cnc2ccccc2c1,0.000274787,positive,-62.409626,-14.0712805
Train: Pos 2541,O=C(c1cc(=O)c2ccccc2o1)N1CCN(c2ccccc2)CC1,0.000274782,positive,-6.1829195,-23.935036
Train: Pos 2542,O=C1CC(=O)C(CC2C(=O)CC(=O)CC2=O)C(=O)C1,0.000274617,positive,3.3353746,19.896046
Train: Pos 2543,O=c1ocnc2c1sc1nc3c(cc12)COCC3,0.000274242,positive,-2.0849369,19.42418
Train: Pos 2544,c1ccc(CSc2cc(-c3cccnc3)ccn2)cc1,0.000274099,positive,-7.5181317,-11.041168
Train: Pos 2545,O=S(=O)(CC(CN1CCCCC1)N1CCCCC1)c1ccccc1,0.000273596,positive,-18.21745,46.312664
Train: Pos 2546,O=C1COc2ccc(C(=O)CSc3nc4ccccc4c(=O)n3-c3ccccc3)cc2N1,0.000273223,positive,-44.36289,9.285726
Train: Pos 2547,O=C(Nc1ccccc1)c1cc(-c2ccco2)on1,0.000272536,positive,-19.952703,-33.286137
Train: Pos 2548,O=C1N(c2ccccc2)OC1(c1ccccc1)C1CCCCC1,0.000272387,positive,26.843967,36.982548
Train: Pos 2549,c1ccc(CCNc2nc(-c3ccccn3)nc3ccccc23)cc1,0.000272204,positive,-38.81182,-5.9857035
Train: Pos 2550,c1ccc(CNc2ncnc3scc(-c4cccs4)c23)nc1,0.000270546,positive,-17.245972,-18.708965
Train: Pos 2551,O=C(NNC(=O)c1ccccc1-n1cccc1)c1ccccc1,0.000270479,positive,5.560425,-39.946224
Train: Pos 2552,O=C1NCC(c2ccccc2)C1Cc1ccco1,0.000270447,positive,10.62472,11.246439
Train: Pos 2553,c1ccc(Cc2nc3ccccc3s2)cc1,0.000270367,positive,-51.38286,4.312781
Train: Pos 2554,C(#Cc1conc1-c1ccccc1)c1ccccc1,0.000269784,positive,-8.7140875,-1.3627698
Train: Pos 2555,c1csc(-c2cnc3ccccc3c2)c1,0.000269756,positive,-17.124992,9.096433
Train: Pos 2556,O=C(Nc1nc(-c2ccc3c(c2)OCCO3)cs1)c1ccccc1,0.000268789,positive,7.5728683,-52.58726
Train: Pos 2557,C=C1C=c2c(ccc3ccccc23)=N1,0.000268312,positive,-13.000012,9.635652
Train: Pos 2558,O=C(COc1ccc2ccc(=O)oc2c1)Nc1ccccc1,0.000268248,positive,32.09749,29.067818
Train: Pos 2559,c1ccc2cc(OCc3cscn3)ccc2c1,0.000267695,positive,-10.578925,8.25198
Train: Pos 2560,S=C(Nc1ccccc1)N1CCNCC1,0.000267415,positive,1.9513041,-30.009647
Train: Pos 2561,c1ccc2c(c1)[nH]c1ccncc12,0.000267392,positive,-8.783151,13.816694
Train: Pos 2562,O=C(NCCc1ccccc1)c1cccnc1,0.00026718,positive,10.796789,-25.179686
Train: Pos 2563,O=C(NCc1ccco1)n1ccc(=O)o1,0.000265372,positive,27.685183,-30.59839
Train: Pos 2564,N=C1CC(c2ccccc2)C2C(=O)CCC=C2O1,0.000265256,positive,11.325475,10.697814
Train: Pos 2565,O=C(CON=Cc1ccccc1)N1CC2CCCC1C2,0.000265226,positive,2.7322505,-22.425512
Train: Pos 2566,O=C(NC(=S)Nc1cc2c(s1)CNCC2)c1ccccc1,0.000265003,positive,10.804238,-45.015175
Train: Pos 2567,S=c1[nH]cc(C=CC2=CCCN2)o1,0.000264701,positive,-1.4963914,18.404137
Train: Pos 2568,O=C(c1ccccc1)c1cccnc1,0.000264577,positive,7.367138,-21.237846
Train: Pos 2569,O=C(c1cccs1)N1CCC23C1=NC=CC2Nc1ccccc13,0.000264416,positive,-1.5465385,9.968181
Train: Pos 2570,O=C(NC1CNC1=O)OCCC=Cc1ccccc1,0.000264012,positive,29.228733,45.76938
Train: Pos 2571,O=C(Nc1cccc2ccccc12)C(Cc1ccccc1)=NC(=O)c1cccs1,0.000264003,positive,-12.271111,-41.622208
Train: Pos 2572,c1ccc2c(N3CCCCC3)ccnc2c1,0.000263894,positive,-28.172503,12.138147
Train: Pos 2573,O=c1[nH]nc(-c2ccccc2)cc1Nc1ccccc1,0.000263286,positive,-10.335121,-8.159462
Train: Pos 2574,c1ccc(N=Nc2[nH+]ccs2)cc1,0.000262862,positive,-4.6253505,5.947696
Train: Pos 2575,O=C1CC(=NCCN2CCCCC2)C(=O)c2ccccc21,0.000262686,positive,5.237667,9.043887
Train: Pos 2576,O=C(Nc1ccc2c(c1)CN(c1cncnc1)CC2)c1cccc(CN2CCNCC2)c1,0.000261461,positive,19.482943,-64.868324
Train: Pos 2577,O=C(COc1ccccc1C(=O)Cc1cc[nH+]cc1)NCc1ccccc1,0.000261324,positive,34.19823,-30.456856
Train: Pos 2578,C(=Nn1cnnn1)c1ccccc1,0.000260557,positive,-12.036755,-9.359046
Train: Pos 2579,c1ccc2oc(Oc3ccc(OCCN4CCCC4)cc3)nc2c1,0.000260324,positive,-53.087063,31.013317
Train: Pos 2580,c1ccc(-c2cnoc2-c2ccc(OCc3ccc4ccccc4n3)cc2)cc1,0.00025994,positive,-5.5548058,-8.568223
Train: Pos 2581,O=c1ccn(-c2ccc3c(c2)CCC3)c2nc(NCCCN3CCNCC3)ncc12,0.000259818,positive,-27.632637,59.96472
Train: Pos 2582,O=c1ccc2ccc(OCc3cn(-c4ccccc4)nn3)cc2o1,0.000258792,positive,33.687374,30.141977
Train: Pos 2583,O=C1C2C(c3ccccc3)C3COc4ccccc4C3N2C(=O)N1c1ccccc1,0.000258202,positive,8.11473,10.674584
Train: Pos 2584,O=C1N=c2ccccc2=C1c1c[nH]c2ccccc12,0.000258078,positive,-6.840572,8.852624
Train: Pos 2585,O=C(NNC(=O)c1cc2ccccc2[nH]c1=O)c1ccccc1,0.000257725,positive,-50.178783,-19.396433
Train: Pos 2586,O=C(NN=Cc1cnn(-c2ccccc2)c1)c1cc(-c2ccccc2)[nH]n1,0.000257722,positive,-38.663593,-33.865406
Train: Pos 2587,O=c1[nH]c(-c2ccc3c(c2)OCO3)nc2c1sc(=S)n2-c1ccccc1,0.000257679,positive,-4.4364157,4.5704017
Train: Pos 2588,O=C1CCC(C(=O)Nc2cccc(S(=O)(=O)Nc3ccccc3)c2)=NN1,0.00025688,positive,-4.735512,-46.258102
Train: Pos 2589,O=S(=O)(Nc1ccccc1)c1coc2ccccc12,0.000256681,positive,-9.514655,-13.482416
Train: Pos 2590,c1ncc2sc3nc4c(cc3c2n1)CCC4,0.000256071,positive,-2.1740696,22.311445
Train: Pos 2591,O=C(C1=NN(S(=O)(=O)c2ccccc2)CC1c1ccccc1)C1CO1,0.00025605,positive,17.62361,9.266622
Train: Pos 2592,O=C1C=C(c2ccccc2)C(c2ccccc2)C1,0.000255703,positive,9.743167,6.1960654
Train: Pos 2593,O=C(CC1N=C(Cc2ccccc2)NNC1=O)NN=Cc1ccccc1,0.000255487,positive,-34.462505,-40.39033
Train: Pos 2594,O=C(NCCCNC(=O)c1nc[nH]c1C(=O)Nc1ccccc1)c1nc[nH]c1C(=O)Nc1ccccc1,0.000255019,positive,16.024586,-57.72178
Train: Pos 2595,C(#Cc1cc(-n2ccc3cncnc32)ccn1)Cc1nccs1,0.000254935,positive,-36.279003,45.55651
Train: Pos 2596,c1ccc2sc(Cc3ccnc(NCCCN4CCOCC4)n3)nc2c1,0.000254308,positive,-56.5278,3.0305254
Train: Pos 2597,O=C(COc1cc2c(c3oc(=O)ccc13)CCCO2)Nc1cccnc1,0.000254048,positive,36.787403,-23.047094
Train: Pos 2598,O=C(c1ccccc1)c1ccc(=O)n(-c2nccs2)c1,0.000253645,positive,6.0826807,-17.98485
Train: Pos 2599,c1ccc2c3cc[nH]cc-3nc2c1,0.000253008,positive,-14.8961935,5.4997463
Train: Pos 2600,O=C(COC(=O)c1ccccc1)NC(=O)c1ccccc1,0.000252738,positive,19.707708,-19.788143
Train: Pos 2601,O=C(NCC1CCCO1)C(c1ccccc1)N(Cc1cccs1)C(=O)c1ccns1,0.000252624,positive,34.7123,-19.679865
Train: Pos 2602,c1ccc(Cn2cc3c(-c4ccccc4)nnc-3c3ccccc32)cc1,0.000252093,positive,10.592921,-3.66824
Train: Pos 2603,O=C(CNC(=O)c1nn(-c2ccccc2)c(=O)c2ccccc12)Nc1ccccc1,0.000251821,positive,8.9573555,-29.468714
Train: Pos 2604,S=C(Nc1ccc2nc(N3CCNCC3)ccc2c1)N1CCN(c2ccccc2)CC1,0.000251667,positive,-0.09136194,-29.287725
Train: Pos 2605,c1ccc(-c2[nH]nc3cccnc23)cc1,0.000251523,positive,-9.840345,-1.1029086
Train: Pos 2606,O=C(Nc1ccccc1)c1ccc2ncsc2c1,0.000249751,positive,-6.8705435,-45.043
Train: Pos 2607,c1cncc(NC2CCCCCC2)c1,0.000249104,positive,35.495533,13.017596
Train: Pos 2608,O=C(NC1CCNCC1)c1ccc(N2CCCC2)nc1,0.000248668,positive,19.965961,57.066654
Train: Pos 2609,O=C(Nc1ccc2c(=O)oc3ccccc3c2n1)c1ccc(S(=O)(=O)N2CCCC2)cc1,0.00024855,positive,-14.829476,18.973326
Train: Pos 2610,c1ccc(COc2ccccc2CNc2ccccc2)cc1,0.000248159,positive,7.283943,-6.958344
Train: Pos 2611,O=C(NC(=S)Nc1ccc(Oc2ccccc2)cc1)c1ccccc1,0.000247551,positive,10.071452,-46.94027
Train: Pos 2612,O=C(NC1CCNCC1)c1ccc(N2CCCCC2)nc1,0.000247074,positive,19.96363,57.07553
Train: Pos 2613,N=C1CCCCC1=N,0.000246461,positive,2.1507404,20.147001
Train: Pos 2614,c1ccc(-c2nc3cc(-c4nc5ccccc5o4)ccc3[nH]2)cc1,0.000246329,positive,-34.839912,7.410795
Train: Pos 2615,O=C(Nc1ccc(C2=NCCN2)cc1)c1ccc(C(=O)Nc2ccc(C3=NCCN3)cc2)cc1,0.00024598,positive,-1.6791322,-42.46222
Train: Pos 2616,S=C(Nc1ccccn1)N1CCN(c2ccccc2)CC1,0.00024509,positive,-0.23508866,-29.670519
Train: Pos 2617,O=c1[nH]cnc2c1SCC2,0.000244517,positive,-0.13327906,17.615105
Train: Pos 2618,c1cc(CCn2ccnc2)cc(OCC2CC2)c1,0.000243923,positive,44.937424,29.210773
Train: Pos 2619,O=C1CCCC2C3CCCN4CC5(C6CCC7C8CCCC(=O)N8CC8CCCN6C87)OC5C(CN12)C34,0.000243724,positive,2.488699,30.907255
Train: Pos 2620,c1ccc(Nc2nc(-c3cccs3)cs2)nc1,0.000243571,positive,-22.846529,-5.424169
Train: Pos 2621,O=C1NN=C2C1=NCCc1ccccc12,0.000242876,positive,-9.37414,39.71636
Train: Pos 2622,O=C(OC1CCC(NCCCn2nnc3cc(CNCCc4cccc5[nH]c(=O)ccc45)ccc32)CC1)C(c1cccs1)c1cccs1,0.000242445,positive,22.199217,37.54718
Train: Pos 2623,O=C(c1ccco1)N(c1cc2sc(=O)oc2c2ccccc12)S(=O)(=O)c1ccccc1,0.000242372,positive,-19.885082,-15.769439
Train: Pos 2624,c1ccc(C(OC2CNC2)c2ccc(-c3ccn[nH]3)cc2)cc1,0.000242322,positive,26.113539,12.02878
Train: Pos 2625,c1ncc2nc[nH]c2n1,0.000241577,positive,-4.8446927,18.024685
Train: Pos 2626,O=C(c1ccc2c(c1)ncn1c3ccccc3nc21)N1CCCCC1,0.000241224,positive,-18.964449,5.419411
Train: Pos 2627,c1ccc2c(Sc3nc4ccccc4o3)nncc2c1,0.000240926,positive,-14.818387,7.3033357
Train: Pos 2628,O=C1N(c2ccccc2)C(=O)C2(Cc3ccccc3)c3c[nH]cc3C(c3ccccc3)N12,0.000240702,positive,9.286731,4.074992
Train: Pos 2629,O=C(COC(=O)CNS(=O)(=O)c1ccccc1)NCC(=O)Nc1ccccc1,0.000240185,positive,21.768248,-29.359322
Train: Pos 2630,C(=NN1CCN(c2ccccc2)CC1)c1cccs1,0.00024015,positive,-34.878197,-22.270624
Train: Pos 2631,c1cncc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,0.000239902,positive,-42.81727,-0.49356627
Train: Pos 2632,O=C(NCc1ccco1)c1ccc2c(c1)N=Cc1ccccc1S2,0.000238878,positive,29.645897,-30.56238
Train: Pos 2633,O=C(COC(=O)c1ccccc1)NC12CC3CC(CC(C3)C1)C2,0.000238513,positive,20.748209,-18.504894
Train: Pos 2634,O=S(=O)(c1ccccc1N1CCNCC1)N1CCOCC1,0.000238307,positive,-1.524645,11.521072
Train: Pos 2635,O=C1CCCc2[nH]ccc21,0.000238284,positive,1.4366331,17.848326
Train: Pos 2636,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,0.000238235,positive,20.21349,40.815952
Train: Pos 2637,O=C(CSc1cccc(-c2cccnc2)n1)c1ccccc1,0.000238122,positive,-7.512777,-11.695611
Train: Pos 2638,O=C(Nc1ccon1)c1cc2cccnc2s1,0.000238072,positive,2.3629243,-17.775326
Train: Pos 2639,O=C(CSc1ccsc1)Nc1ccccc1,0.000238032,positive,14.190874,-37.786427
Train: Pos 2640,c1ccc(-c2[nH]ncc2-c2ccc3c(c2)OCCCO3)cc1,0.000237829,positive,-11.248781,2.1575925
Train: Pos 2641,O=C(CCN1C(=O)c2ccccc2C1=O)Nc1ccc(-c2nc3ccccc3s2)cc1,0.000237728,positive,-32.27543,-13.92014
Train: Pos 2642,O=C1CC(C(=O)Nc2ccccc2)C2(CCCC2)O1,0.000237503,positive,8.755304,-37.237926
Train: Pos 2643,O=C(Cn1ncc2c(=O)oc3ccccc3c21)N1CCc2ccccc2C1,0.000237458,positive,-11.309689,20.423697
Train: Pos 2644,O=c1cc(-c2ccccc2)cc(-c2ccco2)[nH]1,0.000236846,positive,-8.170653,1.5499958
Train: Pos 2645,O=S(=O)(Nc1ccccc1)c1ccc(N2CCOCC2)cc1,0.000236608,positive,-8.621337,-29.14696
Train: Pos 2646,O=C(Nc1ccccc1)c1ccccc1,0.000236579,positive,0.7215758,-42.197086
Train: Pos 2647,O=C(Nc1nc2cc3c(cc2s1)OCO3)c1ccccc1,0.000235854,positive,-36.911087,-18.898228
Train: Pos 2648,O=C(C=NNc1ccccc1)n1cccn1,0.00023564,positive,-33.306873,-25.212704
Train: Pos 2649,N=C(NOC(=O)c1ccccc1)c1ccccc1,0.000235295,positive,12.212239,-19.259306
Train: Pos 2650,O=C(Nc1ccccc1)c1cnc(Nc2ccccc2)s1,0.000234216,positive,-8.597744,-54.921326
Train: Pos 2651,c1ccc(-c2cc(SCc3nnc(-c4ccccc4)o3)nc(-c3ccccc3)c2)cc1,0.000234162,positive,-9.119918,-9.657088
Train: Pos 2652,c1ccc(C2=Nc3ccccc3Oc3ccccc32)cc1,0.000233512,positive,-5.9303164,-2.0580702
Train: Pos 2653,O=C(OCC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccc1,0.000232498,positive,20.691307,-18.376373
Train: Pos 2654,C=C1CCC2C(CC3C(=O)OC4C3CCC(=C)C3CCC(=C)C34)C(=O)OC2C2C(=C)CCC12,0.000232289,positive,2.6307037,22.667738
Train: Pos 2655,O=C(Oc1ccc2ccc(=O)oc2c1)C(NS(=O)(=O)c1ccccc1)c1ccccc1,0.000231643,positive,-15.138284,21.642126
Train: Pos 2656,N=C1C2CCCC1(NC(=O)c1ccccc1)CS2,0.000231547,positive,15.542036,-33.497227
Train: Pos 2657,O=C(OC1CCCCC1)c1ccc2ncc3c(c2c1)CCC3,0.000231043,positive,3.4466236,19.202517
Train: Pos 2658,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1ccccc1,0.000230701,positive,-4.672443,-46.24283
Train: Pos 2659,O=c1oc(-c2ccccc2NS(=O)(=O)c2ccccc2)nc2ccccc12,0.000230687,positive,-29.25255,1.3398515
Train: Pos 2660,O=C(NCc1ccccc1)c1cnc2ccccc2c1,0.000230431,positive,-64.39666,-17.536926
Train: Pos 2661,c1ccc2[nH]c(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,0.000230019,positive,-50.84513,29.782341
Train: Pos 2662,c1ccc2[nH]c(Oc3ccc(OCCN4CCCCCC4)cc3)nc2c1,0.000230019,positive,-50.843063,29.780128
Train: Pos 2663,O=C1c2cccc3c(Sc4ccccc4)ccc(c23)C(=O)N1c1ccccc1,0.000229674,positive,0.78234833,6.1032686
Train: Pos 2664,N=C1c2ccccc2-c2ccccc21,0.000229556,positive,1.6335797,8.473611
Train: Pos 2665,O=C1C(Cc2ccccc2)=Nc2c1c(=O)[nH]c(=O)n2Cc1ccccc1,0.000228781,positive,7.059722,1.7791282
Train: Pos 2666,O=C1OCOC(=O)C1Cc1ccccc1,0.000228099,positive,19.677103,11.84374
Train: Pos 2667,O=C1CC(=O)c2ccccc2N1,0.000227612,positive,-8.719729,32.003532
Train: Pos 2668,O=C(Nc1ccccc1)c1cccc2c1C(=O)N(Cc1ccccn1)C2,0.000227265,positive,0.38126653,-34.948994
Train: Pos 2669,c1ccc(CSc2nnc(-c3c[nH]c4ccccc34)n2-c2ccccc2)cc1,0.000226189,positive,2.6295428,-1.5045868
Train: Pos 2670,O=c1ccnc(NCc2ccccc2)[nH]1,0.00022494,positive,-27.39117,-11.046044
Train: Pos 2671,O=c1oc(-c2conc2-c2ccccc2)nc2ccccc12,0.000224755,positive,-28.614162,1.8821706
Train: Pos 2672,c1ccc(N2NCCC23c2ccccc2-c2ccccc23)cc1,0.000224357,positive,-15.089226,14.277338
Train: Pos 2673,O=C(CSc1cc(C(=O)c2ncc[nH]2)c2ccccc2n1)Nc1ccccc1,0.000223761,positive,5.4057326,-19.882885
Train: Pos 2674,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCC1,0.000223433,positive,20.213161,40.81505
Train: Pos 2675,O=C(COC(=O)c1ccccn1)NC1CCS(=O)(=O)C1,0.000223076,positive,22.492565,-27.661125
Train: Pos 2676,C(=Cc1nn2c(-c3ccccc3)nnc2s1)c1ccccc1,0.000223026,positive,-2.677704,-9.490835
Train: Pos 2677,c1cnc2[nH]ccc2n1,0.000221844,positive,-2.5917969,14.217771
Train: Pos 2678,O=C(CCc1ccccc1)Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1,0.000221554,positive,47.35297,-39.159325
Train: Pos 2679,C(=Nc1ccccc1)c1ccccn1,0.000221254,positive,-16.130816,-11.425867
Train: Pos 2680,O=C(Nc1ccccc1)c1c[nH]c(=O)n(-c2ccccc2)c1=O,0.000220838,positive,2.5139363,-37.24552
Train: Pos 2681,O=C1CCC2c3[nH]c4ccccc4c3CCN12,0.000220621,positive,-18.816912,42.51675
Train: Pos 2682,O=C(Nc1nc2ccccc2s1)c1ccco1,0.00021985,positive,-34.534817,-18.198162
Train: Pos 2683,N=C1CC(c2ccccc2)c2ccccc2O1,0.000219559,positive,14.239459,5.670733
Train: Pos 2684,O=C(Cc1cn(-c2ccccc2)c(=S)[nH]1)Nc1ccccc1,0.000219339,positive,17.626669,-38.237835
Train: Pos 2685,O=C(COc1ccc(C=NNC(=O)C(=O)N2CCCCCC2)cc1)Nc1ccccc1,0.00021928,positive,-23.813364,-27.997574
Train: Pos 2686,c1ccc(-c2ccn3c(c2)nc2ccccc23)cc1,0.00021928,positive,-15.35385,3.6790142
Train: Pos 2687,N=C1C2C3CC4C2C(=N)C2C1C3C42,0.000218885,positive,3.6541784,21.862755
Train: Pos 2688,O=C(CNCc1ccccc1)Nc1ccccc1,0.000218716,positive,9.3406925,-29.88616
Train: Pos 2689,O=c1sc(Nc2ccccc2)nc2ccccc12,0.000217815,positive,-29.659874,-8.972153
Train: Pos 2690,O=C(Cc1nc2ccccc2s1)c1ccccc1,0.000217726,positive,-49.291035,4.189959
Train: Pos 2691,O=C(CC1CCC2NC(=O)c3cc(NC(=O)c4ccccc4)ccc3OCC2O1)Nc1ccccc1,0.0002177,positive,1.21786,-44.582397
Train: Pos 2692,c1ccc(-c2csc3ncnc(N4CCc5ccccc5C4)c23)cc1,0.000217562,positive,-35.59148,28.286049
Train: Pos 2693,O=S(=O)(c1ccccc1)N1CCc2ccccc21,0.000217524,positive,0.7449481,-5.006592
Train: Pos 2694,O=C(Nc1ccccc1)c1c[nH]c(=S)cc1-c1ccco1,0.000217381,positive,1.7869686,-35.78816
Train: Pos 2695,O=C(NCCn1ccc2ccccc21)c1ccc(-c2c[nH]cn2)cc1,0.000217215,positive,21.642263,-14.4896965
Train: Pos 2696,O=C(NC(=S)NCc1ccccc1)C1CCCCC1,0.000216577,positive,9.294229,-33.128582
Train: Pos 2697,O=C(Nc1ccc2c3c(cccc13)C(=O)N2)c1cccc(-n2cccc2)c1,0.000216452,positive,-9.607853,11.449884
Train: Pos 2698,c1ccc2c(c1)NC(c1ccncc1)n1c-2nc2ccccc21,0.000215987,positive,-23.381071,33.060204
Train: Pos 2699,C(=NNc1nn2cnnc2c2ccccc12)c1ccccc1,0.000215735,positive,-37.373165,-12.466534
Train: Pos 2700,O=C(CC(=O)c1ccc2occc2c1)c1ccccc1,0.000215341,positive,13.801944,-14.38639
Train: Pos 2701,c1csc(-c2cn3ccccc3n2)c1,0.000215133,positive,-22.35601,15.863195
Train: Pos 2702,c1ccc(Nc2nc(-c3cnc4ccccn34)cs2)cc1,0.000214563,positive,-24.460611,-5.4694057
Train: Pos 2703,O=C(Nc1ccccc1)Nc1ccc2c(c1)oc1ccccc12,0.000213885,positive,-3.5541246,-54.300793
Train: Pos 2704,O=C(c1cccnc1)N1CCc2ccccc2C1,0.000212545,positive,6.552551,-21.577728
Train: Pos 2705,c1ccc(C2C3CNCC2N3)cc1,0.000212533,positive,11.755454,9.113155
Train: Pos 2706,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc[nH]n1,0.00021237,positive,-22.875547,-32.72807
Train: Pos 2707,c1ccc(CC2CCN(c3ccccc3)CC2)cc1,0.000212289,positive,28.260569,-9.931725
Train: Pos 2708,O=C1NC(=O)C(=Cc2ccc(N3CCCCC3)o2)S1,0.000211192,positive,-3.4232512,26.91194
Train: Pos 2709,c1ccc(-c2nnc(Nc3nc4ccccc4s3)o2)cc1,0.000211083,positive,-21.325336,1.3745694
Train: Pos 2710,C(#Cc1cccc(-n2ccc3cncnc32)c1)Cc1nccs1,0.000210985,positive,-36.231903,44.72044
Train: Pos 2711,O=C(Nc1ccccc1)N1CCC(n2cccc2)CC1,0.000210719,positive,3.3610635,-30.256273
Train: Pos 2712,O=C1CC2SCC=CN12,0.000210672,positive,3.2125108,23.828558
Train: Pos 2713,O=C(Nc1ccccc1)Nc1ccc2ccccc2c1,0.000210519,positive,-5.77372,-39.923367
Train: Pos 2714,C(=Nn1cnnc1)c1nc2ccccc2[nH]1,0.000210272,positive,-35.50971,10.934049
Train: Pos 2715,c1cc(-c2ncon2)c2cc[nH]c2c1,0.000210249,positive,-4.140132,47.98566
Train: Pos 2716,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,0.000209952,positive,-2.688636,-41.67731
Train: Pos 2717,c1c[nH]cn1,0.000209549,positive,-2.4237306,15.846907
Train: Pos 2718,N=c1[nH]c2ccccc2o1,0.000209518,positive,-11.308042,15.515694
Train: Pos 2719,O=C(c1ccc(CS(=O)(=O)c2ccccc2)o1)N1CCOCC1,0.000208295,positive,-5.1296,-21.754267
Train: Pos 2720,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.000207448,positive,-3.6030235,17.894518
Train: Pos 2721,c1nc(-c2ccc3c(c2)CCO3)cs1,0.000207288,positive,-3.3732245,19.787628
Train: Pos 2722,O=C(NC1CNC1=O)OCc1ccc(C2CCCC2)cc1,0.00020721,positive,28.846172,44.223476
Train: Pos 2723,c1ccc(SSc2ccccc2)cc1,0.00020667,positive,-2.410598,-0.0051287953
Train: Pos 2724,c1ccc(Cc2cncs2)cc1,0.000206021,positive,5.911521,-0.7382493
Train: Pos 2725,O=C1OC(OC(=O)c2cccnc2Nc2ccccc2)c2ccccc21,0.000205159,positive,-28.762285,-6.4569907
Train: Pos 2726,O=C(NC1CC1)c1ccc(=O)n(CC2CCCCC2)c1,0.000205066,positive,51.903614,36.634373
Train: Pos 2727,c1cc2c(s1)C[SH+]C2,0.000204604,positive,-0.86359054,15.26318
Train: Pos 2728,O=C(c1scc2c1OCCO2)N1CCOCC1,0.000204312,positive,3.7947218,15.179303
Train: Pos 2729,N=C1CC(Cc2ccccc2)c2c(ccoc2=O)O1,0.0002039,positive,23.22543,14.72872
Train: Pos 2730,c1ccc(C2Oc3ccccc3C3=Nc4ncnn4C(c4cccs4)C32)cc1,0.000203809,positive,20.253754,15.186441
Train: Pos 2731,O=S(=O)(c1cccc2cnccc12)N1CCNCC1,0.000202433,positive,-6.199977,27.563478
Train: Pos 2732,O=C(Nc1cccc(NC(=O)c2cccc(-n3ccnc3)c2)c1)C(=O)c1c[nH]c2ccccc12,0.000201953,positive,-3.123707,-48.119663
