ID,scaffold_smiles,mean_shap,effect,umap_x,umap_y
Train: Pos 2620,c1ccc(Nc2nc(-c3cccs3)cs2)nc1,0.000243571,positive,-2.471221,-7.936673
Train: Pos 2621,O=C1NN=C2C1=NCCc1ccccc12,0.000242876,positive,-3.7624168,-7.3109827
Train: Pos 2622,O=C(OC1CCC(NCCCn2nnc3cc(CNCCc4cccc5[nH]c(=O)ccc45)ccc32)CC1)C(c1cccs1)c1cccs1,0.000242445,positive,-4.256904,-7.890116
Train: Pos 2623,O=C(c1ccco1)N(c1cc2sc(=O)oc2c2ccccc12)S(=O)(=O)c1ccccc1,0.000242372,positive,-2.0768967,-7.4185677
Train: Pos 2624,c1ccc(C(OC2CNC2)c2ccc(-c3ccn[nH]3)cc2)cc1,0.000242322,positive,-2.0117028,-8.625386
Train: Pos 2625,c1ncc2nc[nH]c2n1,0.000241577,positive,-3.9758472,-7.929848
Train: Pos 2626,O=C(c1ccc2c(c1)ncn1c3ccccc3nc21)N1CCCCC1,0.000241224,positive,-3.5090754,-8.029489
Train: Pos 2627,c1ccc2c(Sc3nc4ccccc4o3)nncc2c1,0.000240926,positive,-3.0548766,-8.526347
Train: Pos 2628,O=C1N(c2ccccc2)C(=O)C2(Cc3ccccc3)c3c[nH]cc3C(c3ccccc3)N12,0.000240702,positive,-1.8698664,-8.23479
Train: Pos 2629,O=C(COC(=O)CNS(=O)(=O)c1ccccc1)NCC(=O)Nc1ccccc1,0.000240185,positive,-0.03569511,-5.9965267
Train: Pos 2630,C(=NN1CCN(c2ccccc2)CC1)c1cccs1,0.00024015,positive,-1.5173469,-9.062323
Train: Pos 2631,c1cncc(CNc2ncnc3ccc(-c4ccoc4)cc23)c1,0.000239902,positive,-2.484174,-5.6183906
Train: Pos 2632,O=C(NCc1ccco1)c1ccc2c(c1)N=Cc1ccccc1S2,0.000238878,positive,-2.4259167,-6.7395463
Train: Pos 2633,O=C(COC(=O)c1ccccc1)NC12CC3CC(CC(C3)C1)C2,0.000238513,positive,-0.020539317,-7.491867
Train: Pos 2634,O=S(=O)(c1ccccc1N1CCNCC1)N1CCOCC1,0.000238307,positive,-4.2571936,-7.842799
Train: Pos 2635,O=C1CCCc2[nH]ccc21,0.000238284,positive,-4.0975895,-7.124177
Train: Pos 2636,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,0.000238235,positive,-4.5356708,-7.6135454
Train: Pos 2637,O=C(CSc1cccc(-c2cccnc2)n1)c1ccccc1,0.000238122,positive,-1.4429408,-8.548102
Train: Pos 2638,O=C(Nc1ccon1)c1cc2cccnc2s1,0.000238072,positive,-2.9984999,-7.4601583
Train: Pos 2639,O=C(CSc1ccsc1)Nc1ccccc1,0.000238032,positive,-0.030514847,-5.9572315
Train: Pos 2640,c1ccc(-c2[nH]ncc2-c2ccc3c(c2)OCCCO3)cc1,0.000237829,positive,-2.5701199,-8.548263
Train: Pos 2641,O=C(CCN1C(=O)c2ccccc2C1=O)Nc1ccc(-c2nc3ccccc3s2)cc1,0.000237728,positive,-1.5886444,-6.5514293
Train: Pos 2642,O=C1CC(C(=O)Nc2ccccc2)C2(CCCC2)O1,0.000237503,positive,-0.61661536,-6.119883
Train: Pos 2643,O=C(Cn1ncc2c(=O)oc3ccccc3c21)N1CCc2ccccc2C1,0.000237458,positive,-3.2426853,-7.3481607
Train: Pos 2644,O=c1cc(-c2ccccc2)cc(-c2ccco2)[nH]1,0.000236846,positive,-2.3205686,-8.846071
Train: Pos 2645,O=S(=O)(Nc1ccccc1)c1ccc(N2CCOCC2)cc1,0.000236608,positive,-1.2658613,-6.741984
Train: Pos 2646,O=C(Nc1ccccc1)c1ccccc1,0.000236579,positive,0.22267117,-6.376838
Train: Pos 2647,O=C(Nc1nc2cc3c(cc2s1)OCO3)c1ccccc1,0.000235854,positive,-1.423811,-6.1394596
Train: Pos 2648,O=C(C=NNc1ccccc1)n1cccn1,0.00023564,positive,-1.4124655,-9.196674
Train: Pos 2649,N=C(NOC(=O)c1ccccc1)c1ccccc1,0.000235295,positive,-0.16135433,-7.6197095
Train: Pos 2650,O=C(Nc1ccccc1)c1cnc(Nc2ccccc2)s1,0.000234216,positive,0.09214498,-6.654351
Train: Pos 2651,c1ccc(-c2cc(SCc3nnc(-c4ccccc4)o3)nc(-c3ccccc3)c2)cc1,0.000234162,positive,-1.9424753,-9.001475
Train: Pos 2652,c1ccc(C2=Nc3ccccc3Oc3ccccc32)cc1,0.000233512,positive,-2.35461,-8.53871
Train: Pos 2653,O=C(OCC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccc1,0.000232498,positive,-0.00079910626,-7.633961
Train: Pos 2654,C=C1CCC2C(CC3C(=O)OC4C3CCC(=C)C3CCC(=C)C34)C(=O)OC2C2C(=C)CCC12,0.000232289,positive,-4.314775,-7.3140388
Train: Pos 2655,O=C(Oc1ccc2ccc(=O)oc2c1)C(NS(=O)(=O)c1ccccc1)c1ccccc1,0.000231643,positive,-3.043677,-7.5407763
Train: Pos 2656,N=C1C2CCCC1(NC(=O)c1ccccc1)CS2,0.000231547,positive,-0.1197154,-7.3858104
Train: Pos 2657,O=C(OC1CCCCC1)c1ccc2ncc3c(c2c1)CCC3,0.000231043,positive,-4.1529193,-6.9845157
Train: Pos 2658,O=C(Nc1cccc(S(=O)(=O)Nc2ccccc2)c1)c1ccccc1,0.000230701,positive,-0.5312687,-6.700401
Train: Pos 2659,O=c1oc(-c2ccccc2NS(=O)(=O)c2ccccc2)nc2ccccc12,0.000230687,positive,-2.0839546,-7.594653
Train: Pos 2660,O=C(NCc1ccccc1)c1cnc2ccccc2c1,0.000230431,positive,-11.453984,3.0238156
Train: Pos 2661,c1ccc2[nH]c(Oc3ccc(OCCN4CCCCC4)cc3)nc2c1,0.000230019,positive,-1.7617338,-0.24607728
Train: Pos 2662,c1ccc2[nH]c(Oc3ccc(OCCN4CCCCCC4)cc3)nc2c1,0.000230019,positive,-1.7220688,-0.19215254
Train: Pos 2663,O=C1c2cccc3c(Sc4ccccc4)ccc(c23)C(=O)N1c1ccccc1,0.000229674,positive,-3.1890128,-9.305303
Train: Pos 2664,N=C1c2ccccc2-c2ccccc21,0.000229556,positive,-3.3359194,-7.9453745
Train: Pos 2665,O=C1C(Cc2ccccc2)=Nc2c1c(=O)[nH]c(=O)n2Cc1ccccc1,0.000228781,positive,-1.6580294,-8.096468
Train: Pos 2666,O=C1OCOC(=O)C1Cc1ccccc1,0.000228099,positive,-2.2991693,-7.5632668
Train: Pos 2667,O=C1CC(=O)c2ccccc2N1,0.000227612,positive,-3.97194,-8.33571
Train: Pos 2668,O=C(Nc1ccccc1)c1cccc2c1C(=O)N(Cc1ccccn1)C2,0.000227265,positive,0.06888802,-6.3528056
Train: Pos 2669,c1ccc(CSc2nnc(-c3c[nH]c4ccccc34)n2-c2ccccc2)cc1,0.000226189,positive,-1.5666542,-8.338523
Train: Pos 2670,O=c1ccnc(NCc2ccccc2)[nH]1,0.00022494,positive,-1.8636585,-7.7914524
Train: Pos 2671,O=c1oc(-c2conc2-c2ccccc2)nc2ccccc12,0.000224755,positive,-2.2213113,-9.108559
Train: Pos 2672,c1ccc(N2NCCC23c2ccccc2-c2ccccc23)cc1,0.000224357,positive,-2.272781,-8.598597
Train: Pos 2673,O=C(CSc1cc(C(=O)c2ncc[nH]2)c2ccccc2n1)Nc1ccccc1,0.000223761,positive,-0.0935718,-6.2223983
Train: Pos 2674,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCC1,0.000223433,positive,-4.5680437,-7.6741557
Train: Pos 2675,O=C(COC(=O)c1ccccn1)NC1CCS(=O)(=O)C1,0.000223076,positive,-1.5265279,-6.0073304
Train: Pos 2676,C(=Cc1nn2c(-c3ccccc3)nnc2s1)c1ccccc1,0.000223026,positive,-1.5571535,-9.114473
Train: Pos 2677,c1cnc2[nH]ccc2n1,0.000221844,positive,-4.0009003,-8.031879
Train: Pos 2678,O=C(CCc1ccccc1)Nc1cccc(Nc2ccc3c(c2)CCc2ccccc2C3=O)c1,0.000221554,positive,-7.2596517,-9.769214
Train: Pos 2679,C(=Nc1ccccc1)c1ccccn1,0.000221254,positive,-1.5136417,-9.322622
Train: Pos 2680,O=C(Nc1ccccc1)c1c[nH]c(=O)n(-c2ccccc2)c1=O,0.000220838,positive,-0.15424067,-6.214338
Train: Pos 2681,O=C1CCC2c3[nH]c4ccccc4c3CCN12,0.000220621,positive,-4.0928855,-8.756499
Train: Pos 2682,O=C(Nc1nc2ccccc2s1)c1ccco1,0.00021985,positive,-1.8170503,-6.0526366
Train: Pos 2683,N=C1CC(c2ccccc2)c2ccccc2O1,0.000219559,positive,-2.4455752,-7.231227
Train: Pos 2684,O=C(Cc1cn(-c2ccccc2)c(=S)[nH]1)Nc1ccccc1,0.000219339,positive,0.06448198,-5.9897366
Train: Pos 2685,O=C(COc1ccc(C=NNC(=O)C(=O)N2CCCCCC2)cc1)Nc1ccccc1,0.00021928,positive,-0.5216299,-6.2019677
Train: Pos 2686,c1ccc(-c2ccn3c(c2)nc2ccccc23)cc1,0.00021928,positive,-2.7315645,-8.761877
Train: Pos 2687,N=C1C2C3CC4C2C(=N)C2C1C3C42,0.000218885,positive,-4.0662274,-6.778697
Train: Pos 2688,O=C(CNCc1ccccc1)Nc1ccccc1,0.000218716,positive,-0.17307071,-6.1245265
Train: Pos 2689,O=c1sc(Nc2ccccc2)nc2ccccc12,0.000217815,positive,-2.3652809,-7.7986517
Train: Pos 2690,O=C(Cc1nc2ccccc2s1)c1ccccc1,0.000217726,positive,-0.66006047,-8.033294
Train: Pos 2691,O=C(CC1CCC2NC(=O)c3cc(NC(=O)c4ccccc4)ccc3OCC2O1)Nc1ccccc1,0.0002177,positive,0.35381097,-6.3073597
Train: Pos 2692,c1ccc(-c2csc3ncnc(N4CCc5ccccc5C4)c23)cc1,0.000217562,positive,-2.5178013,-9.159956
Train: Pos 2693,O=S(=O)(c1ccccc1)N1CCc2ccccc21,0.000217524,positive,-2.4698753,-7.21758
Train: Pos 2694,O=C(Nc1ccccc1)c1c[nH]c(=S)cc1-c1ccco1,0.000217381,positive,-0.30311978,-6.2405405
Train: Pos 2695,O=C(NCCn1ccc2ccccc21)c1ccc(-c2c[nH]cn2)cc1,0.000217215,positive,-0.20249432,-8.704084
Train: Pos 2696,O=C(NC(=S)NCc1ccccc1)C1CCCCC1,0.000216577,positive,-0.61907387,-6.992285
Train: Pos 2697,O=C(Nc1ccc2c3c(cccc13)C(=O)N2)c1cccc(-n2cccc2)c1,0.000216452,positive,-3.5475833,-8.036156
Train: Pos 2698,c1ccc2c(c1)NC(c1ccncc1)n1c-2nc2ccccc21,0.000215987,positive,-3.2123046,-8.739437
Train: Pos 2699,C(=NNc1nn2cnnc2c2ccccc12)c1ccccc1,0.000215735,positive,-1.120763,-9.642811
Train: Pos 2700,O=C(CC(=O)c1ccc2occc2c1)c1ccccc1,0.000215341,positive,-0.6771008,-8.0408325
Train: Pos 2701,c1csc(-c2cn3ccccc3n2)c1,0.000215133,positive,-2.7546575,-8.103102
Train: Pos 2702,c1ccc(Nc2nc(-c3cnc4ccccn34)cs2)cc1,0.000214563,positive,-2.4383314,-7.7069182
Train: Pos 2703,O=C(Nc1ccccc1)Nc1ccc2c(c1)oc1ccccc12,0.000213885,positive,-0.044883285,-5.8579483
Train: Pos 2704,O=C(c1cccnc1)N1CCc2ccccc2C1,0.000212545,positive,-3.2648056,-7.386219
Train: Pos 2705,c1ccc(C2C3CNCC2N3)cc1,0.000212533,positive,-2.4845846,-7.1961474
Train: Pos 2706,O=C(Nc1cnn(Cc2ccccc2)c1)c1cc[nH]n1,0.00021237,positive,-1.2815675,-5.548292
Train: Pos 2707,c1ccc(CC2CCN(c3ccccc3)CC2)cc1,0.000212289,positive,-1.5689828,-8.250858
Train: Pos 2708,O=C1NC(=O)C(=Cc2ccc(N3CCCCC3)o2)S1,0.000211192,positive,-4.3558345,-7.7678413
Train: Pos 2709,c1ccc(-c2nnc(Nc3nc4ccccc4s3)o2)cc1,0.000211083,positive,-2.3383498,-8.645518
Train: Pos 2710,C(#Cc1cccc(-n2ccc3cncnc32)c1)Cc1nccs1,0.000210985,positive,-4.11516,-11.038737
Train: Pos 2711,O=C(Nc1ccccc1)N1CCC(n2cccc2)CC1,0.000210719,positive,-0.87977004,-6.195369
Train: Pos 2712,O=C1CC2SCC=CN12,0.000210672,positive,-4.0630574,-6.943832
Train: Pos 2713,O=C(Nc1ccccc1)Nc1ccc2ccccc2c1,0.000210519,positive,-0.33811378,-5.7581697
Train: Pos 2714,C(=Nn1cnnc1)c1nc2ccccc2[nH]1,0.000210272,positive,-2.6605527,-9.553171
Train: Pos 2715,c1cc(-c2ncon2)c2cc[nH]c2c1,0.000210249,positive,-4.16706,-8.418046
Train: Pos 2716,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc(N2C(=O)c3ccccc3C2=O)cc1,0.000209952,positive,0.50531185,-6.4231505
Train: Pos 2717,c1c[nH]cn1,0.000209549,positive,-4.097257,-8.10082
Train: Pos 2718,N=c1[nH]c2ccccc2o1,0.000209518,positive,-3.3389275,-7.7770166
Train: Pos 2719,O=C(c1ccc(CS(=O)(=O)c2ccccc2)o1)N1CCOCC1,0.000208295,positive,-1.750285,-7.087713
Train: Pos 2720,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,0.000207448,positive,-4.034363,-7.8135724
Train: Pos 2721,c1nc(-c2ccc3c(c2)CCO3)cs1,0.000207288,positive,-4.096994,-7.1095986
Train: Pos 2722,O=C(NC1CNC1=O)OCc1ccc(C2CCCC2)cc1,0.00020721,positive,0.9807209,-10.265729
Train: Pos 2723,c1ccc(SSc2ccccc2)cc1,0.00020667,positive,-2.1853132,-8.469891
Train: Pos 2724,c1ccc(Cc2cncs2)cc1,0.000206021,positive,-1.6619877,-8.188524
Train: Pos 2725,O=C1OC(OC(=O)c2cccnc2Nc2ccccc2)c2ccccc21,0.000205159,positive,-2.6367655,-7.714908
Train: Pos 2726,O=C(NC1CC1)c1ccc(=O)n(CC2CCCCC2)c1,0.000205066,positive,-5.454544,-14.371737
Train: Pos 2727,c1cc2c(s1)C[SH+]C2,0.000204604,positive,-3.7521234,-7.61262
Train: Pos 2728,O=C(c1scc2c1OCCO2)N1CCOCC1,0.000204312,positive,-4.0747905,-7.3485003
Train: Pos 2729,N=C1CC(Cc2ccccc2)c2c(ccoc2=O)O1,0.0002039,positive,-2.1975627,-7.583824
Train: Pos 2730,c1ccc(C2Oc3ccccc3C3=Nc4ncnn4C(c4cccs4)C32)cc1,0.000203809,positive,-2.6610882,-7.263723
Train: Pos 2731,O=S(=O)(c1cccc2cnccc12)N1CCNCC1,0.000202433,positive,-4.0934815,-7.6030045
Train: Pos 2732,O=C(Nc1cccc(NC(=O)c2cccc(-n3ccnc3)c2)c1)C(=O)c1c[nH]c2ccccc12,0.000201953,positive,0.34985128,-6.369128
Train: Pos 2733,c1ccc2sc(Cc3ccnc(NCCN4CCCCC4)n3)nc2c1,0.000201754,positive,5.376881,-12.645846
Train: Pos 2734,O=C(CCS(=O)(=O)c1ccccc1)Nc1nc2c(s1)C(=O)CCC2,0.000201745,positive,-1.5740647,-6.427528
Train: Pos 2735,S=P(c1cc2c([nH]1)CCCC2)(N1CCOCC1)N1CCOCC1,0.000201386,positive,-4.093907,-6.9077005
Train: Pos 2736,c1ccc(N=c2ccc3ccccc3o2)cc1,0.000201254,positive,-3.0644078,-8.069706
Train: Pos 2737,O=C(c1ccccc1)c1cnc(Nc2ccccc2)s1,0.000200113,positive,0.07526198,-6.8559313
Train: Pos 2738,c1ccc(CNc2ccnc3ccccc23)cc1,0.000199981,positive,-1.6543173,-7.569213
Train: Pos 2739,O=c1cc[nH]c(SCCCOc2ccccc2)n1,0.000199555,positive,-1.1580434,-8.599886
Train: Pos 2740,O=C(COc1ccccc1)NNC(=S)NC(=O)C1CCCCC1,0.000199137,positive,0.1434989,-7.468735
Train: Pos 2741,c1ccc(Nc2nc(-c3cncs3)cs2)cc1,0.000198696,positive,-2.406998,-7.745957
Train: Pos 2742,O=C1C=C(N2CCCCC2)c2ccccc2C1=O,0.000198615,positive,-3.8464022,-7.8151016
Train: Pos 2743,c1ccc(Nc2cccnc2)cc1,0.000197432,positive,-2.3068755,-7.7003627
Train: Pos 2744,c1ccc(SCc2cc3ccccc3[nH]2)nc1,0.000196989,positive,-3.187645,-8.61072
Train: Pos 2745,c1ccc(Cn2nnnc2-c2cccs2)cc1,0.000196143,positive,-1.7270474,-8.16408
Train: Pos 2746,O=C(Nc1c[nH]c(=O)[nH]c1=O)c1ccc(NC2CC2)cc1,0.00019412,positive,-4.0573406,-8.0724
Train: Pos 2747,O=C(c1ccccc1)c1coc2ccccc12,0.000193709,positive,-0.46063575,-7.2618475
Train: Pos 2748,O=C(Nc1nc2ccccc2c(=O)s1)c1ccccc1,0.000193566,positive,-0.03953943,-7.028375
Train: Pos 2749,O=C1c2ccccc2C(=O)c2c(C(=O)N3CCCCC3)coc21,0.000193368,positive,-3.6266143,-7.330149
Train: Pos 2750,C1=C2CCC3C4CCCC4CCC3C2Cc2cn3c(nc21)nc1ccccc13,0.000192719,positive,-4.863423,-6.295356
Train: Pos 2751,O=C(Oc1cccc(-c2ccccc2)c1)c1ccccc1,0.000192693,positive,0.7971538,-7.599357
Train: Pos 2752,O=C(CCc1ccccc1)NC(=S)N=NC(=O)c1ccn[nH]1,0.000192572,positive,-0.29903284,-7.964566
Train: Pos 2753,O=C(COc1ccccc1)Nc1cccc(-c2nc3cccnc3o2)c1,0.00019241,positive,-0.75257444,-8.524213
Train: Pos 2754,O=S1(=O)CC(SCc2ccccc2)=Nc2ccccc21,0.000192254,positive,-1.5518476,-8.229034
Train: Pos 2755,O=c1[nH]c2ccccc2[nH]1,0.000192072,positive,-3.6687481,-8.874344
Train: Pos 2756,O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1ccccc1)N1CCOCC1,0.000192002,positive,-3.353848,-9.191729
Train: Pos 2757,c1ccc2[nH]c(Oc3ccc(OCCN4CCCC4)cc3)nc2c1,0.000191924,positive,-1.7802061,-0.25283062
Train: Pos 2758,O=C1C=C(NC(=O)c2ccccc2)C(=O)C=C1NC(=O)c1ccccc1,0.000191056,positive,0.16597834,-7.010495
Train: Pos 2759,c1cncc(-c2ccnc3c2CCCC3)c1,0.000191042,positive,-3.6564286,-7.279555
Train: Pos 2760,O=S1(=O)C=C(Sc2nc3ccccc3o2)c2ccccc21,0.000190533,positive,-3.0044754,-8.565383
Train: Pos 2761,O=C(Nc1ccn(Cc2ccccc2)n1)c1cc(-c2ccccc2)on1,0.00019052,positive,-1.1683383,-5.659177
Train: Pos 2762,O=C(Oc1cccc2ccccc12)c1ccccc1,0.000190031,positive,0.14310734,-7.964355
Train: Pos 2763,O=c1c2sc3nccc(-c4ccccc4)c3c2ncn1-c1ccccc1,0.000189695,positive,-2.3369045,-8.838864
Train: Pos 2764,c1ccc(-c2cnn3c(NCCCn4ccnc4)ccnc23)cc1,0.000189631,positive,-1.997479,-8.813225
Train: Pos 2765,O=C(Nc1ccc(NC(=O)c2cc3ccccc3o2)cc1)c1ccccc1,0.000187988,positive,0.45161438,-6.4454937
Train: Pos 2766,O=C(Nc1cccc(-c2cnc3ccccc3n2)c1)c1cccc(NC(=O)c2ccco2)c1,0.000187674,positive,0.5069673,-6.058692
Train: Pos 2767,O=C1N=C(Cc2ccco2)C(=O)N1,0.000187528,positive,-3.5868728,-7.572465
Train: Pos 2768,O=C(Nc1ccc(N2CCN(C(=O)c3ccccc3)CC2)cc1)c1cccnc1,0.000187111,positive,-0.6533214,-7.165121
Train: Pos 2769,O=C1CSC2(C(=O)N3CC=Cc4cccc2c43)N1c1ccccc1,0.000186769,positive,-2.846371,-8.493399
Train: Pos 2770,[CH]=C(C1C(=O)CCCC1=O)N1CCCC1,0.000186335,positive,-4.3427653,-7.4440656
Train: Pos 2771,O=C1c2ccc3c4c(ccc(c24)C(=O)N1c1ccccc1)C(=O)N(c1ccccc1)C3=O,0.000186203,positive,-3.189136,-9.351335
Train: Pos 2772,O=C(CN1C(=O)NC(c2ccccc2)C1=O)c1ccc2c(c1)OCO2,0.000185964,positive,-2.2765796,-7.0459075
Train: Pos 2773,C(=NNc1ncnc2sccc12)c1ccccn1,0.000185561,positive,-1.5691468,-9.301417
Train: Pos 2774,O=C(c1ccccc1)c1c[nH]c(-c2nnc(COc3ccccc3)o2)c1,0.000183877,positive,-0.37489063,-7.9077225
Train: Pos 2775,O=C(Oc1ccc(N(C(=O)c2ccncc2)S(=O)(=O)c2ccccc2)cc1)c1ccncc1,0.000183313,positive,-0.6931385,-7.931189
Train: Pos 2776,c1cc(N2CCCCC2)cc(N2CCOCC2)c1,0.000183085,positive,-4.1778674,-7.923365
Train: Pos 2777,O=C(Nc1ccncc1)c1ccccc1,0.00018301,positive,0.28941718,-6.565755
Train: Pos 2778,O=C(OCc1ccco1)C1CCN(S(=O)(=O)c2ccccc2)CC1,0.00018236,positive,-9.724824,-3.954154
Train: Pos 2779,c1ccc(Nc2ccc(NC3CCNCC3)cc2)cc1,0.000182305,positive,-3.010373,-6.3296833
Train: Pos 2780,O=c1[nH]c2nonc2nc1Nc1ccccc1,0.000181938,positive,-2.7087746,-7.673049
Train: Pos 2781,O=C1CNC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)CNC(=O)C(Cc2ccccc2)NC(=O)CNC(=O)CNC(=O)CNC(=O)CSCCN1,0.000181351,positive,0.4006037,-14.223702
Train: Pos 2782,O=C(CCSc1ccccc1)c1ccccc1,0.000181052,positive,-0.26160198,-7.7594852
Train: Pos 2783,c1ccc(N2CCc3ccsc3C2)nc1,0.000180917,positive,-2.8453488,-7.8201604
Train: Pos 2784,c1ccc2c(c1)SC1=NCCN12,0.000180847,positive,-2.8196375,-7.9212847
Train: Pos 2785,O=c1[nH]c2c(c(=O)[nH]1)C(c1ccccc1)c1c(ccc3ccccc13)N2,0.000180562,positive,-3.4303842,-8.286763
Train: Pos 2786,c1ccc(CNc2ncnc3c2[nH]c2ccccc23)cc1,0.000180267,positive,-2.1001897,-7.8870487
Train: Pos 2787,O=C(CSc1ccc2ccccc2n1)Nc1c[nH]n(-c2ccccc2)c1=O,0.000180138,positive,-3.4204826,-9.120056
Train: Pos 2788,c1ccc(Cc2cccc3ncccc23)cc1,0.00018007,positive,-2.2637322,-8.138877
Train: Pos 2789,O=c1[nH]c(=O)c2nccnc2[nH]1,0.000179884,positive,-4.3268547,-7.919843
Train: Pos 2790,O=c1c(-c2ccnn2-c2ccccc2)c[nH]n1-c1ccccc1,0.00017967,positive,-2.435155,-8.145423
Train: Pos 2791,c1ccc(-n2ncc3c(NC4CCCCC4)ncnc32)cc1,0.000178811,positive,-3.0956328,-6.308068
Train: Pos 2792,O=C(NNc1nc2ccccc2s1)Nc1ccccc1,0.00017866,positive,-0.56779176,-5.834409
Train: Pos 2793,O=C(Nc1ccn[nH]1)c1cnc2ccccc2c1,0.000178057,positive,-11.473576,3.0433087
Train: Pos 2794,O=C(C=C1Nc2ccccc2S1)c1cccs1,0.00017784,positive,-3.6789489,-8.498863
Train: Pos 2795,O=C(COC(=O)c1ccccc1N1CCOCC1)c1ccccc1,0.000177281,positive,-1.238037,-7.199289
Train: Pos 2796,c1ccc2c(c1)ccc1ccncc12,0.000176872,positive,-3.435526,-8.701019
Train: Pos 2797,O=C(Nc1ccccn1)c1cc2ccccc2s1,0.000176265,positive,-2.2574604,-6.4002223
Train: Pos 2798,O=c1cc(Nc2ccccc2)nc2ccccn12,0.000175617,positive,-2.5419893,-7.779159
Train: Pos 2799,C1=Nc2cccc3nccc(c23)N1c1ccccc1,0.000175561,positive,-2.6475542,-8.054543
Train: Pos 2800,O=C1C=CC(=O)C=C1,0.000174295,positive,-3.972954,-7.761144
Train: Pos 2801,O=C(Nc1ccccc1)N(Cc1cccs1)c1ccn(-c2ccccc2)c1,0.000174279,positive,-0.35742623,-6.1103454
Train: Pos 2802,O=C(Cn1cc(C(=O)Nc2ccccc2)nn1)Nc1ccccc1,0.000173931,positive,-0.100437395,-6.382977
Train: Pos 2803,C1=Nn2c(nnc2-c2ccccc2)SC1,0.000173659,positive,-2.307969,-8.278684
Train: Pos 2804,O=C1c2cccc(OCC(=O)N3CCCc4ccccc43)c2CCN1Cc1ccccc1,0.000171851,positive,-1.3807961,-7.9190416
Train: Pos 2805,O=c1[nH]c2ccccc2c2c1C=CCO2,0.00017168,positive,-3.8328362,-8.897384
Train: Pos 2806,O=C(Cc1nc2ccccc2[nH]1)c1ccccc1,0.000171215,positive,-0.51370627,-7.9012103
Train: Pos 2807,O=C(NC1CNC1=O)OCCCCc1ccccc1,0.000170946,positive,1.1352936,-10.373346
Train: Pos 2808,O=C(CSc1ccsc1)NCCc1ccccc1,0.000170901,positive,0.7030675,-6.585218
Train: Pos 2809,N=C1NC2(OCCO2)C2CC12,0.000170314,positive,-3.9566495,-6.9433804
Train: Pos 2810,O=C(c1ccc2c3c(cccc13)C(=O)N(c1ccccc1)C2=O)N1CCNCC1,0.000169849,positive,-3.2462342,-9.257128
Train: Pos 2811,c1ccc2nc(SCc3cnoc3)ccc2c1,0.00016966,positive,-3.4745579,-9.121132
Train: Pos 2812,O=C(Nc1ccc(-c2cn3ccsc3n2)cc1)C1CCCC1,0.000169613,positive,-3.9399776,-7.2302904
Train: Pos 2813,C(#CC1CCCC1)c1cc(-n2ccc3cncnc32)ccn1,0.000169311,positive,-4.1351247,-11.084924
Train: Pos 2814,O=c1[nH]cc(C=Nc2cc3c(s2)CCCC3)c(=O)n1Cc1ccco1,0.000168353,positive,-3.972188,-7.1476493
Train: Pos 2815,O=C(NNC(=O)c1ccccc1)Nc1ccccc1,0.000168352,positive,0.0022146695,-6.475464
Train: Pos 2816,c1ccc2c(c1)ccc1cncnc12,0.000167933,positive,-3.4068885,-8.639468
Train: Pos 2817,O=C(NCCN=Cc1ccccc1)c1cnon1,0.000167729,positive,-0.6686943,-9.314516
Train: Pos 2818,N=c1cnc2ccccc2nc1,0.000167365,positive,-2.9259343,-8.83267
Train: Pos 2819,C(#Cc1c(-c2ccccc2)sc2ccccc12)c1cnc[nH]1,0.0001671,positive,-2.1969752,-8.576393
Train: Pos 2820,O=C1CC(OC2CCCCO2)CC(OC2CC(NCc3cccc(-c4c[nH]nn4)c3)CCO2)CCCCNCCCCO1,0.000166934,positive,-3.9570127,-6.7010164
Train: Pos 2821,c1ccc2nc3c(nc2c1)CCc1n[nH]cc1-3,0.000166933,positive,-3.0528946,-8.7932005
Train: Pos 2822,O=S(=O)(c1ccccc1)c1cncnc1-c1ccccc1,0.00016658,positive,-1.946548,-7.897062
Train: Pos 2823,O=C(Nc1cccn2ncnc12)c1ccccc1,0.000166532,positive,0.19443917,-7.0506425
Train: Pos 2824,c1cc2c3c(c1)ccn3CCC2,0.000164851,positive,-3.7808719,-7.546058
Train: Pos 2825,N=C(NOC(=O)Nc1ccccc1)c1ccccn1,0.000164252,positive,-0.26733735,-6.1863017
Train: Pos 2826,O=C(Nc1nc(-c2ccn(Cc3ccco3)c2)cs1)c1ccccc1,0.000163761,positive,0.09630925,-7.1376944
Train: Pos 2827,O=C(Nc1cccc(Nc2ccc3c(c2)CCCCC3=O)c1)c1cccc(N2CCOCC2)c1,0.000163207,positive,-7.374593,-9.894996
Train: Pos 2828,c1ccc2oc(Oc3ccc(OCCN4CCOCC4)cc3)nc2c1,0.000162934,positive,-1.7823386,-0.24831122
Train: Pos 2829,O=c1ccc(-c2ccccc2)c[nH]1,0.000162685,positive,-2.3330364,-8.903538
