Name,y_label,canonical_smiles
tsaokonol J,1,COc1cc2c(c(O)c1C(=O)/C=C/c1ccccc1)C=CC(C)(CC/C=C(\C)CCC=C(C)C)O2
Erinacerin B,0,COc1cc2c(c(O)c1C/C=C(\C)C[C@H](O)C=C(C)C)COC2=O
Gomisin C,0,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@](C)(O)[C@H]2OC(=O)c1ccccc1
tsaokonol E,1,COc1cc2c(c3c1C(=O)CC(c1ccc(O)cc1)O3)C=CC(C)(CC(C)/C=C(\C)CCC=C(C)C)O2
tsaokonol A,1,COc1cc2c(c3c1C(=O)CC(c1ccc(O)cc1)O3)C=CC(C)(CC(C)C=C(C)C)O2
tsaokonol G,1,COc1cc2c(c3c1C(=O)CC(c1ccccc1)O3)C=CC(C)(CC(C)/C=C(\C)CCC=C(C)C)O2
tsaokonol C,1,COc1cc2c(c3c1C(=O)CC(c1ccccc1)O3)C=CC(C)(CC(C)C=C(C)C)O2
Isoglabrachromene,1,COc1cc2c(c3c1C(=O)C[C@@H](c1ccc4c(c1)OCO4)O3)C=CC(C)(C)O2
Obovatin 5-methyl ether,1,COc1cc2c(c3c1C(=O)C[C@@H](c1ccccc1)O3)C=CC(C)(C)O2
Derrivanone,0,COc1cc2c(c3c1C(=O)C[C@@H](c1ccccc1)O3)[C@@H](OC(C)=O)[C@@H](OC(C)=O)C(C)(C)O2
"6-Methoxy-6',6''-dimethylchromeno-[2"""",3"""":7,8]-flavanone",0,COc1cc2c(c3c1OC(C)(C)C=C3)O[C@H](c1ccccc1)CC2=O
5-methoxyseselin,0,COc1cc2c(c3oc(=O)ccc13)C=CC(C)(C)O2
Bleochrin F,1,COc1cc2c(cc1O)CCc1cc(O)ccc1[C@@H]2c1ccc(O)cc1
Scoulerine,0,COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(O)c3CN1CC2
Glaucine,0,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
Oxoglaucine,0,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3ccnc(c13)C2=O
Secundiflorol I,1,COc1cc2c(cc1OC)C1COc3cc(O)ccc3C1O2
Deguelin,1,COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4
Muralatin A,1,COc1cc2cc(C)ccc2c2oc(=O)ccc12
Muralatin B,1,COc1cc2cc(COC(=O)CC(C)C)ccc2c2oc(=O)ccc12
5-methoxycanthinone,0,COc1cc2nccc3c4ccccc4n(c1=O)c23
"3',5'-dihydroxy-6-methoxy-7-prenyl-2-arylbenzofuran",1,COc1cc2oc(-c3cc(O)cc(O)c3)cc2cc1CC(O)C(C)(C)O
"3,6,7-trimethoxy-3',4'-methylenedioxyflavone",0,COc1cc2oc(-c3ccc4c(c3)OCO4)c(OC)c(=O)c2cc1OC
"(2R,3R)-Obtusafuran",1,COc1cc2oc(-c3ccccc3)c(C)c2cc1O
"4'-hydroxy-5,7-dimethoxy-6-(3-methyl-2-butenyl)-isoflavone",1,COc1cc2oc(=O)c(-c3ccc(O)cc3)c(O)c2c(OC)c1CC=C(C)C
Isoscopoletin,0,COc1cc2oc(=O)ccc2cc1O
"(2R)-2,5-dimethoxy-[2'',3'':7,8]-furanoflavanone",1,COc1cc2occc2c2c1C(=O)C[C@](OC)(c1ccccc1)O2
"5-methoxy-3',4'-methylenedioxy(8,7-4'',5'')flavone",0,COc1cc2occc2c2oc(-c3ccc4c(c3)OCO4)cc(=O)c12
Pongaglabol methyl ether,1,COc1cc2occc2c2oc(-c3ccccc3)cc(=O)c12
Ficucaricone D,1,COc1ccc(-c2c(O)c3c(OC)c(CC=C(C)C)c(OC)cc3oc2=O)cc1
"3'',4''-dihydrothonningine C",1,COc1ccc(-c2c(O)c3c(OC)c4c(OC)c(C(C)C)oc4c(OC)c3oc2=O)cc1OC
Ficucaricone A,1,COc1ccc(-c2c(OC)c3c(OC)c4cc(C(C)(C)O)oc4c(OC)c3oc2=O)cc1
Diosmetin,1,COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O
Diosmetin-7-O-Glc,0,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O
Acaciin,0,COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1
Tetramethylscutellarein,1,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1
"3',4'-Dimethoxy[2'',3'':7,8]-furanoflavone",1,COc1ccc(-c2cc(=O)c3ccc4occc4c3o2)cc1OC
Gancaonin N,1,COc1ccc(-c2coc3cc(O)c(CC=C(C)C)c(O)c3c2=O)c(O)c1
Biochanin,1,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1
Calycosin,1,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1O
Icariin,0,COc1ccc(-c2oc3c(CC=C(C)C)c(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc(O)c3c(=O)c2O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)cc1
"2-(3,4-Dimethoxy-phenyl)-3-methoxy-furo[2,3-h]chromen-4-one",1,COc1ccc(-c2oc3c(ccc4occc43)c(=O)c2OC)cc1OC
Kaempferide,0,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1
Tamarixetin,1,COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O
Casticin,1,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)cc1O
Dimethylcurcumin,1,COc1ccc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC)c(OC)c2)cc1OC
Exotimarin E,0,COc1ccc(/C=C/C(=O)O[C@H](Cc2c(OC)ccc3ccc(=O)oc23)C(C)(C)O)c2c1C(=O)C(C)(C)O2
"2,4-Dihydroxy-3',4'-dimethoxychalcone",1,COc1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1OC
"3,4-Dimethoxy-2-hydroxy-6'',6''-dimethylchromeno-[2'',3'':4',3']-chalcone",1,COc1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1OC
"2'-Hydroxy-3,4-dimethoxy-[2'',3'':4',3']-furanochalcone",1,COc1ccc(/C=C/C(=O)c2ccc3occc3c2O)cc1OC
caraganin B,1,COc1ccc(/C=C/[C@H](c2ccc(O)cc2)c2cc(-c3coc4cc(OC)cc(O)c4c3=O)c(O)cc2O)c(OC)c1
"3,4,2',4'-Tetramethoxy-chalcone",1,COc1ccc(C(=O)/C=C/c2ccc(OC)c(OC)c2)c(OC)c1
Dielsianone,1,COc1ccc(C(=O)C(=O)c2cc(OC)c3c(c2O)C=CC(C)(C)O3)cc1
Paeonol,0,COc1ccc(C(C)=O)c(O)c1
Terrusnolides C,1,COc1ccc(C2C(=O)O[C@@H](OC)C2Cc2ccc3c(c2)CC(O)C(C)(C)O3)cc1
"5,7,4'-Trimethoxyflavan",0,COc1ccc(C2CCc3c(OC)cc(OC)cc3O2)cc1
"3-(3,4-dimethoxyphenyl)propan-1-ol",0,COc1ccc(CCCO)cc1OC
Ternifoliusoside F,0,COc1ccc(CCO[C@@H]2O[C@H](CO)[C@@H](OC(=O)/C=C/c3ccc(O)c(OC)c3)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]3O)[C@H]2OC(C)=O)cc1O
Ternifoliusoside H,0,COc1ccc(CCO[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)c(OC)c3)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2OC(C)=O)cc1O
Ternifoliusoside G,0,COc1ccc(CCO[C@@H]2O[C@H](COC(=O)/C=C/c3ccc(O)c(OC)c3)[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC(C)=O)[C@@H](O)[C@H]3O)[C@H]2OC(C)=O)cc1O
"(+)-6''-Hydroxy-4',4''-dimethoxyaquisinenone B",1,COc1ccc(CCc2cc(=O)c3c(o2)[C@@H](O)[C@@H]2Oc4c(c(O)cc5c(=O)cc(CCc6ccc(OC)cc6)oc45)[C@H]3[C@@H]2O)cc1
(+)-4'-Methoxyaquisinenone G,1,COc1ccc(CCc2cc(=O)c3c(o2)[C@@H](O)[C@@H]2Oc4cc5c(=O)cc(CCc6ccccc6)oc5cc4O[C@H]3[C@@H]2O)cc1
(-)-4'-Methoxyaquisinenone A,1,COc1ccc(CCc2cc(=O)c3c(o2)[C@@H](O)[C@@H]2Oc4ccc5oc(CCc6ccccc6)cc(=O)c5c4[C@H]3[C@@H]2O)cc1
(-)-Aquisinenone D,1,COc1ccc(CCc2cc(=O)c3c(o2)[C@H](O)[C@H]2Oc4c(OC)ccc(CCc5coc6ccc(OC)cc6c5=O)c4[C@@H]3[C@H]2O)cc1
(-)-Aquisinenone F,1,COc1ccc(CCc2cc(=O)c3c(o2)[C@H](O)[C@H]2Oc4cc(CCc5cc(=O)c6cc(OC)ccc6o5)ccc4[C@@H]3[C@H]2O)cc1
"2',5'-Dimethoxy-[2'',3'':7,8]-furanoflavone",1,COc1ccc(OC)c(-c2cc(=O)c3ccc4occc4c3o2)c1
"7,7'-Dihydroxy bursehernin",1,COc1ccc([C@@H](O)[C@H]2C(=O)OC[C@@H]2[C@H](O)c2ccc3c(c2)COC3)cc1OC
"(2S)-7-hydroxy-6,8-di-(3-methylbut-2-enyl)-3',4'-dimethoxyflavanone",1,COc1ccc([C@@H]2CC(=O)c3cc(CC=C(C)C)c(O)c(CC=C(C)C)c3O2)cc1OC
"6-(gamma,gamma-dimethylallyl)-3',4'-dimethoxy-6"",6""-dimethylpyran[2"",3"":7,8]flavanone",1,COc1ccc([C@@H]2CC(=O)c3cc(CC=C(C)C)c4c(c3O2)C=CC(C)(C)O4)cc1OC
Ponganone III ,1,COc1ccc([C@@H]2CC(=O)c3ccc4c(c3O2)C=CC(C)(C)O4)cc1OC
caraganin A,1,COc1ccc([C@H](/C=C/c2ccc(O)cc2)c2cc(-c3coc4cc(OC)cc(O)c4c3=O)c(O)cc2O)c(OC)c1
"3',4'-Dihydroxy-3,7-dimethoxyflavone",1,COc1ccc2c(c1)OC(c1ccc(O)c(O)c1)C(OC)C2=O
Mat53,1,COc1ccc2c(c1)OC(c1ccc(O)cc1)CC2=O
"3,3',4',7-Tetra-O-methylfisetin",1,COc1ccc2c(c1)OC(c1ccc(OC)c(OC)c1)C(OC)C2=O
caraganin C,1,COc1ccc2c(c1)O[C@@H](c1ccc(OC)cc1OC)[C@H](Cc1ccc(O)cc1)[C@H]2/C=C/c1ccc(O)cc1
,0,COc1ccc2c(c1)O[C@@H](c1ccc(O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)cc1)CC2=O
"3',4',7-Trimethoxyflavanone",1,COc1ccc2c(c1)O[C@H](c1ccc(OC)c(OC)c1)CC2=O
Medicarpin,1,COc1ccc2c(c1)O[C@H]1c3ccc(O)cc3OC[C@@H]21
Homopterocarpin,0,COc1ccc2c(c1)O[C@H]1c3ccc(OC)cc3OC[C@@H]21
caraganin D,1,COc1ccc2c(c1)O[C@]1(/C=C/c3ccc(O)cc3)c3ccc(OC)cc3OC2[C@H]1Cc1ccc(O)cc1
7-Methoxy-(9H-beta-carbolin-1-il)-(E)-1-propenoic acid,1,COc1ccc2c(c1)[nH]c1c(/C=C/C(=O)O)nccc12
Harmine,0,COc1ccc2c(c1)[nH]c1c(C)nccc12
10-Methoxycanthin-6-one,1,COc1ccc2c(c1)c1ccnc3ccc(=O)n2c31
Isoderricine A,1,COc1ccc2c(c1CC=C(C)C)OC(c1ccccc1)CC2=O
bisbenzylisoquinoline alkaloid,1,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C=O)[C@@H]5C2)OCO4)CCN1C
Nformylisotetrandrine,1,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C=O)CC3
Fanchinin,1,COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3
Berberine,1,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2
Herniarin,0,COc1ccc2ccc(=O)oc2c1
Murraol,0,COc1ccc2ccc(=O)oc2c1/C=C/C(C)(C)O
Muralatin I,1,COc1ccc2ccc(=O)oc2c1C(=O)C(=O)C(C)C
Exotimarin H,1,COc1ccc2ccc(=O)oc2c1C(=O)C(OC(=O)CC(C)C)=C(C)C
Murralongin,0,COc1ccc2ccc(=O)oc2c1C(C=O)=C(C)C
Exotimarin G,0,COc1ccc2ccc(=O)oc2c1C[C@H](O)C(O)COC(=O)CC(C)C
(+)-4'-Demethoxyaquisinenone D,1,COc1ccc2occ(CCc3ccc(OC)c4c3[C@H]3c5c(oc(CCc6ccccc6)cc5=O)[C@@H](O)[C@H](O4)[C@H]3O)c(=O)c2c1
(-)-4'-Demethoxyaquisinenone D,1,COc1ccc2occ(CCc3ccc(OC)c4c3[C@H]3c5c(oc(CCc6ccccc6)cc5=O)[C@H](O)[C@@H](O4)[C@@H]3O)c(=O)c2c1
Pongol methyl ether,0,COc1cccc(-c2cc(=O)c3ccc4occc4c3o2)c1
Pachycarin D,1,COc1cccc(-c2oc3c(ccc4occc43)c(=O)c2OC)c1
"5-Hydroxy-4-(p-hydroxybenzyl)-3',3-dimethoxybibezyl",1,COc1cccc(CCc2cc(O)c(Cc3ccc(O)cc3)c(OC)c2)c1
Picrasidine M,0,COc1cccc2c1[nH]c1c(CCn3ccc4c5n(c(=O)c(=O)cc3-5)c3ccccc43)ncc(OC)c12
1-(2-acetoxy-1-methoxyethyl)-4-methoxy-beta-carboline,0,COc1cnc(C(OC)OC(C)=O)c2[nH]c3ccccc3c12
"3-(4-Methoxy-9H-pyrido[3,4-b]indol-1-yl)-1-(9H-pyrido[3,4-b]indol-1-yl)propan-1-one",1,COc1cnc(CCC(=O)c2nccc3c2[nH]c2ccccc23)c2[nH]c3ccccc3c12
Picrasidine N,0,COc1cnc(CCn2ccc3c4n(c(=O)c(=O)cc2-4)c2ccccc32)c2c1c1ccccc1n2OC
1-methoxy-canthin-6-one,0,COc1cnc2ccc(=O)n3c4ccccc4c1c23
ophiobolin Q,1,C[C@@H](/C=C\[C@@H](O)C(C)(C)C)[C@H]1CC[C@]2(C)C[C@@H]3C=CC(=O)[C@@H]3/C(C=O)=C\C[C@@H]12
Asperophiobolin H,1,C[C@@H](/C=C\[C@@H](O)C(C)(C)C)[C@H]1CC[C@]2(C)C[C@@H]3C=CC(=O)[C@H]3/C(C=O)=C\C[C@@H]12
Asperophiobolin J,1,C[C@@H](/C=C\[C@@H](O)C(C)(C)O)[C@H]1CC[C@]2(C)C[C@H]3[C@@H](C(=O)C[C@@]3(C)O)/C(C=O)=C\C[C@@H]12
Amestolkolide A,1,C[C@@H]1C2C(=O)O[C@H]3OCC4=C(C5C(C=C6C(=CC(=O)OC6(C)C)[C@@]6(CO6)C51)O4)[C@@H]23
Sinkianol A,0,C[C@@H]1CC=C2[C@@H](CC[C@H](O)C2(C)C)[C@H]1COc1ccc2ccc(=O)oc2c1
Solanine A ,1,C[C@@H]1CC[C@@]2(NC1)O[C@@H]1[C@@H](C[C@@]3(C)C[C@H]4[C@H](C[C@H]13)C(C=O)=C1C=CCC[C@@]14C)[C@@H]2C
Dioscin,1,C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C
Asiatic acid,1,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@]43C)C2[C@H]1C
"2alpha,3beta,19alpha,23-tetrahydroxyurs-12-en-28-oic acid",1,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@]43C)C2[C@]1(C)O
"2alpha,3alpha,19alpha-trihydroxyurs-12-en-28-oic acid",0,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)C5CC[C@]43C)[C@H]2[C@]1(C)O
Euscaphic acid,0,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
Tomentic acid,1,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
Paradrymoniside,1,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(C=O)C5CC[C@]43C)C2[C@]1(C)O
Niga-ichigoside F1,1,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)C5CC[C@]43C)C2[C@]1(C)O
"23-O-Galloyl-2alpha,3beta,19alpha-trihydroxyurs-12-en-28-oic acid 28-O-beta-Dglucopyranoside",1,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(COC(=O)c6cc(O)c(O)c(O)c6)C5CC[C@]43C)C2[C@]1(C)O
4-epi-niga-ichigoside,1,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](O)[C@](C)(CO)C5CC[C@]43C)C2[C@]1(C)O
"3-O-galloyl-2alpha,19alpha,23-trihydroxyurs-12-en-28-oic acid 28-O-beta-Dglucopyranoside",1,C[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CCC4[C@@]5(C)C[C@@H](O)[C@H](OC(=O)c6cc(O)c(O)c(O)c6)[C@@](C)(O)C5CC[C@]43C)C2[C@]1(C)O
ursaldehyde,1,C[C@@H]1CC[C@]2(C=O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O)C(C)(C)C5CC[C@]43C)C2[C@H]1C
"2,3,11beta,13-Tetrahydroaromaticin",1,C[C@@H]1C[C@@H]2OC(=O)[C@H](C)[C@H]2C[C@]2(C)C(=O)CC[C@@H]12
"11beta,13-Dihydrocarpesiolin",1,C[C@@H]1C[C@@H]2OC(=O)[C@H](C)[C@H]2[C@H](O)[C@]2(C)C(=O)CC[C@@H]12
(S)-(-)-salsolinol,0,C[C@@H]1NCCc2cc(O)c(O)cc21
Rutin,0,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
Astilbin,0,C[C@@H]1O[C@@H](O[C@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
Alpha-hederin,1,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
Myricitrin,0,C[C@@H]1O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O
Quercitrin,0,C[C@@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@H](O)[C@H]1O
Moringin,1,C[C@@H]1O[C@@H](Oc2ccc(CN=C=S)cc2)[C@H](O)[C@H](O)[C@H]1O
"3b,16a,23-trihydroxy-11,13(18)-dien-28-methylketone-oleane 3-O-b-D-glucopyranosyl-(1!3)-b-D-fucopyranoside",1,C[C@@H]1O[C@H](O[C@H]2CC[C@@]3(C)C(CC[C@]4(C)C3C=CC3=C5CC(C)(C)CC[C@]5(C)[C@H](O)C[C@]34C)[C@]2(C)CO)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)C(O)[C@H]2O)[C@@H]1O
Cannabifolin A,0,C[C@@H]1[C@@H]2C[C@@]3(CC[C@]4(C)[C@@H]5[C@@H]3[C@]1(C)O[C@]5(O)C[C@@H]1[C@@]3(C)C[C@@H](O)[C@@H](O)C(C)(C)[C@@H]3CC[C@]14C)C(=O)O2
Paeoniflorin,0,C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@@]12O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
"23,24,25-Trihydroxycycloartan-3-one",1,C[C@H](C[C@@H](O)[C@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C
Chrodrimanin B,0,C[C@H]1OC(=O)c2c(O)cc3c(c2[C@H]1O)C[C@H]1[C@@]2(C)C=CC(=O)C(C)(C)[C@@H]2C[C@H](O)[C@]1(C)O3
Amestolkolide B,1,C[C@H]1O[C@@H]2OC(=O)[C@]3(C)C[C@@H]4[C@](C)(C(=O)C=C5C(=CC(=O)OC5(C)C)[C@@]45CO5)[C@H](C1=O)[C@H]23
Purpurogenolide E,0,C[C@H]1O[C@@H]2OC(=O)[C@]3(C)C[C@H]4C(CO)=C5CC(=O)OC(C)(C)C5=CC(=O)[C@]4(C)[C@H](C1=O)[C@H]23
ent-sauchinone ,1,C[C@H]1[C@@H]2c3cc4c(cc3O[C@]35OCOC3=CC(=O)[C@@H](C[C@@H]1C)[C@H]25)OCO4
ent-1′-epi-sauchinone,1,C[C@H]1[C@@H]2c3cc4c(cc3O[C@]35OCOC3=CC(=O)[C@H](C[C@@H]1C)[C@H]25)OCO4
Cannabifolin C,1,C[C@H]1[C@H](C)CC[C@@]23CC[C@@]4(C)[C@]5(C)CC[C@H]6C(C)(C)[C@H](O)[C@H](O)C[C@]6(C)[C@H]5C/C(=C\O)[C@]4(OC2=O)[C@H]13
Cannabifolin D,0,C[C@H]1[C@H](C)CC[C@@]23CC[C@@]4(C)[C@]5(C)CC[C@H]6C(C)(C)[C@H](O)[C@H](O)C[C@]6(C)[C@H]5CC(=O)[C@]4(OC2=O)[C@H]13
Ursolic acid,1,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
Uvaol,0,C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
"(12R,13R)-8,13-epoxy-14labden-12-ol ",1,C[C@]12CCC[C@@](C)(C(=O)O)[C@@H]1CCC1=CC(=O)CC[C@@H]12
Sanguinarium,0,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
Furotrilliumoside,1,Cc1c(CC[C@@H](C)COC2OC(CO)[C@@H](O)[C@H](O)[C@@H]2O)oc2c1C1CC[C@H]3[C@@H](CC=C4CC(OC5OC(CO)C(O[C@@H]6OC(C)C(O[C@H]7C[C@@H](O)[C@@H](O)C(C)O7)[C@H](O)C6O)[C@H](O)[C@@H]5O[C@@H]5OC(C)[C@H](O)[C@H](O)C5O)CC[C@@]43C)[C@@H]1C2
Pyrrole-3-propanoic acid,0,Cc1c[nH]cc1CCC(=O)O
crassifolin N,1,Cc1cc(O)cc2c1CC[C@@H](C)[C@]2(C)CC(=O)c1ccoc1
Dihydrotanshinone I,1,Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1
Harman-3-carboxylic acid,0,Cc1nc(C(=O)O)cc2c1[nH]c1ccccc12
Harman,0,Cc1nccc2c1[nH]c1ccccc12
"3-methyl-canthin-2,6-dione",0,Cn1c(=O)cc2c3ccccc3n3c(=O)ccc1c23
HGB-PM-S4-P1-p3,1,N=C(N)NCCCC(N)C(=O)NCC(=O)NC(CC(=O)O)C(=O)O
4-hydroxycinnamide,0,NC(=O)/C=C/c1ccc(O)cc1
phenylethylurea,1,NC(=O)NCCc1ccccc1
Dopamine,1,NCCc1ccc(O)c(O)c1
2-sulfonic acid dopamine,0,NCCc1ccc(O)c(O)c1S(=O)(=O)O
Adenosine,0,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
"1,7-Di(3,4-dihydroxyphenyl)-hepta-4E,6E-dien-3-one",1,O=C(/C=C/C=C/c1ccc(O)c(O)c1)CCc1ccc(O)c(O)c1
Piperine,0,O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1
"1,7-Di(3,4-dihydroxyphenyl)-hepta-1E,4E-dien-3-one",1,O=C(/C=C/CCc1ccc(O)c(O)c1)/C=C/c1ccc(O)c(O)c1
Dehydrohirsutanonol,1,O=C(/C=C/CCc1ccc(O)c(O)c1)CCc1ccc(O)c(O)c1
Honaucin A,1,O=C(/C=C/CCl)O[C@@H]1COC(=O)C1
2'''-O-p-Coumaroyloregonin,1,O=C(/C=C/c1ccc(O)c(O)c1)C[C@H](CCc1ccc(O)c(O)c1)OC1OC[C@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccc(O)cc1
2'''-cinnamoyloregonin,1,O=C(/C=C/c1ccc(O)c(O)c1)C[C@H](CCc1ccc(O)c(O)c1)O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1OC(=O)/C=C/c1ccccc1
Nepetoidin B,1,O=C(/C=C/c1ccc(O)c(O)c1)O/C=C\c1ccc(O)c(O)c1
Cichoric acid,0,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H](C(=O)O)[C@@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O
Butein,1,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O
Bisdemethoxycurcumin,1,O=C(/C=C/c1ccc(O)cc1)CC(=O)/C=C/c1ccc(O)cc1
Isoliquiritigenin,1,O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
