Index,MolWt,LogP,NumHDonors,NumHAcceptors,TPSA,NumRotatableBonds,NumAromaticRings,NumSaturatedRings,NumHeteroatoms,RingCount,HeavyAtomCount,NumAliphaticRings
2180,408.298,5.212800000000001,2.0,3.0,59.59,6.0,2.0,0.0,11.0,2.0,28.0,0.0
2944,346.255,4.950800000000001,2.0,2.0,50.36,4.0,2.0,0.0,9.0,2.0,24.0,0.0
3090,357.70000000000005,4.493600000000002,2.0,4.0,93.5,5.0,2.0,0.0,10.0,2.0,24.0,0.0
3276,343.58299999999997,4.885600000000001,2.0,1.0,41.13,2.0,2.0,0.0,6.0,2.0,19.0,0.0
5464,256.305,3.6476200000000016,2.0,2.0,50.36,3.0,2.0,0.0,4.0,2.0,19.0,0.0
12984,494.59900000000033,4.834780000000005,2.0,5.0,114.77000000000001,6.0,3.0,1.0,8.0,5.0,37.0,2.0
13769,266.34099999999995,2.717220000000001,0.0,3.0,55.45,1.0,1.0,1.0,5.0,2.0,19.0,1.0
467,236.23800000000003,1.3905999999999994,0.0,6.0,77.34,2.0,3.0,0.0,6.0,3.0,18.0,0.0
11051,387.48600000000016,2.966000000000002,0.0,6.0,66.65,4.0,3.0,1.0,8.0,4.0,26.0,1.0
12351,315.804,3.9776000000000025,1.0,3.0,45.230000000000004,3.0,2.0,1.0,5.0,3.0,22.0,1.0
260,364.35000000000014,2.7574200000000006,0.0,8.0,93.43,7.0,2.0,0.0,8.0,2.0,26.0,0.0
6127,327.369,2.5658200000000004,1.0,7.0,93.80000000000001,5.0,3.0,0.0,8.0,3.0,23.0,0.0
6234,376.4340000000001,1.80612,1.0,5.0,84.94,6.0,2.0,0.0,8.0,3.0,26.0,1.0
7064,376.434,1.8861999999999997,1.0,5.0,84.94,6.0,2.0,0.0,8.0,3.0,26.0,1.0
7125,362.4070000000001,1.4976999999999998,1.0,5.0,84.94000000000001,6.0,2.0,0.0,8.0,3.0,25.0,1.0
11763,443.57600000000025,4.796420000000005,1.0,6.0,62.53000000000001,6.0,5.0,0.0,7.0,5.0,32.0,0.0
12320,382.463,2.1686000000000005,1.0,6.0,84.94,6.0,2.0,0.0,9.0,3.0,25.0,1.0
13380,442.54000000000013,5.327600000000004,1.0,4.0,67.75999999999999,7.0,3.0,0.0,6.0,4.0,32.0,1.0
14027,426.49700000000007,5.8674000000000035,2.0,5.0,67.43,4.0,4.0,0.0,6.0,5.0,31.0,1.0
14144,458.5140000000003,6.314920000000004,2.0,5.0,67.43,4.0,4.0,0.0,7.0,5.0,33.0,1.0
14157,440.52400000000017,6.1758200000000025,2.0,5.0,67.43,4.0,4.0,0.0,6.0,5.0,32.0,1.0
14178,444.48700000000014,6.006500000000003,2.0,5.0,67.43,4.0,4.0,0.0,7.0,5.0,32.0,1.0
4771,288.303,1.89088,0.0,5.0,79.63000000000001,3.0,1.0,0.0,6.0,2.0,21.0,1.0
6660,362.42600000000016,2.282,1.0,5.0,84.94000000000001,5.0,1.0,0.0,7.0,2.0,26.0,1.0
12429,306.362,1.26322,1.0,4.0,67.87,7.0,1.0,0.0,6.0,2.0,22.0,1.0
679,293.41,4.341000000000004,1.0,2.0,29.1,5.0,2.0,0.0,2.0,2.0,22.0,0.0
680,388.41600000000017,3.6343000000000023,0.0,7.0,72.45000000000002,9.0,2.0,0.0,7.0,2.0,28.0,0.0
2190,367.44500000000016,3.756820000000002,0.0,4.0,55.84,8.0,2.0,0.0,5.0,2.0,27.0,0.0
3244,305.146,4.484300000000002,0.0,1.0,17.07,3.0,2.0,0.0,3.0,2.0,18.0,0.0
3279,344.20799999999997,4.303600000000003,1.0,2.0,46.17,4.0,2.0,0.0,4.0,2.0,21.0,0.0
3341,309.3210000000001,3.1992800000000017,1.0,5.0,79.55000000000001,6.0,2.0,0.0,5.0,2.0,23.0,0.0
3652,270.284,3.0025000000000013,2.0,4.0,66.75999999999999,4.0,2.0,0.0,4.0,2.0,20.0,0.0
3698,258.704,3.9417000000000018,1.0,2.0,37.3,3.0,2.0,0.0,3.0,2.0,18.0,0.0
3741,303.701,3.8499000000000017,1.0,4.0,80.44,4.0,2.0,0.0,6.0,2.0,21.0,0.0
3823,404.4150000000002,3.2364000000000015,1.0,8.0,92.68000000000002,12.0,2.0,0.0,8.0,2.0,29.0,0.0
4453,279.339,3.9312000000000022,1.0,2.0,46.17,5.0,2.0,0.0,3.0,2.0,21.0,0.0
4547,383.289,5.085180000000005,0.0,3.0,44.1,6.0,2.0,0.0,4.0,2.0,24.0,0.0
4626,332.32700000000006,3.4532000000000016,1.0,5.0,64.99000000000001,6.0,2.0,0.0,6.0,2.0,24.0,0.0
4646,297.31,3.807920000000003,0.0,4.0,69.44,5.0,2.0,0.0,5.0,2.0,22.0,0.0
4667,308.38100000000003,3.6071000000000026,1.0,3.0,49.410000000000004,5.0,2.0,0.0,4.0,2.0,23.0,0.0
4687,297.329,4.070300000000003,1.0,2.0,46.17,5.0,2.0,0.0,4.0,2.0,22.0,0.0
4696,283.283,3.499500000000002,0.0,4.0,69.44,5.0,2.0,0.0,5.0,2.0,21.0,0.0
14597,370.40100000000007,3.187600000000002,4.0,6.0,107.22,7.0,2.0,0.0,6.0,2.0,27.0,0.0
14735,354.4020000000001,4.171700000000006,3.0,5.0,86.99000000000001,6.0,2.0,0.0,5.0,2.0,26.0,0.0
14902,308.377,4.502600000000004,2.0,3.0,57.53,5.0,2.0,0.0,3.0,2.0,23.0,0.0
15190,286.283,2.708100000000001,3.0,5.0,86.99000000000001,4.0,2.0,0.0,5.0,2.0,21.0,0.0
15266,402.4430000000001,3.036500000000002,4.0,7.0,116.45,8.0,2.0,0.0,7.0,2.0,29.0,0.0
15267,354.40200000000004,4.216800000000003,3.0,5.0,86.99,6.0,2.0,0.0,5.0,2.0,26.0,0.0
15294,270.284,3.0025000000000013,2.0,4.0,66.76,4.0,2.0,0.0,4.0,2.0,20.0,0.0
15372,300.31000000000006,3.0111000000000017,2.0,5.0,75.99000000000001,5.0,2.0,0.0,5.0,2.0,22.0,0.0
15376,328.3640000000001,3.6171000000000024,0.0,5.0,53.99000000000001,7.0,2.0,0.0,5.0,2.0,24.0,0.0
15493,272.256,2.4051000000000005,4.0,5.0,97.99000000000001,3.0,2.0,0.0,5.0,2.0,20.0,0.0
15495,256.257,2.699500000000001,3.0,4.0,77.76,3.0,2.0,0.0,4.0,2.0,19.0,0.0
11708,316.40100000000007,3.0199000000000016,2.0,3.0,67.43,4.0,1.0,2.0,5.0,3.0,23.0,2.0
13868,302.374,2.4589,2.0,3.0,67.43,4.0,1.0,2.0,5.0,3.0,22.0,2.0
12364,312.325,1.9066,0.0,5.0,62.99,2.0,2.0,1.0,6.0,4.0,23.0,2.0
5230,498.6120000000003,4.186800000000003,1.0,7.0,92.49,6.0,5.0,1.0,9.0,6.0,36.0,1.0
8324,191.25900000000001,2.09572,1.0,4.0,51.8,1.0,2.0,0.0,4.0,2.0,13.0,0.0
8373,234.328,2.3128,1.0,5.0,41.050000000000004,3.0,2.0,0.0,5.0,2.0,16.0,0.0
15029,190.24199999999996,2.873800000000001,0.0,2.0,26.3,2.0,0.0,0.0,2.0,2.0,14.0,2.0
1890,307.75199999999995,3.9787000000000026,1.0,2.0,38.33,4.0,2.0,0.0,5.0,2.0,21.0,0.0
5486,307.346,2.1592000000000002,1.0,3.0,63.24,4.0,2.0,0.0,6.0,2.0,21.0,0.0
9248,346.81399999999996,3.351800000000001,2.0,3.0,69.64000000000001,6.0,2.0,0.0,6.0,2.0,24.0,0.0
11176,380.1540000000001,3.195500000000002,1.0,5.0,115.38,5.0,2.0,0.0,9.0,2.0,23.0,0.0
11457,355.369,2.2656,3.0,3.0,95.66,4.0,2.0,0.0,7.0,2.0,26.0,0.0
11818,419.4030000000002,3.4537200000000015,3.0,3.0,95.66,4.0,2.0,0.0,9.0,2.0,30.0,0.0
11895,405.37600000000003,3.1453000000000007,3.0,3.0,95.66,4.0,2.0,0.0,9.0,2.0,29.0,0.0
12660,305.421,4.772520000000004,1.0,1.0,29.1,7.0,2.0,0.0,2.0,2.0,23.0,0.0
13037,283.331,1.4807999999999995,3.0,3.0,70.22999999999999,5.0,2.0,0.0,5.0,2.0,21.0,0.0
13342,409.40400000000005,4.297300000000003,2.0,3.0,75.63,8.0,2.0,0.0,8.0,2.0,29.0,0.0
13489,353.46600000000007,3.3834000000000026,2.0,3.0,61.440000000000005,9.0,2.0,0.0,5.0,2.0,26.0,0.0
13681,405.37600000000003,3.1453000000000007,3.0,3.0,95.66,4.0,2.0,0.0,9.0,2.0,29.0,0.0
13710,297.358,1.8708999999999996,3.0,3.0,70.22999999999999,6.0,2.0,0.0,5.0,2.0,22.0,0.0
13776,405.37600000000003,3.1453000000000007,3.0,3.0,95.66,4.0,2.0,0.0,9.0,2.0,29.0,0.0
13777,405.37600000000003,3.1453000000000007,3.0,3.0,95.66,4.0,2.0,0.0,9.0,2.0,29.0,0.0
13822,391.34900000000005,2.756800000000001,3.0,3.0,95.66,4.0,2.0,0.0,9.0,2.0,28.0,0.0
13872,406.26900000000006,3.433300000000001,3.0,3.0,95.66,4.0,2.0,0.0,8.0,2.0,27.0,0.0
13946,423.36600000000004,3.2844000000000007,3.0,3.0,95.66,4.0,2.0,0.0,10.0,2.0,30.0,0.0
14005,419.4030000000001,3.535400000000001,3.0,3.0,95.66,5.0,2.0,0.0,9.0,2.0,30.0,0.0
14076,421.37500000000006,3.0251,3.0,4.0,104.88999999999999,5.0,2.0,0.0,10.0,2.0,30.0,0.0
14128,433.43000000000006,3.9255000000000013,3.0,3.0,95.66,6.0,2.0,0.0,9.0,2.0,31.0,0.0
14149,433.43000000000006,3.7814000000000014,3.0,3.0,95.66,5.0,2.0,0.0,9.0,2.0,31.0,0.0
14294,447.4570000000001,4.171500000000002,3.0,3.0,95.66,6.0,2.0,0.0,9.0,2.0,32.0,0.0
14331,435.4020000000001,3.153900000000001,3.0,4.0,104.88999999999999,5.0,2.0,0.0,10.0,2.0,31.0,0.0
10992,483.6150000000003,4.078000000000003,1.0,5.0,80.64,6.0,4.0,1.0,9.0,5.0,33.0,1.0
8031,330.43100000000015,0.9117999999999999,1.0,4.0,83.55,5.0,1.0,2.0,8.0,3.0,21.0,2.0
4206,494.93100000000015,4.186200000000003,1.0,6.0,102.01000000000002,8.0,3.0,0.0,9.0,3.0,35.0,0.0
