scaffold,mean_shap
O=S(=O)(c1ccccc1)N1c2ccccc2Oc2nc3ccccc3nc21,0.0003485903
c1ccccc1,-3.3769516e-05
O=S(=O)(c1ccccc1)n1nccc1NCc1ccccc1,-0.00076747435
c1ccc(CNc2ccccc2)cc1,0.00089629565
S=C(NCC1CCCO1)Nc1ccccc1,-9.139933e-05
O=C(NCC1CCCO1)NC1CCCCC1,-0.00087584025
O=C(N/N=C\c1ccccc1)/C(=C\Nc1ncccn1)NC(=O)c1ccccc1,0.0012511483
O=c1[nH][nH]cc1C=NCc1ccccc1,0.00058063434
c1ccccc1,-0.0002708239
O=C(NCCc1csc(-c2cccnc2)n1)c1cccc2ccccc12,-0.000112761394
O=C(Nc1ccc2snnc2c1)Nc1cccc2ccccc12,0.00043069845
O=C1C2CC=CCC2C(=O)N1c1ccccc1,-0.00025118643
O=S(=O)(Nc1ccccc1)c1ccsc1,0.00023442706
O=S(=O)(Nc1ccccc1)c1ccccc1,0.00014492183
c1ccccc1,-9.2716844e-05
O=C(CCc1ccccc1)Nc1ccccc1,-0.00010268724
O=C(COc1ccccc1)Nc1ccccc1,-0.0002527588
O=C(NCNC(=O)c1ccccc1)c1ccccc1,-0.00017398286
O=c1ccnc(SCCCOc2ccccc2)[nH]1,0.00014109816
c1nncs1,-0.000339373
c1ccc(CSc2nncs2)cc1,-0.00070373487
O=C1NCc2cccc(C(=O)N3CCN(c4ccccc4)CC3)c21,-0.00058797485
c1ccccc1,-0.0004942153
c1ccc(Nc2ncnc3ccccc23)cc1,4.3404143e-06
O=C(CCCCCn1c(=O)[nH]c2ccccc2c1=O)NCc1ccc2c(c1)OCO2,-0.0005272373
c1ccc2ncccc2c1,0.00044628256
C1CNCCN1,-0.00034343728
O=C(Cn1c(-c2cncs2)nc2ccccc21)NCc1ccccc1,-0.00023467673
c1ccc(-c2nccs2)cc1,0.0004318902
c1ccc(CSc2nc3ccccc3o2)cc1,-5.920288e-05
O=S(=O)([N-]c1nc2ccccc2nc1-n1cc[nH+]c1)c1ccccc1,-1.6436308e-05
O=C1CC(c2ccco2)CC=C1C=NCCN1CCNCC1,0.00019742391
O=C(Nn1cc(C=C2N=c3ccccc3=N2)sc1=S)c1ccccc1,0.0009140235
c1ccc(CN2CCCCC2)cc1,-0.00058170443
O=C(CCc1nc(-c2ccccc2)no1)NCC1CCCO1,-0.0006870551
O=C(CCc1nc(-c2ccccc2)no1)Nc1ccccc1,-0.00018649423
c1ccc2nc(-n3cccn3)c(N3CCCC3)nc2c1,0.00039852093
c1ccc(-c2cnn3c(N4CCN(C5CCCC5)CC4)ccnc23)cc1,-0.00046172875
O=c1c2[nH]c3ccccc3c2ncn1CCN1CCNCC1,-0.00035994456
c1ccc(C2Oc3ccccc3C3=C2C(c2cccs2)n2ncnc2N3)cc1,1.6801605e-05
O=C(CN1CCN(C2CCCCC2)CC1)Nc1cccc2[nH]ccc12,-0.000762415
O=C(COC(=O)c1ccc(OCc2cnoc2)cc1)Nc1ccc2ccccc2c1,-0.00034440312
O=C(c1ccccc1)c1cnc2oncc2c1,0.0005527985
O=c1c2ccccc2nc(SCc2cnoc2)n1-c1ccccc1,-0.00018802391
c1ccc(-n2cnnn2)cc1,-0.0002482311
S=c1[nH]nc(-c2ccccc2)n1-c1ccccc1,0.00021466444
O=S(=O)(NCc1cccnc1)c1cccs1,-0.00011588681
O=C(Cn1cccn1)N/N=C/c1ccccc1,0.0012687885
O=c1cnc2ccccc2[nH]1,0.00036848048
O=C(O/N=C1/CCCc2occc21)c1ccccc1,0.00025341197
O=C(NNc1cnnc(-c2ccccc2)n1)c1ccccc1,5.5141478e-05
c1ccc(-c2nccnn2)cc1,8.896664e-05
O=c1ccccn1Cc1ccccc1,0.00049684406
c1ccn2ccnc2c1,0.00012369799
O=C(NC=Cc1c2ccccc2cc2ccccc12)c1ccccc1,0.0012478724
O=C(COC(=O)c1ccsn1)NCc1ccc2c(c1)OCO2,-0.0001875305
O=C(CSc1nnc2ccc3ccccc3n12)N1CCN(c2ccccc2)CC1,-0.0006576787
O=C(Nc1ccccc1)C(=O)c1cccn1-c1ccnn1-c1ccccc1,-0.00011453559
c1ccc(CNc2cnccn2)cc1,-0.00020570566
N=C1C(=O)N(Cc2ccccc2)c2ccccc21,0.0007934879
O=C(N/C=N/OCc1ccccc1)c1cccnc1Oc1ccccc1,0.0006846121
c1ccn2cnnc2c1,-0.00053836056
O=S(=O)(Cc1ccnc(-c2ccccc2)n1)c1ccccc1,0.00067519303
