compound_id,InChIKey,canonical_smiles,scaffold,exact_scaffold_hit,similar_scaffold_hit,Note
102034,MXYJYDJSJKEKSN-UHFFFAOYSA-N,O=c1cc(CCl)c2cc(O)c(O)cc2o1,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
102142,QHBMCSFBEKBMMC-UHFFFAOYSA-N,CC(C)=CCCC(C)(O)CCc1c(O)ccc(C2CC(=O)c3c(O)cc(O)cc3O2)c1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
102151,ZXTABPBVPHRGPL-UHFFFAOYSA-N,COc1c(OC=CC(C)C)ccc2ccc(=O)oc12,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
102170,RGSFLODTRKOEON-UHFFFAOYSA-N,C=C(C)C(CC=C(C)C)Cc1c(OC)cc(O)c2c(=O)cc(-c3c(O)cccc3O)oc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
102184,ZRNXGXWJWOZWSA-UHFFFAOYSA-N,CCc1cc(=O)oc2c(C)c(OCC=C(C)C)ccc12,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
102213,PVWALMCXZUMCBB-UHFFFAOYSA-N,COc1ccc2c(=O)cc(-c3cccc(OC)c3OC)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
102228,YYMKFRHFRUBDNU-UHFFFAOYSA-N,CC(=CCc1c(O)ccc(C2CC(=O)c3c(O)cc(O)cc3O2)c1O)CCCC(C)(C)O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
102257,QJMWNZIONUJUHA-UHFFFAOYSA-N,O=C1c2c(ccc(O)c2O)OC(O)(c2ccccc2)C1(O)O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
102400,OBWRMFSPBWBQMO-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3ccc(N)cc3o2)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
102468,NCEXCGUAXVAJMI-UHFFFAOYSA-N,COc1cc(-c2coc3cc(OC)c(OC)c(OC)c3c2=O)cc(OC)c1OC,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
102510,ODIRJJXIOLNKPE-UHFFFAOYSA-N,COc1ccc(-c2coc3c(OC)c(O)ccc3c2=O)cc1CC=C(C)C,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
102539,OMYAARZXWCRPNT-UHFFFAOYSA-N,CC(C)OC(=O)c1cc2ccc(O)cc2oc1=O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
102556,YAACYYNCHMHECD-UHFFFAOYSA-N,Cc1ccc2oc(-c3ccc(O)cc3)cc(=O)c2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
102634,YUSMIUGOOGKMJN-UHFFFAOYSA-N,COc1cccc(-c2oc3cc(OC)ccc3c(=O)c2OC)c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
102653,YYKPAUBXEADKHN-UHFFFAOYSA-N,CCCCCC(=O)c1c(O)c2ccccc2oc1=O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
102727,RVFIXKXGOWFZDL-UHFFFAOYSA-N,O=c1c(O)c(-c2cc(O)c(O)cc2O)oc2ccc(O)cc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
102734,ZLUNDKGGMHFJPK-UHFFFAOYSA-N,COc1ccccc1-c1cc(=O)c2cccc(OC)c2o1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
102754,QIBIAGDWRHWFNP-UHFFFAOYSA-N,O=C(O)c1cc2cccc(O)c2oc1=O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
102770,PPZSPXLDLUQVHH-UHFFFAOYSA-N,COC(=O)C(C)c1cc(=O)oc2c(OC)c(OC)ccc12,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
102823,XZMIXWYSAYXQPU-UHFFFAOYSA-N,CC(=O)Oc1cc(OC(C)=O)c2c(C)cc(=O)oc2c1,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
102826,QJKVIXRACLBRAK-UHFFFAOYSA-N,Cc1cc2oc(=O)cc(CCl)c2cc1O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
102828,QJOLITICRMTMTL-UHFFFAOYSA-N,COc1ccc(OC)c(-c2cc(=O)c3cc(Cl)cc(Br)c3o2)c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
102840,VNPNEGORDFERGK-UHFFFAOYSA-N,O=C(O)c1nccc2c1[nH]c1ccccc12,c1ccc2c(c1)[nH]c1cnccc12,TRUE,TRUE,Exact
102867,YKUQLYQLJOPIAW-UHFFFAOYSA-N,COc1ccc2oc(-c3cccc(OC)c3OC)c(OC)c(=O)c2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
102876,VLXXXKFSWLQELW-UHFFFAOYSA-N,CC(=O)Oc1cc(OC(C)=O)c2c(=O)c(-c3ccccc3Cl)c(C)oc2c1,O=c1c(-c2ccccc2)coc2ccccc12,TRUE,TRUE,Exact
102902,QBYOWNZWCWIXGL-UHFFFAOYSA-N,C=CCOc1ccc2c(C)cc(=O)oc2c1OCC=C,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
102933,FWLIARCWKCTLLU-UHFFFAOYSA-N,O=C1c2c(cc(O)c(O)c2O)OC(c2ccccc2)C1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
103166,FHZSZSMQJCHEAN-UHFFFAOYSA-N,COc1ccc(-c2oc3ccc(OC)c(O)c3c(=O)c2OC)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103413,OWODMVTTWPVWQA-UHFFFAOYSA-N,CC1(C(=O)O)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5CCC43C)C2C1,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
103427,OJPCRYLRQMTOMF-UHFFFAOYSA-N,C=CC(C)=CCC1C(C)(O)C(O)C(OC(C)=O)C2CCCCC21C,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
103475,KPONYCCDEVQZMR-UHFFFAOYSA-N,COc1c(O)cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103476,ASAOSMVQLGTAQO-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(O)c3o2)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103477,ZDIBUWHZTNCSON-UHFFFAOYSA-N,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103479,PUAVZLQKDBTYAS-UHFFFAOYSA-N,COc1c(-c2ccccc2)oc2c(O)c(O)c(O)c(O)c2c1=O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103480,ZWSGYOQWLHSPOR-UHFFFAOYSA-N,O=C1CC(c2cc(O)cc(O)c2)Oc2c(O)ccc(O)c21,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
103481,VTNJLLOJTCYTNZ-UHFFFAOYSA-N,CC(=O)Oc1c(-c2ccccc2)oc2cc(O)cc(O)c2c1=O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103483,JDKBUUHITSJVFC-UHFFFAOYSA-N,COc1cccc(-c2oc3cc(CO)c(OC)c(O)c3c(=O)c2OC)c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103484,CFHQMQHJHSTQPJ-UHFFFAOYSA-N,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)c(CO)c(O)c12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103485,OQGITFAJOQRAMM-UHFFFAOYSA-N,COc1cc2oc(-c3ccc(O)cc3)c(OC)c(=O)c2cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103486,DBRWRTOHQLZSGK-UHFFFAOYSA-N,COc1ccc(-c2cc(=O)c3c(OC)c(O)c(OC)cc3o2)cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103487,ZOYXYSKXQHOLHN-UHFFFAOYSA-N,COc1cccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2OC)c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103488,ZBWNMKSXWOHDDO-UHFFFAOYSA-N,COc1c(-c2ccccc2)oc2c(OC)c(O)c(O)c(O)c2c1=O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103489,OLRFQFIJODVBCC-UHFFFAOYSA-N,COC(=O)c1cc(O)c2c(=O)c(O)c(-c3ccc(OC)c(O)c3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103490,UZIHIZDYDJGCPV-UHFFFAOYSA-N,CC(=CCc1c(O)ccc2c1OC(c1ccc(O)c(O)c1)CC2=O)CO,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
103492,PBHCRJBPXQUJIB-UHFFFAOYSA-N,CC(C)=CCCOc1c(O)cc(O)c2c1OC(c1ccccc1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
103531,XOYYLUDQRGDBQP-UHFFFAOYSA-N,COc1cc(O)ccc1-c1cc(=O)c2c(O)cc(O)cc2o1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103532,WPQZJFNVNDCSAV-UHFFFAOYSA-N,COc1cc(O)c(-c2cc(=O)c3c(O)cc(O)c(OC)c3o2)cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103562,ZGBAJCTZRGNZPD-UHFFFAOYSA-N,CC(=O)Oc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103586,JWNRNBNCAAYRKN-UHFFFAOYSA-N,COc1ccc2ccc(=O)oc2c1C(O)C(O)C(C)=O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
103739,XIIWTWSXTZNZQF-UHFFFAOYSA-N,C=C(C(=O)OC)C1CCC2(C)CCCC(C)(O)C2C1O,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
103902,FJGYPQQDIYMCAK-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(OC)c(O)c(OC)c3c(=O)c2O)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103905,ONGSIZGYZVYYNI-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3cc(OC)c(O)cc3o2)ccc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103906,VCXCMBMYXRJFLW-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(O)c(-c3cc(O)cc(O)c3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103907,MHZKMARUVIGFQT-UHFFFAOYSA-N,COc1cc(-c2oc3cc(OC)c(O)c(O)c3c(=O)c2O)ccc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103911,FAJKAYOMUTWWOC-UHFFFAOYSA-N,COc1cccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103912,RQJGBVDTAFXEIJ-UHFFFAOYSA-N,Cc1c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c2c1=O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103914,NASHEXLAWHPREX-UHFFFAOYSA-N,COc1cc(O)ccc1-c1oc2cc(O)cc(O)c2c(=O)c1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103945,HIGBPIRRWMYOGC-UHFFFAOYSA-N,COc1cc(O)c2c(c1)OC(c1ccc(OC)c(OC)c1)C(O)C2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
103946,RKFYXRZBBRQLBG-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(OC(C)=O)c(-c3ccc(O)c(O)c3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103951,KGBBGLXVIZMHMA-UHFFFAOYSA-N,CC=C(C)C(=O)OC1CCC(O)(CCl)C2(COC(C)=O)C(OC(C)=O)CC(C)C(C)(CC=C(C=O)CC(=O)OC)C12,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
103972,PBWXWQAUFIWDIR-UHFFFAOYSA-N,COc1c(O)c(OC)c2oc(-c3ccc(O)cc3)c(OC)c(=O)c2c1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103975,FYMQKUDWXDDZCC-UHFFFAOYSA-N,COc1cc(C2Oc3cc(OCC=C(C)C)cc(O)c3C(=O)C2O)ccc1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
103976,PSGKFXVPVUNGDT-UHFFFAOYSA-N,O=c1c(O)c(-c2cccc(O)c2)oc2cc(O)ccc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
103994,CRGJLHKRUCYFQX-UHFFFAOYSA-N,COc1cc(O)c2c(c1)OC(c1ccc(O)c(OC)c1)C(OC(C)=O)C2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
103995,LYMBVZZATPTWFW-UHFFFAOYSA-N,COc1cc(O)c2c(c1)OC(c1ccc(O)cc1)C(OC)C2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
104032,BQGMJWVVASTIPZ-UHFFFAOYSA-N,COc1ccc(C2Oc3c(O)c(O)c(OC)c(O)c3C(=O)C2OC)cc1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
104043,TUFNPGGUGDWLPI-UHFFFAOYSA-N,CC(=O)OCC(=CCC1(C)C(C)CCC2(C)C(C)CCCC12)CC(=O)O,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
104049,AQJZIDIBJPXXEA-UHFFFAOYSA-N,CC(=CCO)CCC1(O)C(C)CCC2C(C)CCCC21C,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
104069,POYQRVMPOBIHHI-UHFFFAOYSA-N,C=CC(C)(O)CCC1(C)C(C)CCC2(C)C1CC(O)C(O)C2(C)O,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
104127,YUCSBHSIJAVAHZ-UHFFFAOYSA-N,C=CC(=C)CCC1C(C)(O)CCC2C(C)(C=O)CCCC12C,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
104242,BTMDADVQIZFEFX-UHFFFAOYSA-N,CC(=O)OCC(O)C(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
104338,YFKUAXRWMHKXSN-UHFFFAOYSA-N,C=C(CO)C1CCC2CCCC(C)C2(C)C1,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
104560,FMVUKVXYKWYOIB-UHFFFAOYSA-N,COc1cccc(-c2oc3cc(OC)cc(O)c3c(=O)c2OC)c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
104649,IRMHIHVKFIORQZ-UHFFFAOYSA-N,CC(C)=CCCC(C)=COc1ccc2ccc(=O)oc2c1,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
104741,MDTXMNQQTIMGJD-UHFFFAOYSA-N,COc1cccc(C2CC(=O)c3c(OC)cc(OC)c(O)c3O2)c1,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
104889,OYQKHKVOZHMUHT-UHFFFAOYSA-N,COc1cc2oc(-c3ccc(OC)c(OC)c3)c(OC)c(=O)c2cc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
104894,MKXDMBNWARZFBT-UHFFFAOYSA-N,COc1cc(-c2oc3ccc(OC)c(O)c3c(=O)c2OC)ccc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
104900,NYBVFJUSYMRQJE-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(OC)c(O)c(OC)cc3o2)ccc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
104905,OHUDRZFMOBHHHL-UHFFFAOYSA-N,COc1c(O)cc2oc(-c3cccc(O)c3)c(OC)c(=O)c2c1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
104911,UGKRPTWZWDVUAU-UHFFFAOYSA-N,COc1ccc(-c2oc3cc(O)c(O)c(O)c3c(=O)c2OC)cc1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105084,MCHKKYSPJGWAHQ-UHFFFAOYSA-N,CC1(C(=O)O)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,TRUE,TRUE,Exact
105107,YOTJHIQKUFOLIM-UHFFFAOYSA-N,O=C1c2c(O)cc(O)c(O)c2OC(c2ccc(O)cc2)C1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105523,GHJHCQSPXOKZIQ-UHFFFAOYSA-N,COc1c(-c2ccccc2)oc2c(OC)cc(O)c(OC)c2c1=O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105599,LWMCCHUKGYTRIX-UHFFFAOYSA-N,CCc1ccc(-c2oc3cc(CC)c(CC)c(C)c3c(=O)c2CC)cc1CC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105607,ARYCMKPCDNHQCL-UHFFFAOYSA-N,O=c1cc(-c2ccc(O)c(O)c2)oc2c(O)c(O)ccc12,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105608,QJEUBKLPXYOPIT-UHFFFAOYSA-N,COc1ccc(C2CC(=O)c3c(cc(O)c(O)c3O)O2)cc1,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105618,ADFZZQAJJGHYDR-UHFFFAOYSA-N,CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)c(O)c1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105636,YUDBXZYVSLKIQA-UHFFFAOYSA-N,COc1ccc2c(c1CC=C(C)CO)OC(c1ccc(O)c(O)c1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105638,PJRWXHDCKWSIRU-UHFFFAOYSA-N,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(OC)c1OC,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105679,UQPOQRIRWKIBNS-UHFFFAOYSA-N,COc1cc(C2CC(=O)c3c(cc(O)c(OC)c3O)O2)ccc1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105689,ZZHLBMJUXSRUNU-UHFFFAOYSA-N,COc1ccc(-c2oc3c(OC)c(O)c(OC)c(OC)c3c(=O)c2OC)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105692,QTQPUYSGVJRORV-UHFFFAOYSA-N,COc1ccc(O)c(C2CC(=O)c3c(O)ccc(O)c3O2)c1,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105697,RDCGCASRUKHMQH-UHFFFAOYSA-N,COc1ccc(C2Oc3cc(O)cc(O)c3C(=O)C2OC(C)=O)cc1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105702,BJKGMGSOTAETJW-UHFFFAOYSA-N,CC(C)=CCCC(C)=CCCOc1cc(O)c2c(c1)OC(c1ccccc1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105703,YOCSGUWETMCIHV-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)ccc1OC(C)=O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105704,SVMQXZNAWMCEIY-UHFFFAOYSA-N,COc1c(-c2ccc(O)cc2)oc2cc(C)cc(O)c2c1=O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105705,FPZGFFPKJZGGAH-UHFFFAOYSA-N,C=CC(C)(C)c1c(O)cc2c(c1O)C(=O)C(O)C(c1ccc(O)cc1)O2,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105712,UQHZOUMTBSZXGD-UHFFFAOYSA-N,COc1c(C)c(OC)c2oc(-c3ccc(O)cc3)cc(=O)c2c1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105713,JXVZCTAKIXEJCN-UHFFFAOYSA-N,C=CC(C)(C)c1c(O)cc2c(c1O)C(=O)C(O)C(c1ccc(O)c(OC)c1)O2,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105714,GFHGMPAUUMPHET-UHFFFAOYSA-N,COc1c(O)cc2oc(-c3cccc(O)c3)cc(=O)c2c1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105717,JKMLTGWFBSFAMP-UHFFFAOYSA-N,COc1cc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)c(OC)cc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105718,CRZYYNHQLSPRBB-UHFFFAOYSA-N,COc1cc(-c2oc3cccc(O)c3c(=O)c2OC)ccc1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105721,VZIABZKZTXCWOB-UHFFFAOYSA-N,O=CC(CCC(=O)O)NOc1c(-c2ccc(O)cc2)oc2cc(O)cc(O)c2c1=O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105725,YUHHAYLLWFQIGI-UHFFFAOYSA-N,COc1c(OOC(=O)CCC(N)C=O)cc2oc(-c3ccc(O)c(O)c3O)c(OC)c(=O)c2c1O,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105750,GZVTZKSWEOZSCH-UHFFFAOYSA-N,Cc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105751,LRIIYKXFQROKPM-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(OC)c(-c3cccc(O)c3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105752,HRFSSDXPHTZMLA-UHFFFAOYSA-N,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1OC,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105755,UDQVBNAQKIDLQX-UHFFFAOYSA-N,COc1ccc2c(c1)OC(c1ccc(O)c(OC)c1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105756,PTOHOGAVJFUAOW-UHFFFAOYSA-N,COc1cc(O)c2c(=O)c(OC(C)=O)c(-c3ccccc3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
105827,ABAAIJBKIZPPID-UHFFFAOYSA-N,O=C1CC(c2ccccc2)Oc2cc(OCO)cc(OCO)c21,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
105978,OSWSYDQFFDHNBY-UHFFFAOYSA-N,CC(=O)OC1(C)CC(O)C2C(C)(C)CCCC2(C)C1CC(=O)O,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
106072,YUEVYSAHFYVICP-UHFFFAOYSA-N,CC(=O)OC1CC2C(C)(C)CCCC2(C)C(CCC(C)=CCO)C1(C)O,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
106419,DNIGDLOWZIMIIL-UHFFFAOYSA-N,CC1(C)CCCC2(C)C1CCC(C)(O)C2CCC(C)(O)C(O)CCl,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
106615,PRPXJQJDMOKYST-UHFFFAOYSA-N,CC(=CC(=O)O)CCC1C2CCCC(C)(C)C2CCC1(C)O,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
106811,IYXKFHZDYXAAFO-UHFFFAOYSA-N,CC(=CC(=O)O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
106868,PTXPYBHMAVQSPJ-UHFFFAOYSA-N,COC(=O)C=C(C)CC(O)C1(C)C(C)CCC2(C)C1CCCC2(C)O,C1CCC2CCCCC2C1,TRUE,TRUE,Exact
106882,JAIXVJMOBGGVHC-UHFFFAOYSA-N,COc1ccc(-c2oc3c(OC)c(OC)cc(O)c3c(=O)c2OC)cc1C,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
106923,VMFXEWYCPBWPQX-UHFFFAOYSA-N,Cc1ccc(-c2oc3cc(C)cc(O)c3c(=O)c2O)cc1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
106941,NKFJZZYKNIWZFC-UHFFFAOYSA-N,Cc1cc(O)c2c(=O)c(O)c(-c3ccc(O)cc3)oc2c1,O=c1cc(-c2ccccc2)oc2ccccc12,TRUE,TRUE,Exact
106954,NHPWTKFADZKYEO-UHFFFAOYSA-N,COc1cc(O)c(C2Oc3cc(OC)c(OC)c(O)c3C(=O)C2OC)cc1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
106960,HWWQQYHBKHIOIS-UHFFFAOYSA-N,COc1cc(OC)c2c(c1)OC(c1cc(O)c(OC)cc1O)C(OC)C2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
107187,HYLPFFLBZZFVCL-UHFFFAOYSA-N,COc1cc(O)c2c(c1)OC(c1cc(O)c(OC)cc1O)C(OC)C2=O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
107193,XSFQCULVQKQHRX-UHFFFAOYSA-N,COc1ccc(C2Oc3cc(OC)c(O)c(O)c3C(=O)C2OC)cc1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
107204,XMIZXCIGOAGQNM-UHFFFAOYSA-N,COc1ccc2ccc(=O)oc2c1C(O)C=C(C)CO,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
107205,KCFYHBSOLOXZIF-UHFFFAOYSA-N,COc1cc(C2CC(=O)c3c(O)cc(O)cc3O2)cc(OC)c1O,O=C1CC(c2ccccc2)Oc2ccccc21,TRUE,TRUE,Exact
107314,JJIFPBFUGHXSGM-UHFFFAOYSA-N,C=CC(C)(C)c1cc2ccc(O)c(OC)c2oc1=O,O=c1ccc2ccccc2o1,TRUE,TRUE,Exact
