compound_id,InChIKey,canonical_smiles,scaffold,exact_scaffold_hit,similar_scaffold_hit,Note
279283,ISENCPWAURCXQF-UHFFFAOYSA-N,CC(=O)C1CCC(O)C2(C)CCC(C(C)C)C12,C1CCC2CCCC2C1,FALSE,TRUE,Similar
279321,GOFCCONANOBARS-UHFFFAOYSA-N,CC(=O)OC1CC(C(C)=O)C2(O)CC(C(C)(C)O)CCC12C,C1CCC2CCCC2C1,FALSE,TRUE,Similar
279480,MVIRREHRVZLANQ-UHFFFAOYSA-N,C=C(C)C1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(OC(C)=O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,FALSE,TRUE,Similar
279601,IKLFFDNEMXEQRX-UHFFFAOYSA-N,C=C(C)C1CCC2(C)CCC3(C)C(CC=C4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,FALSE,TRUE,Similar
280122,RUFIUYZREFEXBT-UHFFFAOYSA-N,C=C(C)C1CCC2(C(=O)OC)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,FALSE,TRUE,Similar
280543,YGOHZWXICDKWGL-UHFFFAOYSA-N,CCOC1(C)CCC(C(C)C)C(O)C2C1CCC2(C)O,C1CCC2CCCC2CC1,FALSE,TRUE,Similar
280933,VGDPOXDWUKAGMW-UHFFFAOYSA-N,CC(=O)OC1CCC2(C)C3=CCC4C5C(C(C)C)CCC5(C)CCC4(C)C3CCC2C1(C)C,C1=C2C3CCCCC3CCC2C2CCC3CCCC3C2C1,FALSE,TRUE,Similar
281621,DSUHKPOBUATDGX-UHFFFAOYSA-N,CC(C)C1CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,FALSE,TRUE,Similar
281669,KJMHTEHAOONPNU-UHFFFAOYSA-N,C=C(C)C1CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C(=O)O)C12,C1=C2C3CCCC3CCC2C2CCC3CCCCC3C2C1,FALSE,TRUE,Similar
281776,BUEONAAYGVOTFR-UHFFFAOYSA-N,CC(C)C1CCC(C)C2C(O)CC(C)C2C1O,C1CCC2CCCC2CC1,FALSE,TRUE,Similar
281938,HUAZTTPKCIIDCX-UHFFFAOYSA-N,CC(=O)C1(CCC(C)CCO)C(O)CC2C(C)(C)C(O)CCC21C,C1CCC2CCCC2C1,FALSE,TRUE,Similar
282049,VRCVCMMWHFGTOL-UHFFFAOYSA-N,CC(=O)C1CC2CCCC(C)C2(C)C1O,C1CCC2CCCC2C1,FALSE,TRUE,Similar
282361,IZFNLKDFWHUOCB-UHFFFAOYSA-N,COC(=O)C=C(C)CCC1(C)C(C)C(OC(C)=O)CC2(C)C1CC(C=O)C2(C)O,C1CCC2CCCC2C1,FALSE,TRUE,Similar
