scaffold,mean_shap
O=C(/C=C/C=C/c1ccccc1)/C=C/c1ccccc1,0.0017284601
C1=C2CC[C@H]3CCCCC3[C@H]2C[C@@H]2OCC12,0.003560729
C=C1C=C2C[C@H]3CCCCC3CC2O1,0.0028536997
C=C1CCCC2CC3OC(=O)C=C3C[C@@H]12,0.0038622199
c1ccccc1,0.0032955222
c1ccccc1,0.0027077866
c1ccccc1,0.0034033014
C=C1CCCC2C[C@@H]3OC(=O)C=C3C[C@@H]12,0.0035266061
O=C1C=C2C[C@H]3C(=O)CCCC3CC2O1,0.0028878278
C=C1CCCC2CCCC[C@@H]12,0.0027691242
C=C1CCCC2CC3OC(=O)C=C3CC12,0.003496217
C=C1CCCC2C=C3NC(=O)C=C3C[C@@H]12,0.0011850486
O=c1cc(-c2ccccc2)oc2c([C@@H]3CCCCO3)cccc12,0.0039150864
O=C1C[C@@H](c2ccccc2)Oc2ccccc21,0.0041784896
O=C1C[C@@H](c2ccccc2)Oc2cc3c(cc21)C=CCO3,0.004132727
O=C(/C=C/c1ccccc1)c1ccccc1,0.0035721362
O=C(CCc1ccccc1)c1ccccc1,0.0033697768
O=C(/C=C/c1ccccc1)c1ccccc1,0.003698746
O=C(CCc1ccccc1)c1ccc2c(c1)C=CCO2,0.0041612103
O=C(/C=C/c1ccccc1)c1ccc2c(c1)C=CCO2,0.004605638
C=C1C(=O)C[C@@H]2C1CC[C@@H]1C3CCC(=O)C=C3CC[C@@H]21,0.0036280674
C1CCC2CCCCC2C1,0.003111654
O=C1C=CC(Cc2ccccc2)=CC1,0.0033988713
,0.0013130133
O=c1cc(CCc2ccccc2)oc2c1[C@@H]1C[C@H](C2)Oc2ccc3oc(CCc4ccccc4)cc(=O)c3c21,0.0029023357
O=c1cc(CCc2ccccc2)oc2c1[C@@H]1C[C@H](C2)Oc2c1ccc1c(=O)cc(CCc3ccccc3)oc21,0.003357926
O=c1cc(CCc2ccccc2)oc2c1[C@H]1C[C@@H](C2)Oc2cccc(CCc3coc4ccccc4c3=O)c21,0.0029878905
O=c1cc(CCc2ccccc2)oc2c1[C@H]1C[C@@H](C2)Oc2cc(CCc3cc(=O)c4ccccc4o3)ccc21,0.0028739544
O=c1cc(CCc2ccccc2)oc2c1[C@H]1C[C@@H](C2)Oc2cc3c(=O)cc(CCc4ccccc4)oc3cc2O1,0.0030792956
O=c1cc(CCc2ccccc2)oc2c1[C@@H]1C[C@H](C2)Oc2cc3c(=O)cc(CCc4ccccc4)oc3cc2O1,0.0024430058
O=c1cc(CCc2ccccc2)oc2c1[C@H]1C[C@@H](C2)Oc2ccc3oc(CCc4ccccc4)cc(=O)c3c21,0.0034616573
O=c1cc(CCc2ccccc2)oc2c1[C@@H]1C[C@H](C2)Oc2ccc3oc(CCc4ccccc4)cc(=O)c3c21,0.0034616573
O=c1cc(CCc2ccccc2)oc2c1[C@@H]1C[C@H](C2)Oc2c1ccc1c(=O)cc(CCc3ccccc3)oc21,0.0031862997
O=c1cc(CCc2ccccc2)oc2c1[C@H]1C[C@@H](C2)Oc2c1ccc1c(=O)cc(CCc3ccccc3)oc21,0.0031862997
O=c1cc(CCc2ccccc2)oc2c1[C@H]1C[C@H](C2)Oc2cccc(CCc3coc4ccccc4c3=O)c21,0.0028279927
O=c1cc(CCc2ccccc2)oc2c1[C@H]1C[C@@H](C2)Oc2cccc(CCc3coc4ccccc4c3=O)c21,0.0028279927
C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@H]2C1,0.002416379
O=c1cc(-c2ccccc2)oc2ccccc12,0.0019478876
O=C(/C=C/c1ccccc1)c1ccccc1,0.003680746
O=C(CCc1ccccc1)c1ccccc1,0.0038384376
O=C(/C=C/c1ccccc1)c1ccc2c(c1)CCCO2,0.0039003051
O=C(/C=C/c1ccccc1)c1ccccc1,0.0032445989
O=C1CC[C@]23Oc4cccc5c4[C@](Oc4cccc1c42)(O3)[C@@H]1O[C@@H]1C5,0.0030797874
O=C1OCCCCCCCCc2ccccc21,0.003484874
O=C1OCCCCCCCCc2ccccc21,0.003484874
c1ccc2[nH]ccc2c1,0.0017063441
O=C1C=CC2CCCC[C@H]2C1,0.0023747818
O=C1CCC[C@@H]2CC[C@H]3CCCCC3[C@@H]12,0.0032607028
O=C1CCC2[C@H](C1)CC(=O)C1=CCCC[C@@H]12,0.0032430622
O=C1C=CC2[C@H](C1)CC(=O)C1=CCCC[C@@H]12,0.0035331114
O=C1C[C@H]2CCCCC2[C@H]2CCCC=C12,0.0034785133
O=C1C[C@H]2CCCCC2[C@H]2CCCC[C@H]12,0.0039091967
O=C1C=C2CCCCC2[C@H]2CCCC=C12,0.002879463
O=C1C[C@@H]2CCCCC2[C@@H]2CCCC=C12,0.0032818406
C1=C2CC[C@H]3CCCCC3[C@H]2CCC1,0.0031013023
O=C1C[C@@H]2CCCCC2[C@@H]2C[C@@H]3CC[C@@H](C3)C12,0.0027515981
C=C1CC23CC[C@@H]4CCCCC4[C@@H]2CC[C@H]1C3,0.0035729972
O=c1oc2ccccc2c2oc3ccccc3c12,0.0029701323
O=c1oc2ccccc2c2oc3ccccc3c12,0.0039338972
O=c1oc2ccccc2c2oc3ccccc3c12,0.003953629
O=c1oc2c3c(ccc2c2oc4ccccc4c12)OCC3,0.0036218113
O=c1oc2ccccc2c2oc3ccccc3c12,0.0040395632
O=c1oc2ccccc2c2oc3ccccc3c12,0.003837091
O=c1oc2ccccc2c2oc3ccccc3c12,0.0038991985
O=c1oc2cc3c(cc2c2oc4ccccc4c12)C=CCO3,0.0028533607
c1ccccc1,0.0018642389
c1coc(C2=NCCc3ccccc32)c1,0.0018398468
O=C1CC[C@H]2c3ccccc3CCN12,0.0026874095
c1ccc2c(c1)CCNC2,0.0020301363
c1ccc2c(c1)CCNC2,0.0031925659
C1=C(C[N+]2=Cc3ccccc3CC2)OCC1,0.0033194385
c1ccc(C[C@H]2NCCc3ccccc32)cc1,0.0015834814
O=C1NCCc2ccccc21,0.0030028922
c1coc(C2=NCCc3ccccc32)c1,0.0020644986
C1=NCCc2ccccc21,0.0020320367
O=C1c2ccccc2CCn2cccc21,0.0016501234
C1=NCCc2ccccc21,0.002379237
c1ccccc1,0.0013950996
c1ccc2c(c1)CCNC2,0.003173395
C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3C[C@@H](O[C@@H]4OCCC[C@H]4O[C@H]4CCCCO4)CCC3[C@H]2C1,0.002947092
C1CCC2CCCCC2C1,0.0032834571
c1ccc2c3c([nH]c2c1)[C@H]1CCCCN1CC3,0.0010869605
O=C(CCCCCCCCc1ccccc1)c1ccccc1,0.0024015019
c1ccc(-c2cc3ccccc3o2)cc1,0.00412375
O=C1CC[C@@H](CCC2CCC3C2=CC[C@H]2CCCCC32)O1,0.0024731196
O=C1CC[C@@H](CC[C@H]2CCC3C4=CCCC[C@@H]4CCC32)O1,0.0019599022
O=C1CCC2[C@@H](CC=C3C4CCCC4CC[C@H]32)C1,0.0019201315
O=C1CCC2[C@@H](CC=C3C4CCCC4CC[C@H]32)C1,0.0027207853
O=C1CCC2[C@@H](CC=C3C4CCCC4CC[C@H]32)C1,0.0017958756
C1=C2C3=CC[C@H]4CCCCC4[C@@H]3CCC2CC1,0.003004569
O=C1C=CC(CCC2CC=C3C4=CC[C@H]5CCCCC5[C@@H]4CCC32)O1,0.0025508264
O=C1C=CC(CC[C@H]2CCC3C4=CC[C@H]5CCCCC5[C@@H]4CCC32)O1,0.0020574473
O=C1CC[C@]23C[C@]24CCC2CCCC2[C@@H]4CC[C@H]3C1,0.0023435662
C1CC2CC[C@@]34C[C@@]35CCCC[C@@H]5CC[C@H]4C2C1,0.0021776732
O=C1C=CC2=CC=C3C(CCC4C3CCC3CCCC[C@H]34)C2=C1,0.002017113
O=C1CC[C@@H]2C(=CC[C@H]3C4CCCC4CC(=O)C32)C1,0.0033507342
C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@H]2C1,0.002536953
C=C1C(=O)O[C@H]2CC(=C)[C@@H]3CCC(=C)[C@@H]3C[C@H]12,0.003376869
O=C1O[C@@H](c2ccoc2)C2CCCC=C12,0.0028942525
c1ccc([C@@H]2CC[C@H]2c2ccccc2)cc1,0.0019382203
c1ccc(CCOc2ccccc2)cc1,0.0028808517
O=C(/C=C/c1ccccc1)NCCc1ccccc1,0.003586932
O=C(/C=C\c1ccccc1)NCCc1ccccc1,0.003586932
c1ccccc1,0.0038632697
c1ccccc1,0.0016620873
c1ccc(CCOc2ccccc2)cc1,0.0014964251
c1ccc(CCOc2ccccc2)cc1,0.003244487
c1ccc([C@H]2CO[C@@H](c3ccccc3)C2)cc1,0.0024755367
O=C(/C=C/c1ccccc1)NCCc1ccccc1,0.0025953106
C=C1CCC[C@@]12CC[C@H]1CCCC=C12,0.0032047485
c1ccccc1,0.0026515455
c1ccccc1,0.0019281488
c1ccccc1,0.0013717606
O=c1cc(-c2ccccc2)oc2ccccc12,0.002229302
O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,0.0034144912
O=C(C=C/C=C/C=C/C=C/C=C/C=C/C=C/C=C=C1CCCCC1)C[C@]12CCCCC1O2,0.0030637085
O=c1cc[nH]c2ccccc12,0.0014497754
c1ncc2ncn([C@H]3CCCO3)c2n1,0.00087603636
,0.000638339
O=C(O[C@@H]1Cc2ccccc2O[C@@H]1c1ccccc1)c1ccccc1,0.0028117234
O=C1COC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccccc2)N1,0.0002728024
O=C(/C=C/c1ccccc1)O[C@H]1C[C@H]2CCC1C2,0.0016344585
O=C(CCc1ccccc1)C[C@H](CCc1ccccc1)O[C@H]1CCCCO1,0.0040850053
O=C(CCc1ccccc1)C[C@H](CCc1ccccc1)O[C@H]1CCCCO1,0.0041490747
O=C(/C=C/c1ccccc1)CCCCc1ccccc1,0.0026930678
O=C(/C=C/c1ccccc1)C[C@H](CCc1ccccc1)OC1OCCC[C@H]1OC(=O)/C=C/c1ccccc1,0.0040924586
O=C(CCc1ccccc1)C[C@H](CCc1ccccc1)O[C@@H]1OCCC[C@H]1OC(=O)c1ccccc1,0.0033799235
c1ccc(CCCCCCCc2ccccc2)cc1,0.003737146
O=C(/C=C/CCc1ccccc1)/C=C/c1ccccc1,0.0036206688
O=C(/C=C/C=C/c1ccccc1)CCc1ccccc1,0.004116987
O=C(/C=C/c1ccccc1)C[C@H](CCc1ccccc1)O[C@H]1CCCCO1,0.0040306738
O=C(/C=C/CCc1ccccc1)CCc1ccccc1,0.0034385193
O=C(/C=C/c1ccccc1)C[C@H](CCc1ccccc1)O[C@@H]1OCCC[C@H]1OC(=O)/C=C/c1ccccc1,0.0033576344
c1ccc(CCCCCCCc2ccccc2)cc1,0.0027939188
O=C(C=CCCc1ccccc1)CCc1ccccc1,0.003366786
O=C(CCCCc1ccccc1)CCc1ccccc1,0.003702932
c1ccc(O[C@H]2CC[C@H](O[C@H]3CCCCO3)CO2)cc1,0.0007833473
O=C1Oc2ccc(C(=O)CCc3ccccc3)cc2/C1=C/c1ccccc1,0.0021043913
C1CC[C@H](O[C@H]2CC[C@]34C[C@]35CCC3CCCC3[C@@H]5C[C@H](O[C@H]3CCCCO3)[C@H]4C2)OC1,0.0034249919
C1CC[C@H](O[C@H]2CC[C@]34C[C@]35CCC3CCCC3[C@@H]5C[C@H](O[C@H]3CCCCO3)[C@H]4C2)OC1,0.0041093472
C1CC[C@H](O[C@H]2CC[C@]34C[C@]35CCC3CCCC3[C@@H]5C[C@H](O[C@H]3CCCCO3)[C@H]4C2)OC1,0.0041093477
C1CC[C@H](O[C@H]2CC[C@]34C[C@]35CCC3C(CC[C@@H]3C3CCCO3)[C@@H]5C[C@H](O[C@H]3CCCCO3)[C@H]4C2)OC1,0.0035121965
C1=C2CCCC=C2C2CCCC2C1,0.0026155731
C1=C2C(=CCC3CCCC23)C2CCCC[C@@H]2C1,0.0028518394
O=C1CCC2C3=CCC4CCCC4C3=CC[C@H]2C1,0.0030464418
C1=C2C(=CCC3CCCC23)C2CCCC[C@@H]2C1,0.0033760765
C1=C2C(=CCC3CCCC23)C2CCCC[C@@H]2C1,0.0018749816
C1CC2CCC3=C(CC[C@H]4CCCCC34)C2C1,0.0020995154
c1ccc(Cc2ccccc2)cc1,0.0022653867
c1ccc(-c2cc3ccccc3o2)cc1,0.0016712341
c1ccc(-c2coc3ccccc23)cc1,0.0018053898
O=C(/C=C/c1ccccc1)c1ccccc1,0.003814211
c1ccc2c(c1)CCCO2,0.003812146
C1CC[C@H](OC[C@@H]2CCC[C@H](OC[C@H]3CCC4C5CC[C@H]6C[C@@H](O[C@@H]7OCCC[C@H]7O[C@H]7CCCCO7)CCC6[C@H]5CC[C@@H]43)O2)OC1,0.0030391975
C1CC[C@H](O[C@@H]2CCCO[C@H]2O[C@H]2CCC3[C@@H](CCC4C5CCC[C@H]5CC[C@@H]43)C2)OC1,0.003066625
C=C1CC[C@@H]2CCCCC2[C@@H]1C/C=C1\CCOC1=O,0.004190108
O=C1Nc2cc3ccccc3c3cccc1c23,0.001514357
O=C1/C(=C/c2ccccc2)COc2ccccc21,0.0030696397
O=C1c2ccccc2-n2c1nc1ccccc1c2=O,0.00038780743
O=C1C=CO[C@H](c2ccccc2)[C@H]1c1ccc(/C=C/c2ccccc2)oc1=O,0.0028833544
O=C(OCC1CCCC2C1CCC1C3CC[C@@]4(C(=O)O[C@H]5CCCCO5)CCCCC4C3=CCC12)c1ccccc1,0.0030287472
O=C(O[C@H]1CCC2C(CCC3C4CC[C@@]5(C(=O)O[C@H]6CCCCO6)CCCCC5C4=CCC23)C1)c1ccccc1,0.0031683622
O=C(O[C@H]1CCCCO1)[C@]12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,0.0032414473
O=C(O[C@H]1CCCCO1)[C@]12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,0.0032107118
O=C(O[C@H]1CCCCO1)[C@]12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,0.0032107118
C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,0.0022938377
C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,0.0025246465
O=C(O[C@H]1CCCCO1)[C@]12CCCCC1C1=CCC3C(CCC4C3CC[C@@H]3OCCCC43)C1CC2,0.0031651838
O=C(O[C@H]1CCCCO1)[C@]12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,0.0032335285
O=C(O[C@H]1CCCCO1)[C@]12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,0.0032335285
O=C(O[C@H]1CCCCO1)[C@]12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,0.0032335285
C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,0.0025484145
O=C(O[C@H]1CCCCO1)[C@]12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,0.0032693865
O=C(O[C@H]1CCCCO1)[C@]12CCCC[C@H]1C1=CC[C@H]3C(CC[C@H]4CCCCC43)C1CC2,0.0032693865
O=C(O[C@H]1CCCCO1)[C@]12CCCC1C1CCC3C4CCCCC4CCC3C1CC2,0.003254529
O=C(O[C@H]1CCCCO1)[C@]12CCCCC1C1=CCC3C4CCCCC4CCC3C1CC2,0.0029559494
O=C1C=C2C=C[C@@H]3C[C@@]2(O1)[C@H]1CCCCN31,0.0012246276
O=C1CC2CC[C@H]3C(=CC(=O)C4=CCCCC43)[C@@H]2C1,0.002972249
O=C1CC2CC[C@@]34O[C@@]3(C=CC3CCCCC34)[C@@H]2C1,0.0038970418
C1=C2CCCCC2[C@H]2CCC3CCC[C@H]3C2=C1,0.002958978
C1=C2CCCC3OC4(CCC5CCCC5=C4C1)O[C@H]23,0.004117749
C1=CC2CCCCC2[C@H]2CCC3CCCC3=C12,0.0028289724
C1=C2C(=CCC3CCCCC23)C2CCCC2C1,0.003138327
C1CC2=C3CCC4CCCCC4[C@H]3CCC2C1,0.0036563245
O=C1C=C2CCCCC2[C@H]2CCC3CCCC3C12,0.0024197944
O=C1C=C2CCCCC2[C@H]2CCC3CCCC3=C12,0.0031062313
O=C1C2C3CCCC3CC[C@@H]2C2CCCC[C@@]23O[C@@H]13,0.0028730044
C1CC2=C3C[C@@H]4O[C@@]45CCCCC5[C@H]3CCC2C1,0.0037480684
C1=C2C3CCCC3CC[C@@H]2C2CCCC[C@@]23O[C@@H]13,0.0032359501
C1CC2CC[C@@]34O[C@@]3(C[C@@H]3O[C@@]35CCCCC45)C2C1,0.0035605822
C1CC2CC[C@@]34O[C@@]3(C[C@@H]3O[C@@]35CCCCC45)C2C1,0.0035605822
c1ccc([C@H]2Cc3c(ccc4c3CCc3ccccc3-4)O2)cc1,0.0028335743
c1ccc([C@H]2Cc3c(ccc4c3CCc3ccccc3-4)O2)cc1,0.0037514255
c1ccc(Cc2ccc3c(c2)-c2ccccc2CC3)cc1,0.003411754
c1ccc2c(c1)CCc1ccccc1-2,0.0032147781
c1ccc2c(c1)ccc1ccccc12,0.003610042
c1ccc2c(c1)ccc1ccccc12,0.0037001981
c1ccc(CCc2ccc(Cc3ccccc3)cc2)cc1,0.002366162
c1ccc(Cc2ccc(CCc3ccccc3Cc3ccccc3)c(Cc3ccccc3)c2)cc1,0.002918002
c1ccc(Cc2cc(Cc3ccccc3)c(CCc3ccccc3Cc3ccccc3)c(Cc3ccccc3)c2)cc1,0.0029001748
c1ccc(C2c3ccccc3CCc3ccccc32)cc1,0.001285704
C=C1CCC2CCC3C(=CC[C@H]4C3CC[C@H]3CCCCC34)[C@@H]2C1,0.0030527671
C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@H]2C1,0.002536953
C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@H]2C1,0.0025486597
C=C1C[C@H]2C(CC[C@H]3CCCCC32)C2CC[C@@]34CCCC[C@H]3[C@@]12OC4=O,0.0036799265
O=C1O[C@@H]2CC3OC4C[C@H]5C(CC[C@H]6CCCCC65)C5CC[C@@]1(C2)[C@@H]3[C@H]45,0.003686975
O=C1O[C@@H]2C[C@H]3OC4C[C@H]5C(CC[C@H]6CCCCC65)C5CC[C@@]1(C2)[C@@H]3[C@H]45,0.003646113
O=C1O[C@]23C(=O)C[C@H]4C(CC[C@H]5CCCCC54)C2CC[C@]12CCCC[C@H]23,0.003428307
C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@H]2C1,0.0025484147
C1=C2C(CCC3CCCC[C@H]23)C2CCC3CCCCC3[C@H]2C1,0.002536953
O=C1O[C@]23C(=O)C[C@H]4C(CC[C@H]5CCCCC54)C2CC[C@]12CCCC[C@H]23,0.0036320644
C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@H]2C1,0.0023449906
C1=C2C(CCC3CCCC[C@@H]23)C2CC[C@H]3CCCCC3[C@H]2C1,0.0023449906
O=c1cccco1,0.0016298093
O=C1O[C@@H](C2=CCOC2=O)CC1=CC1OC2CCC=C3C(=O)O[C@H]1C32,0.0036656861
O=C1C=C([C@H]2CC(=CC3OC4CCC=C5C(=O)O[C@H]3C54)C(=O)O2)CO1,0.0038295737
O=C1O[C@@H](C2CCOC2=O)CC1=CC1OC2CCC=C3C(=O)O[C@H]1C32,0.0040347613
O=C1NC(=O)C(c2ccccc2)=C1Cc1ccc2c(c1)OCCC2,0.0020316234
O=C1C=C(c2ccccc2)C(Cc2ccccc2)O1,0.0033961106
O=C1NC(=O)C(c2ccccc2)=C1Cc1ccc2c(c1)OCC2,0.0017631052
c1ccccc1,0.001435925
c1ccccc1,0.0018796392
c1ccccc1,0.0013064356
O=c1cc(-c2ccccc2)oc2ccccc12,0.0033901185
C1=C[C@H]2c3ccccc3CC[C@@]2(/C=C/c2ccccc2)CC1,0.004569545
C=C(c1cccc2ccc(=O)oc12)[C@H]1CC[C@@H](c2cccc3ccc(=O)oc23)O1,0.002323228
O=c1ccc2cccc(/C=C/CCCc3cccc4ccc(=O)oc34)c2o1,0.002462208
O=c1ccc2ccccc2o1,0.0029114713
O=c1ccc2ccccc2o1,0.0031027342
O=c1ccc2ccccc2o1,0.0028857123
O=c1ccc2cc3c(cc2o1)OCC=C3,0.0023866268
O=c1ccc2c3c(ccc2o1)C=CCO3,0.0040185926
O=C1C=CCCC1,0.0025834185
O=C(/C=C/c1ccccc1)OC1CCCCC1,0.003089602
O=c1ccc2ccccc2o1,0.0043999925
O=c1ccc2ccccc2o1,0.0025213521
O=c1ccc2ccccc2o1,0.0029040442
O=c1ccc2ccccc2o1,0.0029552702
O=c1ccc2cccc(C[C@H]3CCC=C[C@@H]3c3cccc4ccc(=O)oc34)c2o1,0.0024369298
C1=C[C@H]2c3ccccc3OC[C@@]2(/C=C/c2ccccc2)CC1,0.0047769533
C1=C[C@H]2c3ccccc3OC[C@]2(/C=C/c2ccccc2)CC1,0.0047769533
C1=C[C@H]2c3ccccc3OC[C@@]2(/C=C/c2ccccc2)CC1,0.004215139
O=c1ccc2cccc(/C=C/CCCc3cccc4ccc(=O)oc34)c2o1,0.002462208
O=C1OC(/C=C/c2cccc3ccc(=O)oc23)C[C@H]1Cc1ccccc1,0.0028730524
O=C(/C=C/c1cccc2c1OCC2=O)OCCc1cccc2ccc(=O)oc12,0.0027991233
O=C(/C=C/c1ccccc1)OCCc1cccc2ccc(=O)oc12,0.003619171
O=c1ccc2ccccc2o1,0.002742541
O=c1ccc2ccccc2o1,0.0020852392
O=C1C=CC(=O)c2c1ccc1ccccc21,0.0014209631
O=c1ccc2nccc3c4ccccc4n1c23,0.0026197988
c1ccc2c(c1)[nH]c1cnccc12,0.0022996305
c1ccc2c(c1)[nH]c1cnccc12,0.0012798626
c1ccc2c3c([nH]c2c1)CNCC3,0.0009944863
c1ccc2c(c1)[nH]c1cnccc12,0.0022170797
c1ccc2c(c1)[nH]c1cnccc12,0.0012882878
c1ccc2c(c1)[nH]c1cnccc12,0.0022035874
c1ccc2c(c1)[nH]c1cnccc12,0.002081023
c1ccc2c(c1)[nH]c1cnccc12,0.0033076564
c1ccc2c(c1)[nH]c1cnccc12,0.0033713172
c1ccc2c(c1)[nH]c1cnccc12,0.002884699
c1ccc2c(c1)[nH]c1cnccc12,0.0013013682
c1ccc2c(c1)[nH]c1cnccc12,0.0026788674
c1ccc2c(c1)[nH]c1cnccc12,0.0034353556
c1ccc2c(c1)[nH]c1cnccc12,0.001097375
c1ccc2c(c1)[nH]c1cnccc12,0.0012606297
C(=Cc1ccccc1)C1=NCCc2c1[nH]c1ccccc21,0.0016455342
c1ccc2c(c1)[nH]c1cnccc12,0.0034035924
c1ccc2c(c1)[nH]c1cnccc12,0.0030834908
c1cc2c(c(-c3nccc4c3[nH]c3ccccc34)c1)OCO2,0.0019627442
O=c1ccc2nccc3c4ccccc4n1c23,0.0028524026
c1ccc2c(c1)[nH]c1cnccc12,0.0033898384
c1ccc2c(c1)[nH]c1cnccc12,0.0019571595
c1ccc2c(c1)[nH]c1cnccc12,0.0011598659
c1ccc2c(c1)[nH]c1cnccc12,0.0027906585
O=c1[nH]ccc2c1[nH]c1ccccc12,0.0025454382
O=C1NC(=O)c2[nH]c3ccccc3c2C1=O,0.001643617
c1ccc2c(c1)[nH]c1cnccc12,0.0016313947
c1ccc2c3c([nH]c2c1)CNCC3,0.0023697787
c1ccc2c3c([nH]c2c1)CNCC3,0.0022519045
c1ccc2c3cc[nH]cc-3nc2c1,0.0011842933
c1ccc2c3cc[nH]cc-3nc2c1,0.0006641182
O=c1ccc2nccc3c4ccccc4n1c23,0.002376908
O=c1ccc2nccc3c4ccccc4n1c23,0.0028524026
O=c1ccc2nccc3c4ccccc4n1c23,0.002044052
O=c1ccc2nccc3c4ccccc4n1c23,0.0023162647
O=c1ccc2nccc3c4ccccc4n1c23,0.002546887
O=c1cccc2c1c1cc[nH]c3ccc(=O)n2c31,0.0021454846
O=c1ccc2[nH+]ccc3c4ccccc4n1c23,0.001617871
O=c1cc2c3ccccc3n3c(=O)ccc([nH]1)c23,0.0016058353
O=c1cc2c3ccccc3n3c(=O)ccc([nH]1)c23,0.0019361622
O=c1cc2[nH]ccc3c-2n(c1=O)c1ccccc31,0.0015470621
O=C(CCCc1nccc2c1[nH]c1ccccc12)c1nccc2c1[nH]c1ccccc12,0.0027985875
O=c1cc2n(CCc3nccc4c3[nH]c3ccccc34)ccc3c-2n(c1=O)c1ccccc31,0.0015313955
O=c1cc2n(CCc3nccc4c3[nH]c3ccccc34)ccc3c-2n(c1=O)c1ccccc31,0.0024055352
c1ccc2c3c([nH]c2c1)CNCC3,0.0018060498
O=C(c1ccccc1)C1Cc2c([nH]c3ccccc23)CN1,0.0020512866
O=c1ccc2c3cc[nH]c4ccc(=O)n(c2c1)c43,0.0013508482
C1CC[C@@H]2CC[C@H]3[C@@H]4CC4CC[C@@H]3C2C1,0.0029450767
C1CC[C@@H]2CC[C@H]3[C@@H]4CC4CC[C@@H]3C2C1,0.0028422682
c1cc2c(o1)C[C@@H]1C3CCCCC3CC[C@H]1C2,0.0040821196
c1ccccc1,0.0025698205
c1ccc2c(c1)[nH]c1cnccc12,0.0011472093
O=c1oc2cc3occc3cc2cc1-c1ccccc1,0.0027016695
O=c1oc2cc3occc3cc2cc1-c1ccc2c(c1)OCO2,0.0032861838
O=C(C(=O)c1ccc2c(c1)C=CCO2)c1ccccc1,0.003202883
O=c1oc2ccccc2cc1-c1ccccc1,0.0036893291
O=c1oc2cc3occc3cc2cc1-c1ccccc1,0.0023920091
O=c1oc2cc3occc3cc2cc1-c1ccc2c(c1)OCO2,0.0029314333
O=c1oc2cc3occc3cc2cc1-c1ccccc1,0.0036591105
O=c1oc2cc3c(cc2cc1-c1ccccc1)CCO3,0.0030755196
O=c1oc2cc3c(cc2cc1-c1ccccc1)C=CCO3,0.0039892225
O=C(C(=O)c1ccc2c(c1)C=CCO2)c1ccccc1,0.0015407654
O=c1oc2ccccc2cc1-c1ccccc1,0.0043121614
O=c1c(-c2ccccc2)coc2ccccc12,0.0040539997
O=c1c(-c2ccccc2)coc2ccccc12,0.0045579085
O=c1c(-c2ccccc2)coc2ccccc12,0.004665007
C=C1C(=O)O[C@@H]2C=CCC[C@H]3OC3CC[C@H]12,0.004334821
O=c1ccc2ccc3ccccc3c2o1,0.0016473312
O=c1ccc2ccc3ccccc3c2o1,0.0021438051
O=c1ccc2ccccc2o1,0.0022353502
O=c1ccc2ccccc2o1,0.0030600121
O=c1ccc2ccccc2o1,0.0030113559
O=c1ccc2ccccc2o1,0.0017525404
O=c1ccc2ccccc2o1,0.003449015
O=c1ccc2ccccc2o1,0.003980862
O=c1ccc2ccccc2o1,0.0033104552
O=c1ccc2ccccc2o1,0.0020542932
O=c1ccc2ccccc2o1,0.0021476077
O=c1ccc2ccccc2o1,0.0031826552
O=c1ccc2ccccc2o1,0.0021516792
O=c1ccc2ccccc2o1,0.004138823
O=c1ccc2ccccc2o1,0.003473361
O=c1ccc2ccccc2o1,0.0028015692
O=c1ccc2ccccc2o1,0.0022067577
O=c1ccc2ccccc2o1,0.0022273774
O=c1ccc2ccc3c(c2o1)C=CCO3,0.0037338918
O=c1ccc2ccccc2o1,0.0014949555
O=c1ccc2ccccc2o1,0.0029209384
O=c1ccc2ccccc2o1,0.0030681398
O=c1ccc2ccccc2o1,0.0028687594
O=c1ccc2ccccc2o1,0.0027383952
C1CC[C@@H]2CCC3C4CCC5CCC[C@@H]5[C@H]4CC[C@@H]3C2C1,0.002175266
O=c1c(O[C@H]2CCCCO2)c(-c2ccccc2)oc2ccccc12,0.0032217195
