rgroup_label,clean_smi,mean_shap,effect
R2,CCCCN,-3.46E-05,Negative
R11,NCCCC,-3.46E-05,Negative
R10,NCCCC,-3.46E-05,Negative
R2,NCCCC,-3.46E-05,Negative
R6,NCCCC,-3.46E-05,Negative
R5,NCCCC,-3.46E-05,Negative
R8,FC(F)(F)C,-3.80E-05,Negative
R3,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)N,-4.59E-05,Negative
R6,CC(C)(C)S(=O)(=O),-5.45E-05,Negative
R2,CCOC(=O)C(C),-5.48E-05,Negative
R6,OC(C(F)(F)F)(C(F)(F)F),-5.58E-05,Negative
R1,FC(F)(F)C(O)C(F)(F)F,-5.58E-05,Negative
R5,OC(C(F)(F)F)(C(F)(F)F),-5.58E-05,Negative
R4,OC(C(F)(F)F)(C(F)(F)F),-5.58E-05,Negative
R3,FC(F)(F)C(O)C(F)(F)F,-5.58E-05,Negative
R2,CCOC(=O)C(C)O,-5.59E-05,Negative
R9,CC,-6.30E-05,Negative
R6,CC,-6.30E-05,Negative
R5,CC,-6.30E-05,Negative
R8,C[C@@H](C(=O)O),-6.74E-05,Negative
R8,C[C@H](C(=O)O),-6.74E-05,Negative
R5,N#CC(C#N),-7.01E-05,Negative
R1,COC(=O),-7.72E-05,Negative
R6,COC(=O),-7.72E-05,Negative
R7,COC(=O).C,-7.72E-05,Negative
R5,COC(=O),-7.72E-05,Negative
R6,NC(N)=NCCC,-7.74E-05,Negative
R2,NC(N)=NCCC,-7.74E-05,Negative
R13,NC(N)=NCCC,-7.74E-05,Negative
R5,NC(N)=NCCC,-7.74E-05,Negative
R10,NC(N)=NCCC,-7.74E-05,Negative
R1,NC(N)=NCCCC,-7.99E-05,Negative
R10,NC(N)=NCCCC,-7.99E-05,Negative
R6,NC(N)=NCCCC,-7.99E-05,Negative
R4,NC(N)=NCCCC,-7.99E-05,Negative
R10,NC(N)=NCC,-8.75E-05,Negative
R6,NC(N)=NCC,-8.75E-05,Negative
R2,CC(=O)NC(C)C(=O)OCC(=O),-8.77E-05,Negative
R3,COC(=O)CCS(=O)(=O),-9.55E-05,Negative
R6,CNC(=O)O,-9.99E-05,Negative
R3,CC(CNC(=O))CN(C)C,-0.000109835,Negative
R5,COCCNC(=O),-0.000113463,Negative
R1,COCCNC(=O),-0.000113463,Negative
R3,COCCNC(=O),-0.000113463,Negative
R4,COCCNC(=O),-0.000113463,Negative
R9,COCCNC(=O),-0.000113463,Negative
R2,C#CCOCC,-0.000113477,Negative
R4,CCCNC(=O)N,-0.00011742,Negative
R2,CCCNC(=O)N,-0.00011742,Negative
R3,CC(C)CCS,-0.000124051,Negative
R2,CC(C)(N)C(=O),-0.000127226,Negative
R3,CC(C)C(Cl)=NOC(=O)N,-0.00013545,Negative
R3,CCCCOC(=O)N,-0.000136231,Negative
R7,CN(C),-0.000144415,Negative
R3,CN(C),-0.000144415,Negative
R1,CN(C),-0.000144415,Negative
R2,CN(C),-0.000144415,Negative
R8,CN(C),-0.000144415,Negative
R4,CN(C),-0.000144415,Negative
R2,O=C([C@H](O)CO),-0.000150565,Negative
R1,ClC(Cl)=CC,-0.000160154,Negative
R4,O=[N+]([O-])CC,-0.000160216,Negative
R1,CN(C)C(=O),-0.000165136,Negative
R2,CCN(CC),-0.000178211,Negative
R1,COCCC,-0.000180685,Negative
R2,COCCC,-0.000180685,Negative
R3,COCCCNC(=O),-0.000181894,Negative
R1,CNC(=S)N=N,-0.000191377,Negative
R1,CN(C)C,-0.000193198,Negative
R3,CN(C)C,-0.000193198,Negative
R3,CNP(=S)(NC)OCCO,-0.000194071,Negative
R6,CCCCS(=O)C,-0.000197996,Negative
R4,FC(F)(F)C(C(F)(F)F)(C(F)(F)F),-0.000198228,Negative
R6,CCNC(=S)NNC(=O)C,-0.0002001,Negative
R1,FC(F)(F)CO,-0.000202574,Negative
R3,FC(F)(F)CO,-0.000202574,Negative
R6,CN(C)S(C)(=O)=O,-0.000206277,Negative
R6,CCOC(=O)C(=C)C(=O)OCC,-0.000207204,Negative
R3,N#CCO,-0.000216829,Negative
R7,N#CCO,-0.000216829,Negative
R2,N/C(C)=N\O,-0.000223046,Negative
R4,O=C(NCCO),-0.00022331,Negative
R2,O=C(NCCO),-0.00022331,Negative
R2,CN(C)S(=O)(=O)N,-0.000224763,Negative
R4,O=C(/C=N/O)NC,-0.000224797,Negative
R3,C/C=C/C,-0.000225619,Negative
R3,CC(C)COC(=O)N(C),-0.000232168,Negative
R3,CN(C)S(=O)(=O),-0.000232275,Negative
R6,CN(C)S(=O)(=O),-0.000232275,Negative
R4,CN(C)S(=O)(=O),-0.000232275,Negative
R5,CN(C)S(=O)(=O),-0.000232275,Negative
R1,N#CC,-0.000236894,Negative
R7,N#CC,-0.000236894,Negative
R1,CCN(CC)S(=O)(=O),-0.000241584,Negative
R5,CCN(CC)S(=O)(=O),-0.000241584,Negative
R6,O=C(NCCCO),-0.000250458,Negative
R3,CCOC(=O)C,-0.000259128,Negative
R6,CCOC(=O)C,-0.000259128,Negative
R2,CCOC(=O)C,-0.000259128,Negative
R5,CC(C)(C)C,-0.000259306,Negative
R2,CN(CCO)CC(=O),-0.000263385,Negative
R6,N#CCCO,-0.000265261,Negative
R5,CCC(COC(=O)N)NC(=O)OCC(C)C,-0.000270343,Negative
R3,C=COCC,-0.00027619,Negative
R1,CCCCCO,-0.000279825,Negative
R3,CCCCCO,-0.000279825,Negative
R2,CCCCCO,-0.000279825,Negative
R5,CCNC(=O),-0.000294368,Negative
R3,CCNC(=O),-0.000294368,Negative
R4,CCNC(=O),-0.000294368,Negative
R3,CC(C)CC,-0.000298381,Negative
R4,CC[C@H](C)C,-0.000298381,Negative
R1,CC[C@H](C)C,-0.000298381,Negative
R3,CC(C)OCCCNC(=O)CNC(=O),-0.000300072,Negative
R3,CC(=O)NC,-0.000304379,Negative
R2,CC(=O)N(CC(C)C(=O)O),-0.000305691,Negative
R2,CC(C)(C)NC(=O),-0.000306042,Negative
R3,CC(C)(C)NC(=O),-0.000306042,Negative
R2,COC(=O)N,-0.000306481,Negative
R5,OCCS,-0.000307392,Negative
R1,NC,-0.000312775,Negative
R5,CN,-0.000312775,Negative
R4,NC,-0.000312775,Negative
R2,CN,-0.000312775,Negative
R2,CS(=O)(=O)CC,-0.000313706,Negative
R6,CCC(C)[C@H](NC(=O)N)C(=O)O,-0.000315323,Negative
R5,CCN(CC)CC(=O)N,-0.000324041,Negative
R5,CCCC,-0.00032659,Negative
R4,CCCC,-0.00032659,Negative
R6,CCCC,-0.00032659,Negative
R7,CCCC,-0.00032659,Negative
R1,CCCC,-0.00032659,Negative
R3,CCCC,-0.00032659,Negative
R10,CCCC,-0.00032659,Negative
R5,CCC(C),-0.00032659,Negative
R3,C/C(=C(/C#N)C(=O)OC(C)C),-0.000329216,Negative
R2,CC(C)(C)C(=O)O,-0.000331186,Negative
R1,N#CCC,-0.000331211,Negative
R2,N#CCC,-0.000331211,Negative
R2,C=CCN(CC=C),-0.00033476,Negative
R5,O=C(N)C(F)(F)F,-0.00033592,Negative
R6,CCC(=O)NCCO,-0.000350464,Negative
R6,CC(=O)NC(=S)NNC(=O),-0.000351455,Negative
R2,COCN,-0.00035591,Negative
R3,CCNC(=S)NS(=O)(=O),-0.000356123,Negative
R5,CS(=O)CCNC(=O)N,-0.00036549,Negative
R3,CC(C)(C)OC(=O)NNS(=O)(=O),-0.000366148,Negative
R2,CC(C)(C)NC(=O)N,-0.000378589,Negative
R2,CC(C)NC(=O)N,-0.000383904,Negative
R1,CN(C#N),-0.00038714,Negative
R1,NCCN,-0.000387638,Negative
R5,OCCCN,-0.000403711,Negative
R6,OCCCN,-0.000403711,Negative
R1,OCCCN,-0.000403711,Negative
R6,CS(=O)(=O)N,-0.000411899,Negative
R7,CS(=O)(=O)N,-0.000411899,Negative
R3,CS(=O)(=O)N,-0.000411899,Negative
R1,CS(=O)(=O)N,-0.000411899,Negative
R2,CC(C)N,-0.000416414,Negative
R3,CC(C)N,-0.000416414,Negative
R1,CCOC(=O),-0.000420874,Negative
R9,CCOC(=O),-0.000420874,Negative
R3,CCOC(=O),-0.000420874,Negative
R4,CCOC(=O),-0.000420874,Negative
R4,O=C(/C=N/O)N,-0.00042097,Negative
R6,CC(=O)NC(C)C(=O)O,-0.000425475,Negative
R5,CCN(CC)CC,-0.000429748,Negative
R7,CCN(CC)CC,-0.000429748,Negative
R3,CCCN(CCC)S(=O)(=O),-0.000430283,Negative
R1,NCCCN,-0.000440793,Negative
R3,CCOCCN(C=O),-0.000445664,Negative
R2,CSCC,-0.00044567,Negative
R5,CCSC,-0.00044567,Negative
R5,CCCCC(CC)C(=O)NC,-0.000450546,Negative
R1,CC(C)CO,-0.00045224,Negative
R4,CC(C)CO,-0.00045224,Negative
R6,CC(C)CO,-0.00045224,Negative
R2,O=C(CNCCO),-0.000461503,Negative
R5,CCO,-0.00046213,Negative
R2,OCC,-0.00046213,Negative
R1,OCC,-0.00046213,Negative
R3,OCC,-0.00046213,Negative
R8,CCO,-0.00046213,Negative
R6,CCO,-0.00046213,Negative
R1,CCO,-0.00046213,Negative
R4,CCO,-0.00046213,Negative
R1,CC(O),-0.00046213,Negative
R3,CCO,-0.00046213,Negative
R4,OCC,-0.00046213,Negative
R2,CC(O),-0.00046213,Negative
R6,CCNC(=O)CO,-0.000463042,Negative
R3,C=COCCNC(=O)N,-0.000466415,Negative
R2,C=CCOCC,-0.000472654,Negative
R2,CCC(S)C(=O)O,-0.000484847,Negative
R6,CC(=O)N(CCO)C,-0.000500766,Negative
R2,CC(C)(C)N,-0.000504553,Negative
R6,CS(=O)(=O)NCCSC,-0.000504648,Negative
R6,CCCN(CCO)CCC,-0.000507967,Negative
R3,CC(C)(C)NC(=O)NC(=O)COC(=O)C,-0.000512164,Negative
R6,CCCCCOC(=O)C,-0.000517198,Negative
R7,CS,-0.000519671,Negative
R1,CS,-0.000519671,Negative
R5,CS,-0.000519671,Negative
R3,CS,-0.000519671,Negative
R4,CS,-0.000519671,Negative
R4,CCCCCOC(=O),-0.000521291,Negative
R2,CC(=O)OCN(C#N),-0.000524169,Negative
R7,CC(=O)N,-0.00053782,Negative
R2,CC(=O)N,-0.00053782,Negative
R1,CC(=O)N,-0.00053782,Negative
R2,NC(=O)C,-0.00053782,Negative
R5,CC(=O)N,-0.00053782,Negative
R6,CC(C)(C#N)N,-0.000540856,Negative
R2,FC(F)(F)CS,-0.000541899,Negative
R5,CCOC(=O)N,-0.00054551,Negative
R3,CCOC(=O)N,-0.00054551,Negative
R1,O=S(=O)(CCC(F)(F)F)N,-0.000545644,Negative
R4,CC(C)CN,-0.000567802,Negative
R5,CC(C)CN,-0.000567802,Negative
R3,CCOC(=O)C(C(=O)OCC)C(=O),-0.000569891,Negative
R6,CCC,-0.000571273,Negative
R7,CC(C),-0.000571273,Negative
R1,CC(C),-0.000571273,Negative
R7,CCC,-0.000571273,Negative
R1,CCC,-0.000571273,Negative
R5,CCC,-0.000571273,Negative
R8,CC(C),-0.000571273,Negative
R2,CC(C),-0.000571273,Negative
R4,CC(C),-0.000571273,Negative
R5,CC(C),-0.000571273,Negative
R2,CCC,-0.000571273,Negative
R3,CCC,-0.000571273,Negative
R6,CC(C),-0.000571273,Negative
R2,CCC(C)S,-0.000581628,Negative
R5,CC(C)OC(=O),-0.000582914,Negative
R5,CC(C)NC(=O)O,-0.00058406,Negative
R2,CCOC(=O)C(C#N),-0.000589435,Negative
R3,CCCCC#C,-0.000597456,Negative
R3,COCCCNC(=O)CO,-0.000604228,Negative
R1,CCCCNC(=S)N=N,-0.000604244,Negative
R2,CCC(C)N,-0.000604337,Negative
R3,CNC(=O)CC(C(=O)O),-0.000607791,Negative
R5,CCCCN(C(=O)NC(=O)N)S(C)(=O)=O,-0.000610788,Negative
R1,OCCN,-0.000610916,Negative
R6,OCCN,-0.000610916,Negative
R5,OCCN,-0.000610916,Negative
R4,OCCN,-0.000610916,Negative
R5,CCNC(=O)O,-0.000611443,Negative
R1,O=C(O)CC(SC)C(=O)O,-0.000613415,Negative
R3,COC(=O)CN(S(C)(=O)=O),-0.000622387,Negative
R6,CCCC/C(C)=N/NC(=O)N,-0.000625336,Negative
R5,CCN,-0.000627556,Negative
R3,NCC,-0.000627556,Negative
R9,CCN,-0.000627556,Negative
R2,C=CCN,-0.000635007,Negative
R3,C/C(=N\O)C(C)(C)NC(=O)N,-0.0006352,Negative
R2,CC(C)S,-0.000637489,Negative
R5,CC(C)S,-0.000637489,Negative
R4,CC(C)[C@H](N),-0.000645006,Negative
R6,CCOCCCN(C)C(=O)N(CC)CC,-0.000655445,Negative
R7,CC(C)(C)C(=O)N,-0.000673877,Negative
R7,CNCCC,-0.000676014,Negative
R6,CCOC(=O)C(C)NC(C)=O,-0.000677347,Negative
R6,CCCCNC(=O)CC(=O)N,-0.000690178,Negative
R7,O=C(O)CC,-0.000699697,Negative
R1,O=C(O)CC,-0.000699697,Negative
R5,O=C(O)CC,-0.000699697,Negative
R2,O=C(O)CC,-0.000699697,Negative
R6,CC(C(=O)O),-0.000699697,Negative
R3,O=C(O)CC,-0.000699697,Negative
R6,O=C(O)CC,-0.000699697,Negative
R6,CC(=O)NCCO,-0.000707624,Negative
R1,CSCCC,-0.000712826,Negative
R4,CSCCC,-0.000712826,Negative
R2,N#CCCS,-0.000724589,Negative
R3,C#CCOCCOCCOCCN,-0.000733144,Negative
R2,O=C(O)CS,-0.000734147,Negative
R5,O=C(O)CS,-0.000734147,Negative
R5,CC(C)CNC(=O)O,-0.000740004,Negative
R3,O=C(O)CCCCCNC(=O),-0.000764019,Negative
R5,CC(C)CC(=O)NC(NC(=S)N)C(Cl)(Cl)Cl,-0.000771548,Negative
R6,COC(=O)CCC(=O)N,-0.000773874,Negative
R3,COC(=O)CCC(=O)N,-0.000773874,Negative
R5,CC(O)C(=O)NC(N)=O,-0.000779787,Negative
R6,O=C(CSCCO)N,-0.000787703,Negative
R7,CCC(=O)NC(=S)NNC(=O),-0.000796515,Negative
R6,CCC(=O)NC(=S)NNC(=O),-0.000796515,Negative
R3,CCC(=O)NC(=S)NNC(=O),-0.000796515,Negative
R5,C[C@H](O),-0.000797335,Negative
R5,C[C@@H](O),-0.000797335,Negative
R2,C[C@@H](O),-0.000797335,Negative
R3,C[C@@H](O),-0.000797335,Negative
R2,C[C@H](O),-0.000797335,Negative
R1,CC(C)CC(=O)N,-0.000799893,Negative
R5,CCCNC(=O)O,-0.000802514,Negative
R1,CCNC(=S)N=N,-0.00080688,Negative
R2,CCCCC(CC)C(=O)N,-0.000820028,Negative
R1,CC(C)NC(=S)N=N,-0.000822371,Negative
R1,CC(C)(C)S,-0.000824557,Negative
R6,CCS(=O)(=O)/N=C(\N),-0.000826526,Negative
R6,CCC(=O)N(CCO)C,-0.00082704,Negative
R2,CN(C)CCN,-0.000829061,Negative
R5,CC[C@H](C),-0.00084162,Negative
R5,CC[C@@H](C),-0.00084162,Negative
R2,CC[C@H](C),-0.00084162,Negative
R4,CC[C@H](C)C(N),-0.000842272,Negative
R4,CC[C@@H](C)C(N),-0.000842272,Negative
R1,CC[C@@H](C)C(N),-0.000842272,Negative
R4,CCOC(=O)/C(C#N)=C/C(C(=O)OCC)=C(\N),-0.000843475,Negative
R5,CCC(C)NC(=O)CN(S(C)(=O)=O),-0.000846711,Negative
R1,CCN(CC)C(=O)CN(C#N),-0.000846879,Negative
R2,COCCS,-0.000853194,Negative
R7,CC(C)C(=O)N,-0.000861295,Negative
R5,CC(C)C(=O)N,-0.000861295,Negative
R7,CC(C)(C)NC(=O)C,-0.000861522,Negative
R2,N#CCS,-0.000867822,Negative
R4,N#CCS,-0.000867822,Negative
R3,CC(C)(C)C(=O)NC(NC(=O)C(C)(C)C),-0.000873347,Negative
R2,COC(=O)C(C)S,-0.000873959,Negative
R5,COC(=O)C(C)S,-0.000873959,Negative
R1,C=C(C)CS,-0.000881775,Negative
R3,N#CCCN(CCC#N)C(=O),-0.00092567,Negative
R3,CCOC(=O)CCCOC(=O),-0.000930267,Negative
R4,CCCNC(=O)C,-0.000932437,Negative
R1,CC(=O)NCCC,-0.000932437,Negative
R2,CCCS,-0.000936177,Negative
R1,CCCS,-0.000936177,Negative
R5,CCCN(CCC)C(=O),-0.000937494,Negative
R6,CCCN(CCC)C(=O),-0.000937494,Negative
R2,CCC(=O)N,-0.00094029,Negative
R5,CCC(=O)N,-0.00094029,Negative
R1,CCC(=O)N,-0.00094029,Negative
R6,O=C(O)CCC(=O)N,-0.000942604,Negative
R2,O=C(O)CCC(=O)N,-0.000942604,Negative
R1,O=C(O)CCC(=O)N,-0.000942604,Negative
R3,O=C(O)CCC(=O)N,-0.000942604,Negative
R6,CCOCCN,-0.000943611,Negative
R5,COCCN,-0.000947153,Negative
R2,COCCN,-0.000947153,Negative
R6,COCCN,-0.000947153,Negative
R4,COCCN,-0.000947153,Negative
R2,CCS(=O)(=O)CCS,-0.000948573,Negative
R6,CC(OC(=O)CO)C(=O)NC(N)=O,-0.000953144,Negative
R4,COC(=O)C(O)(C(F)(F)F),-0.000955596,Negative
R1,NCCCCC,-0.000964065,Negative
R4,NCCCCC,-0.000964065,Negative
R2,NCCCCC,-0.000964065,Negative
R3,CC(C)(C)NC(=O)NC(=O)COC(=O),-0.000974943,Negative
R5,O=C(O)CSCC(=O)N,-0.000977365,Negative
R5,OCCN(CCO),-0.000984071,Negative
R3,COC(=O)NCC(C)OC(=O)N,-0.000991498,Negative
R2,CCCS(=O)(=O)N,-0.001000022,Negative
R2,CCS(=O)(=O)N,-0.001003536,Negative
R1,CCS(=O)(=O)N,-0.001003536,Negative
R4,CCS(=O)(=O)N,-0.001003536,Negative
R6,CCS(=O)(=O)N,-0.001003536,Negative
R2,C=CCS,-0.001020295,Negative
R1,C=CCS,-0.001020295,Negative
R5,CC(=O)C(CC=C(Cl)Cl)C(=O)N,-0.001021672,Negative
R6,CCCCC(=O)N,-0.001029786,Negative
R4,CCCCC(=O)N,-0.001029786,Negative
R2,CCCCC(=O)N,-0.001029786,Negative
R8,O=C(O)CCC(NS(=O)(=O))C(=O)O,-0.001038893,Negative
R6,COC(=O)C(NC=O)C(O)(C)C(F)(F)F,-0.001042248,Negative
R6,CN(C)CCOC(=O),-0.001044011,Negative
R5,CCN(CC(=O)NC(C)C)C(=O)C(CCSC)NC(=O),-0.001064524,Negative
R2,O=C(O)CCS,-0.001071566,Negative
R5,CC(C)CS,-0.001072534,Negative
R2,CC(C)CS,-0.001072534,Negative
R5,CC(C)(C)CC(=O)N,-0.001076199,Negative
R6,O=C(CCCCCCC(=O)N)NO,-0.001081312,Negative
R4,O=C(O)CCC,-0.001082113,Negative
R1,O=C(O)CCC,-0.001082113,Negative
R3,CCC(C(=O)O),-0.001082113,Negative
R8,COCCNC(=O)CO,-0.001084635,Negative
R2,O=C(O)CCCC(=O)OCCCC,-0.001086826,Negative
R6,C=CCC(C#C)N(C)C,-0.001088775,Negative
R3,CN(CCC#N)CC(=O)N,-0.001093646,Negative
R6,CN(CCC#N)CC(=O)N,-0.001093646,Negative
R3,OCCNCC(O)C,-0.001102865,Negative
R6,CC(O)CNCCO,-0.001102865,Negative
R3,CCCC(=O)N,-0.001110896,Negative
R6,CCCC(=O)N,-0.001110896,Negative
R5,CCCC(=O)N,-0.001110896,Negative
R7,CCCC(=O)N,-0.001110896,Negative
R1,COC(=O)CNC(=O)C(C)NC(=O)OC(C)(C)C,-0.001115703,Negative
R6,CCCOC(=O)C,-0.001118434,Negative
R3,CC(=O)NCC,-0.001126374,Negative
R2,CC(=O)NCC,-0.001126374,Negative
R3,CCC(=O)NC(N)(C(F)(F)F)C(F)(F)F,-0.001128157,Negative
R5,CC(C)NC(=O)CN(S(C)(=O)=O),-0.001129416,Negative
R3,COCCCNC(NC(=O))C(Cl)(Cl)Cl,-0.001138518,Negative
R6,CCOC(=O)C(NCCCO),-0.001146265,Negative
R5,CCCOC(=O)NC(CC)COC(=O)N,-0.001151626,Negative
R3,CC(=O)NS(=O)(=O),-0.001152374,Negative
R2,COCCCN,-0.001159778,Negative
R6,COCCCN,-0.001159778,Negative
R6,CCOCCCN,-0.001165019,Negative
R1,OCCCCN,-0.001165269,Negative
R5,CCCCC(=O)NCCN,-0.00117295,Negative
R1,COCCNC(=S)N=N,-0.001175801,Negative
R6,O=C(O)CSCC(=O)NC,-0.001179614,Negative
R8,COCCNC(=O)C,-0.001181958,Negative
R3,N#CCCN,-0.001194493,Negative
R1,NCCCC[C@H](N),-0.001196526,Negative
R4,NCCCC[C@H](N),-0.001196526,Negative
R3,CCCC/C(C)=N\NC(=O)CNS(=O)(=O),-0.00120139,Negative
R5,CCCN,-0.00121353,Negative
R10,NCCC,-0.00121353,Negative
R1,CC[C@@H](C)[C@H](N),-0.001220082,Negative
R4,CC[C@@H](C)[C@H](N),-0.001220082,Negative
R5,NC(=O)CSC,-0.001248133,Negative
R3,COC(=O)CC(=O)CS,-0.001254238,Negative
R4,COC(=O)CS,-0.001254238,Negative
R2,COC(=O)CS,-0.001254238,Negative
R2,NC(=O)CS,-0.001260548,Negative
R3,CCOC(=O)C(NC(C)=O)C(OC(C)=O),-0.001275462,Negative
R5,CSCCC(NC(N)=O)C(=O)NC,-0.001301708,Negative
R6,C=CCNC(NC(=O))(C(=O)OCC)C(F)(F)F,-0.001316526,Negative
R2,CCS,-0.001332834,Negative
R1,CCS,-0.001332834,Negative
R5,CCS,-0.001332834,Negative
R6,CS(=O)(=O)N(CCC(=O)O)C,-0.001333881,Negative
R1,NC(=O)C[C@H](N),-0.001342639,Negative
R4,NC(=O)C[C@H](N),-0.001342639,Negative
R2,CC(C)OC(=O)CS,-0.001359169,Negative
R6,O=C(O)CSCCCC(=O)N,-0.001359741,Negative
R5,NC(=O)CCC(NS(=O)(=O))C(=O)O,-0.001372512,Negative
R3,C[C@@H](NC(=O))C(N)=O,-0.001377331,Negative
R3,C[C@H](NC(=O))C(N)=O,-0.001377331,Negative
R2,CC(S)C(N)=O,-0.001425484,Negative
R5,CC(C)(C)NC(=O)NC(=O)COC(=O)CNC(=O),-0.001457838,Negative
R5,OCCNCCCCO,-0.001473183,Negative
R6,N#CCCN(CC(=O)O)S(=O)(=O),-0.001488109,Negative
R6,CS(=O)(=O)N(CC(=O)O),-0.00150161,Negative
R6,CC(C)(C)C(=O)NC(NC(=S)N)C(Cl)(Cl)Cl,-0.00151349,Negative
R4,CCOC(=O)CS,-0.001534132,Negative
R2,CCOC(=O)CS,-0.001534132,Negative
R1,CCOC(=O)CS,-0.001534132,Negative
R2,CC(C)NC(=O)CS,-0.001592118,Negative
R3,NC(=O)CNC(=O),-0.001625147,Negative
R6,CS(=O)(=O)N(CC(N)=O),-0.001648786,Negative
R3,O=C(O)CNC(=O)CNC(=O),-0.001660334,Negative
R5,COCCNC(=O)CN(S(C)(=O)=O),-0.001696214,Negative
R3,CC(=O)NC(CC(=O)O),-0.001717109,Negative
R4,COCC(=O)NCCN,-0.001732818,Negative
R6,CC(=O)NCCN,-0.001750205,Negative
R5,CNC(=O)CS,-0.001752202,Negative
R6,CC(=O)NC(CC(C)C)C(=O)NC(C)C(N)=O,-0.001844223,Negative
R3,CCOC(=O)NC(=O)CS,-0.002220816,Negative
R2,CCOC(=O)CNC(=O)CS,-0.002717788,Negative
